Strategy,Decks,Penetration,DealerRule,DAS,RAS,Surrender,BlackjackPayout,Iterations,RTP,HouseEdge%,AvgWallet,AvgMoneyBet,NetPer1000,Duration_s
NoStrategy,2,0.75,H17,DAS,NoRAS,NoSurrender,3to2,150000000,0.996021,0.3979,49999.93,16.57,-198.96,1219
ZenCountStrategy,2,0.75,H17,DAS,NoRAS,NoSurrender,3to2,150000000,0.997470,0.2530,49999.96,16.80,-126.50,1350
HiLoStrategy,2,0.75,H17,DAS,NoRAS,NoSurrender,3to2,150000000,0.997265,0.2735,49999.95,16.79,-136.73,1364
MentorStrategy,2,0.75,H17,DAS,NoRAS,NoSurrender,3to2,150000000,0.997414,0.2586,49999.96,16.80,-129.31,1369
OmegaIIStrategy,2,0.75,H17,DAS,NoRAS,NoSurrender,3to2,150000000,0.997447,0.2553,49999.96,16.81,-127.64,1428
RAPCStrategy,2,0.75,H17,DAS,NoRAS,NoSurrender,3to2,150000000,0.997223,0.2777,49999.95,16.78,-138.87,1434
R14Strategy,2,0.75,H17,DAS,NoRAS,NoSurrender,3to2,150000000,0.997423,0.2577,49999.96,16.79,-128.83,1437
WongHalvesStrategy,2,0.75,H17,DAS,NoRAS,NoSurrender,3to2,150000000,0.996498,0.3502,49999.94,16.68,-175.11,1462
RPCStrategy,2,0.75,H17,DAS,NoRAS,NoSurrender,3to2,150000000,0.997320,0.2680,49999.95,16.79,-134.01,1472
