table_min,table_max,bankroll,kelly,num_replays,mean_end_bankroll,median_end_bankroll,mean_end_profit,p025_bankroll,p975_bankroll,prob_finish_down,prob_lose_25pct,prob_lose_50pct,prob_double,prob_ruin,mean_max_drawdown,median_max_drawdown,p95_max_drawdown,p99_max_drawdown,rtp,mean_total_wagered,mean_shoes_used,mean_hands_used
5.0,500.0,200.0,0.25,16000,182.92328125,160.0,-17.07671875,-2.5,562.5,0.5639375,0.483125,0.411875,0.1365625,0.3505,51.22625,50.0,65.0,70.0,0.9969911336024119,5675.4659375,83.3873125,992.0811875
5.0,500.0,200.0,0.5,16000,182.04640625,160.0,-17.95359375,-2.5,570.0624999999991,0.5625625,0.4836875,0.4175,0.1354375,0.35525,51.170625,50.0,65.0,70.0,0.9968357892686268,5673.95640625,83.34125,991.6614375
5.0,500.0,200.0,0.75,16000,184.80625,165.0,-15.19375,-2.5,582.5,0.5575,0.4738125,0.409375,0.138375,0.349625,51.49640625,50.0,65.0,70.0,0.9973349385824483,5701.088125,83.5223125,993.8115
5.0,500.0,200.0,1.0,16000,186.68875,167.5,-13.31125,-2.5,582.5,0.5543125,0.4731875,0.41025,0.1465625,0.357625,53.453125,52.5,70.0,80.0,0.9976766716887451,5729.38828125,82.8975,986.28625
5.0,500.0,200.0,1.25,16000,192.2575,170.0,-7.7425,-5.0,605.0,0.5463125,0.469375,0.41075,0.16025,0.3590625,57.71828125,55.0,80.0,95.0,0.9986743094701904,5840.3525,82.5344375,981.8924375
5.0,500.0,200.0,1.5,16000,195.12234375,167.5,-4.87765625,-5.0,622.5,0.54325,0.474375,0.4205625,0.172,0.3720625,62.3715625,60.0,90.0,105.0,0.9991732119725644,5899.52453125,81.5464375,970.1374375
5.0,500.0,200.0,2.0,16000,209.05171875,175.0,9.05171875,-7.5,687.5,0.531875,0.4715,0.42675,0.2118125,0.39025,77.3275,75.0,115.0,140.0,1.0014729795927833,6145.1759375,79.3475,943.8261875
5.0,500.0,200.0,2.5,16000,214.925,160.0,14.925,-12.5,740.0,0.5354375,0.490375,0.4523125,0.238625,0.425875,89.89046875,85.0,135.0,167.5,1.0024062032281966,6202.71796875,76.08575,904.752
5.0,500.0,200.0,3.0,16000,226.8140625,135.0,26.8140625,-17.5,817.5624999999991,0.5453125,0.508125,0.4814375,0.26975,0.4573125,105.418125,100.0,165.0,202.5,1.0042184270608618,6356.4125,72.801875,865.4095625
5.0,500.0,200.0,4.0,16000,239.92828125,2.5,39.92828125,-30.0,977.5,0.5725,0.5510625,0.535125,0.295875,0.521375,134.37703125,130.0,210.0,255.0,1.0060471816999188,6602.79171875,66.7496875,792.9775
5.0,500.0,200.0,5.0,16000,254.40453125,2.5,54.40453125,-40.0,1137.5,0.601125,0.5875625,0.5774375,0.308125,0.569375,158.465,150.0,250.0,312.5,1.0081216496407923,6698.70453125,60.666,720.1656875
