DealerValue,TrueCount,Insurance Accept EV,Insurance Decline EV,Hands Played,Best Action,EV Diff (Accept-Decline)
11,-9.5,0.500000,1.000000,1,Decline,-0.500000
11,-9,-0.300000,-0.400000,5,Accept,0.100000
11,-8.5,0.291666,0.416667,12,Decline,-0.125000
11,-8,0.102941,0.029412,34,Accept,0.073529
11,-7.5,-0.081818,0.118182,110,Decline,-0.200000
11,-7,-0.090000,0.115000,300,Decline,-0.205000
11,-6.5,-0.086182,0.108262,702,Decline,-0.194445
11,-6,-0.060292,0.057768,1783,Decline,-0.118060
11,-5.5,-0.060934,0.076645,4710,Decline,-0.137580
11,-5,-0.063770,0.058996,12255,Decline,-0.122766
11,-4.5,-0.066955,0.048851,29938,Decline,-0.115806
11,-4,-0.077083,0.036206,78260,Decline,-0.113289
11,-3.5,-0.085458,0.021290,188467,Decline,-0.106748
11,-3,-0.074023,0.025191,285047,Decline,-0.099214
11,-2.5,-0.106795,-0.013890,724408,Decline,-0.092905
11,-2,-0.033502,0.040524,2199111,Decline,-0.074025
11,-1.5,-0.047461,0.021630,4523894,Decline,-0.069091
11,-1,0.029603,0.087923,12980673,Decline,-0.058321
11,-0.5,-0.157125,-0.102214,21125389,Decline,-0.054910
11,0,-0.255315,-0.194205,40428733,Decline,-0.061110
11,0.5,-0.420886,-0.375312,47139872,Decline,-0.045575
11,1,-0.473089,-0.431657,60090862,Decline,-0.041431
11,1.5,-0.442208,-0.402342,48417862,Decline,-0.039867
11,2,-0.387616,-0.344577,44268737,Decline,-0.043039
11,2.5,-0.390028,-0.340480,28309015,Decline,-0.049548
11,3,-0.383053,-0.334109,32855465,Decline,-0.048945
11,3.5,-0.394124,-0.345937,34764524,Decline,-0.048187
11,4,-0.393685,-0.348036,35912580,Decline,-0.045650
11,4.5,-0.386591,-0.337655,31592221,Decline,-0.048936
11,5,-0.400212,-0.356560,31032258,Decline,-0.043652
11,5.5,-0.396932,-0.352678,35338228,Decline,-0.044254
11,6,-0.403429,-0.359258,32876275,Decline,-0.044171
11,6.5,-0.396127,-0.351462,29981606,Decline,-0.044666
11,7,-0.391012,-0.343535,29231796,Decline,-0.047477
11,7.5,-0.398554,-0.355284,29644309,Decline,-0.043270
11,8,-0.393997,-0.349655,29158992,Decline,-0.044342
11,8.5,-0.398368,-0.354841,25876754,Decline,-0.043526
11,9,-0.396610,-0.354280,29092045,Decline,-0.042330
11,9.5,-0.395648,-0.352267,26967602,Decline,-0.043381
11,10,-0.397731,-0.352600,25646469,Decline,-0.045131
11,10.5,-0.394568,-0.348792,25364574,Decline,-0.045776
11,11,-0.393141,-0.351431,25489644,Decline,-0.041710
11,11.5,-0.392825,-0.349724,25076524,Decline,-0.043101
11,12,-0.400626,-0.359205,25097626,Decline,-0.041422
11,12.5,-0.395831,-0.354520,21871960,Decline,-0.041311
11,13,-0.388857,-0.342199,23741690,Decline,-0.046658
11,13.5,-0.397540,-0.357937,22601373,Decline,-0.039602
11,14,-0.396671,-0.354511,22624132,Decline,-0.042161
11,14.5,-0.391130,-0.344789,20365695,Decline,-0.046342
11,15,-0.396394,-0.355844,20788503,Decline,-0.040550
11,15.5,-0.395962,-0.356450,21439756,Decline,-0.039512
11,16,-0.393864,-0.351156,19387821,Decline,-0.042708
11,16.5,-0.394670,-0.352471,19885304,Decline,-0.042199
11,17,-0.393827,-0.352111,18741986,Decline,-0.041716
11,17.5,-0.392197,-0.347365,19559165,Decline,-0.044832
11,18,-0.394471,-0.353298,19989775,Decline,-0.041173
11,18.5,-0.395007,-0.357278,17838223,Decline,-0.037729
11,19,-0.394441,-0.353625,18682409,Decline,-0.040816
11,19.5,-0.391902,-0.348286,17718881,Decline,-0.043616
11,20,-0.395566,-0.356361,17405806,Decline,-0.039204
11,20.5,-0.393254,-0.351597,16004356,Decline,-0.041657
11,21,-0.393329,-0.352762,17551038,Decline,-0.040567
11,21.5,-0.393023,-0.351101,17474667,Decline,-0.041922
11,22,-0.393303,-0.353881,14790192,Decline,-0.039422
11,22.5,-0.393788,-0.352653,15768640,Decline,-0.041135
11,23,-0.392245,-0.350849,16649146,Decline,-0.041395
11,23.5,-0.393896,-0.353500,15317021,Decline,-0.040396
11,24,-0.393440,-0.352782,14475057,Decline,-0.040658
11,24.5,-0.391692,-0.349366,15741117,Decline,-0.042325
11,25,-0.394622,-0.360943,16409856,Decline,-0.033680
11,25.5,-0.392883,-0.351530,12945686,Decline,-0.041354
11,26,-0.391690,-0.347290,12530977,Decline,-0.044399
11,26.5,-0.392407,-0.349446,12705980,Decline,-0.042961
11,27,-0.394440,-0.359427,14661168,Decline,-0.035013
11,27.5,-0.392202,-0.353636,14466332,Decline,-0.038565
11,28,-0.392461,-0.352567,12690438,Decline,-0.039894
11,28.5,-0.392666,-0.353374,12856219,Decline,-0.039292
11,29,-0.393090,-0.355885,13152715,Decline,-0.037205
11,29.5,-0.391662,-0.347936,13479318,Decline,-0.043725
11,30,-0.392606,-0.352955,10751815,Decline,-0.039651
11,30.5,-0.392850,-0.355850,12559234,Decline,-0.037001
11,31,-0.391568,-0.350243,13629520,Decline,-0.041325
11,31.5,-0.393472,-0.356701,10401712,Decline,-0.036771
11,32,-0.391010,-0.347765,12332450,Decline,-0.043245
11,32.5,-0.392398,-0.359512,11611901,Decline,-0.032887
11,33,-0.392828,-0.352449,10505203,Decline,-0.040379
11,33.5,-0.391211,-0.350039,11516551,Decline,-0.041172
11,34,-0.393683,-0.359407,9024396,Decline,-0.034276
11,34.5,-0.391611,-0.350106,14401669,Decline,-0.041504
11,35,-0.392607,-0.351052,7402076,Decline,-0.041555
11,35.5,-0.392250,-0.362036,11334518,Decline,-0.030215
11,36,-0.391602,-0.349488,10737895,Decline,-0.042114
11,36.5,-0.391814,-0.353069,10350713,Decline,-0.038745
11,37,-0.391414,-0.351817,9362114,Decline,-0.039597
11,37.5,-0.391783,-0.356013,11004468,Decline,-0.035771
11,38,-0.390519,-0.348160,9373175,Decline,-0.042359
11,38.5,-0.391337,-0.351702,11111948,Decline,-0.039635
11,39,-0.393851,-0.372821,6874014,Decline,-0.021031
11,39.5,-0.391105,-0.343541,9737959,Decline,-0.047565
11,40,-0.391299,-0.357540,10032177,Decline,-0.033759
11,40.5,-0.391542,-0.352202,8946754,Decline,-0.039340
11,41,-0.391324,-0.357649,9206000,Decline,-0.033675
11,41.5,-0.390854,-0.349594,7973646,Decline,-0.041260
11,42,-0.391565,-0.355741,8331476,Decline,-0.035824
11,42.5,-0.390383,-0.354542,8771120,Decline,-0.035842
11,43,-0.391225,-0.356283,9083961,Decline,-0.034942
11,43.5,-0.390749,-0.356169,9144766,Decline,-0.034581
11,44,-0.391847,-0.346630,7142534,Decline,-0.045217
11,44.5,-0.391031,-0.362397,9565766,Decline,-0.028634
11,45,-0.391213,-0.358685,7320183,Decline,-0.032528
11,45.5,-0.390915,-0.349203,7141274,Decline,-0.041712
11,46,-0.390367,-0.365761,8557589,Decline,-0.024607
11,46.5,-0.391853,-0.358255,6726657,Decline,-0.033598
11,47,-0.390591,-0.343634,7735832,Decline,-0.046957
11,47.5,-0.389601,-0.392816,6636212,Accept,0.003215
11,48,-0.391607,-0.324034,7489633,Decline,-0.067573
11,48.5,-0.389603,-0.378811,8900388,Decline,-0.010792
11,49,-0.392549,-0.388339,2404549,Decline,-0.004209
11,49.5,-0.389980,-0.350521,13620971,Decline,-0.039460
11,50,-0.390226,-0.452800,1876531,Accept,0.062574
11,50.5,-0.391549,-0.314866,7687546,Decline,-0.076683
11,51,-0.388964,-0.402871,8180987,Accept,0.013906
11,52,-0.389994,-0.364200,15305377,Decline,-0.025794
11,53,-0.387348,-0.417888,5952258,Accept,0.030541
11,53.5,-0.391288,-0.335080,8664832,Decline,-0.056208
11,54,-0.387006,-0.482999,508805,Accept,0.095993
11,54.5,-0.388528,-0.377279,11704319,Decline,-0.011249
11,55,-0.393017,-0.317238,1669129,Decline,-0.075779
11,55.5,-0.386000,-0.430942,3927905,Accept,0.044942
11,56,-0.389920,-0.355118,8912918,Decline,-0.034802
11,56.5,-0.385709,-0.461914,1268517,Accept,0.076205
11,57,-0.386934,-0.405125,4897746,Accept,0.018191
11,57.5,-0.389483,-0.355871,5912463,Decline,-0.033612
11,58,-0.385013,-0.442953,2196268,Accept,0.057941
11,58.5,-0.387060,-0.395186,4517011,Accept,0.008126
11,59,-0.388849,-0.367280,4389052,Decline,-0.021568
11,59.5,-0.384169,-0.436454,2265797,Accept,0.052286
11,60,-0.387387,-0.391436,4938178,Accept,0.004048
11,60.5,-0.386661,-0.392449,3090257,Accept,0.005788
11,61,-0.385166,-0.430451,2070760,Accept,0.045285
11,61.5,-0.385252,-0.400861,3582198,Accept,0.015610
11,62,-0.384725,-0.396472,3002170,Accept,0.011747
11,62.5,-0.385889,-0.425575,2337506,Accept,0.039687
11,63,-0.385137,-0.396807,3856822,Accept,0.011671
11,63.5,-0.382903,-0.448367,1304629,Accept,0.065464
11,64,-0.382687,-0.434640,1263767,Accept,0.051953
11,64.5,-0.384204,-0.409239,3662511,Accept,0.025035
11,65,-0.382229,-0.456167,631916,Accept,0.073938
11,65.5,-0.381303,-0.430964,2309097,Accept,0.049660
11,66,-0.382599,-0.412574,1796060,Accept,0.029975
11,66.5,-0.378881,-0.453498,1200870,Accept,0.074617
11,67,-0.380585,-0.442279,1309398,Accept,0.061694
11,67.5,-0.380412,-0.426222,1674778,Accept,0.045809
11,68,-0.378509,-0.460710,617279,Accept,0.082201
11,68.5,-0.379383,-0.447060,949802,Accept,0.067677
11,69,-0.380135,-0.432803,1359160,Accept,0.052668
11,69.5,-0.378326,-0.473589,460077,Accept,0.095263
11,70,-0.377653,-0.464046,909941,Accept,0.086393
11,70.5,-0.378476,-0.445788,1230760,Accept,0.067312
11,71,-0.373811,-0.463450,549451,Accept,0.089638
11,71.5,-0.374330,-0.451024,850269,Accept,0.076694
11,72,-0.372865,-0.490143,230699,Accept,0.117278
11,72.5,-0.374587,-0.477617,403025,Accept,0.103030
11,73,-0.375304,-0.461900,653658,Accept,0.086596
11,73.5,-0.369602,-0.501466,170524,Accept,0.131864
11,74,-0.372916,-0.487439,312486,Accept,0.114523
11,74.5,-0.371050,-0.473957,532642,Accept,0.102907
11,75,-0.366694,-0.560042,16072,Accept,0.193349
11,75.5,-0.368561,-0.496469,217766,Accept,0.127908
11,76,-0.368826,-0.482501,387799,Accept,0.113675
11,76.5,-0.369209,-0.508384,143611,Accept,0.139175
11,77,-0.383558,-0.597574,1855,Accept,0.214016
11,77.5,-0.368315,-0.494180,270022,Accept,0.125866
11,78,-0.367587,-0.518364,94560,Accept,0.150777
11,78.5,-0.367701,-0.505890,182927,Accept,0.138189
