DealerValue,TrueCount,Insurance Accept EV,Insurance Decline EV,Hands Played,Best Action,EV Diff (Accept-Decline)
11,-31.5,0.500000,1.000000,2,Decline,-0.500000
11,-31,0.000000,0.500000,2,Decline,-0.500000
11,-30.5,0.250000,0.750000,4,Decline,-0.500000
11,-30,0.500000,1.000000,2,Decline,-0.500000
11,-29.5,-0.583333,-0.083333,12,Decline,-0.500000
11,-28.5,-0.450000,-0.175000,20,Decline,-0.275000
11,-28,-0.121622,0.337838,37,Decline,-0.459459
11,-27.5,-0.355263,-0.052632,38,Decline,-0.302632
11,-27,-0.142857,0.142857,7,Decline,-0.285714
11,-26.5,-0.302778,0.063889,180,Decline,-0.366667
11,-26,-0.318421,0.015790,190,Decline,-0.334211
11,-25.5,-0.314922,0.001938,516,Decline,-0.316860
11,-25,-0.368000,0.036000,125,Decline,-0.404000
11,-24.5,-0.241379,0.100575,522,Decline,-0.341954
11,-24,-0.353378,-0.016554,1480,Decline,-0.336824
11,-23.5,-0.355093,-0.016320,1777,Decline,-0.338773
11,-23,-0.296840,0.003386,886,Decline,-0.300226
11,-22.5,-0.351211,-0.045329,4335,Decline,-0.305882
11,-22,-0.350152,-0.050558,4925,Decline,-0.299594
11,-21.5,-0.342600,-0.048717,5378,Decline,-0.293882
11,-21,-0.362623,-0.077275,11705,Decline,-0.285348
11,-20.5,-0.344315,-0.059260,12673,Decline,-0.285055
11,-20,-0.354146,-0.072449,14134,Decline,-0.281697
11,-19.5,-0.356614,-0.090062,28214,Decline,-0.266552
11,-19,-0.353111,-0.086287,32705,Decline,-0.266824
11,-18.5,-0.369101,-0.107798,62659,Decline,-0.261303
11,-18,-0.361319,-0.109272,83544,Decline,-0.252047
11,-17.5,-0.347128,-0.099437,90062,Decline,-0.247690
11,-17,-0.369901,-0.126968,134282,Decline,-0.242933
11,-16.5,-0.356640,-0.117558,162758,Decline,-0.239082
11,-16,-0.356281,-0.124353,175279,Decline,-0.231927
11,-15.5,-0.362675,-0.136662,328855,Decline,-0.226013
11,-15,-0.362076,-0.143684,389606,Decline,-0.218392
11,-14.5,-0.357613,-0.145612,516236,Decline,-0.212001
11,-14,-0.362518,-0.156641,664652,Decline,-0.205878
11,-13.5,-0.363636,-0.163437,1067689,Decline,-0.200199
11,-13,-0.351125,-0.158007,704207,Decline,-0.193118
11,-12.5,-0.366008,-0.178518,1827636,Decline,-0.187490
11,-12,-0.357682,-0.175700,1645119,Decline,-0.181982
11,-11.5,-0.357531,-0.181657,2032603,Decline,-0.175875
11,-11,-0.362903,-0.192079,3376345,Decline,-0.170824
11,-10.5,-0.359529,-0.195797,3236279,Decline,-0.163732
11,-10,-0.358904,-0.202094,5162125,Decline,-0.156811
11,-9.5,-0.362109,-0.211740,5471741,Decline,-0.150369
11,-9,-0.352959,-0.208189,6886108,Decline,-0.144770
11,-8.5,-0.358464,-0.220842,8922455,Decline,-0.137621
11,-8,-0.357336,-0.225401,10883472,Decline,-0.131935
11,-7.5,-0.354587,-0.229034,13308054,Decline,-0.125553
11,-7,-0.353758,-0.234397,16005137,Decline,-0.119361
11,-6.5,-0.352417,-0.239056,19437359,Decline,-0.113360
11,-6,-0.350031,-0.243245,24014657,Decline,-0.106786
11,-5.5,-0.350706,-0.250335,29955998,Decline,-0.100371
11,-5,-0.350976,-0.256568,33876863,Decline,-0.094409
11,-4.5,-0.339648,-0.251562,41216822,Decline,-0.088087
11,-4,-0.348767,-0.267088,56257114,Decline,-0.081679
11,-3.5,-0.344623,-0.269310,64413638,Decline,-0.075313
11,-3,-0.335154,-0.266347,69039831,Decline,-0.068807
11,-2.5,-0.350848,-0.288126,97117404,Decline,-0.062721
11,-2,-0.354349,-0.297805,106556298,Decline,-0.056544
11,-1.5,-0.253770,-0.202422,137725748,Decline,-0.051348
11,-1,-0.384661,-0.341799,164245680,Decline,-0.042862
11,-0.5,-0.477345,-0.438265,163040587,Decline,-0.039080
11,0,-0.421256,-0.390983,213063111,Decline,-0.030273
11,0.5,-0.439510,-0.416070,109536995,Decline,-0.023440
11,1,-0.417816,-0.399472,102865244,Decline,-0.018344
11,1.5,-0.420704,-0.407761,79321468,Decline,-0.012943
11,2,-0.419940,-0.413295,66831366,Decline,-0.006645
11,2.5,-0.416383,-0.415998,65182228,Decline,-0.000385
11,3,-0.419579,-0.425035,43925678,Accept,0.005457
11,3.5,-0.415599,-0.427652,39541152,Accept,0.012053
11,4,-0.411923,-0.430387,36522271,Accept,0.018464
11,4.5,-0.415229,-0.440106,24569094,Accept,0.024877
11,5,-0.411319,-0.441048,21639017,Accept,0.029729
11,5.5,-0.407854,-0.442678,19129926,Accept,0.034824
11,6,-0.409338,-0.450762,14805398,Accept,0.041424
11,6.5,-0.406110,-0.454264,12111227,Accept,0.048154
11,7,-0.403633,-0.458150,9935145,Accept,0.054517
11,7.5,-0.403989,-0.464017,8173200,Accept,0.060028
11,8,-0.399919,-0.468128,6677102,Accept,0.068209
11,8.5,-0.400143,-0.473502,5517847,Accept,0.073358
