DealerValue,TrueCount,Insurance Accept EV,Insurance Decline EV,Hands Played,Best Action,EV Diff (Accept-Decline)
11,-110.5,-0.500000,0.000000,1,Decline,-0.500000
11,-100,-1.500000,-1.000000,1,Decline,-0.500000
11,-98.5,-0.500000,0.000000,2,Decline,-0.500000
11,-97,0.500000,1.000000,1,Decline,-0.500000
11,-96.5,-1.500000,-1.000000,1,Decline,-0.500000
11,-95.5,0.125000,0.250000,4,Decline,-0.125000
11,-95,0.500000,1.000000,1,Decline,-0.500000
11,-94.5,0.375000,0.875000,4,Decline,-0.500000
11,-94,0.200000,0.400000,5,Decline,-0.200000
11,-93.5,1.000000,1.500000,1,Decline,-0.500000
11,-93,-0.450000,-0.100000,10,Decline,-0.350000
11,-92.5,0.500000,1.000000,2,Decline,-0.500000
11,-92,0.500000,1.000000,1,Decline,-0.500000
11,-91.5,-0.285714,0.214286,7,Decline,-0.500000
11,-91,-0.500000,0.000000,2,Decline,-0.500000
11,-90.5,-0.611111,-0.111111,9,Decline,-0.500000
11,-90,-0.222222,0.111111,9,Decline,-0.333333
11,-89.5,-0.833333,-0.666667,9,Decline,-0.166667
11,-89,-0.192308,0.307692,13,Decline,-0.500000
11,-88.5,-0.333333,-0.083333,18,Decline,-0.250000
11,-88,-0.928571,-0.642857,7,Decline,-0.285714
11,-87.5,0.076923,0.346154,13,Decline,-0.269231
11,-87,-0.214286,0.107143,42,Decline,-0.321429
11,-86.5,-0.464286,-0.071429,14,Decline,-0.392857
11,-86,-0.616667,-0.266667,30,Decline,-0.350000
11,-85.5,-0.297872,0.106383,47,Decline,-0.404255
11,-85,-0.241935,0.112903,31,Decline,-0.354839
11,-84.5,-0.350000,-0.042857,70,Decline,-0.307143
11,-84,-0.277778,0.111111,27,Decline,-0.388889
11,-83.5,-0.444444,-0.077778,45,Decline,-0.366667
11,-83,-0.344086,-0.037634,93,Decline,-0.306451
11,-82.5,-0.416667,-0.053030,66,Decline,-0.363636
11,-82,-0.386905,0.005952,84,Decline,-0.392857
11,-81.5,-0.224044,0.095628,183,Decline,-0.319672
11,-81,-0.022222,0.344444,45,Decline,-0.366667
11,-80.5,-0.414815,-0.037037,135,Decline,-0.377778
11,-80,-0.313043,0.010870,230,Decline,-0.323913
11,-79.5,-0.300000,-0.015625,160,Decline,-0.284375
11,-79,-0.250000,-0.078125,32,Decline,-0.171875
11,-78.5,-0.387955,-0.072829,357,Decline,-0.315126
11,-78,-0.233813,0.088129,278,Decline,-0.321942
11,-77.5,-0.329114,-0.006329,474,Decline,-0.322785
11,-77,-0.305882,-0.070588,85,Decline,-0.235294
11,-76.5,-0.307353,-0.050000,340,Decline,-0.257353
11,-76,-0.332322,-0.000759,659,Decline,-0.331563
11,-75.5,-0.297970,0.033210,542,Decline,-0.331181
11,-75,-0.309091,-0.000000,220,Decline,-0.309091
11,-74.5,-0.342105,-0.029376,817,Decline,-0.312730
11,-74,-0.334008,-0.054656,741,Decline,-0.279352
11,-73.5,-0.355009,-0.039543,569,Decline,-0.315466
11,-73,-0.384549,-0.098283,1165,Decline,-0.286266
11,-72.5,-0.343555,-0.058732,962,Decline,-0.284823
11,-72,-0.393156,-0.094274,716,Decline,-0.298883
11,-71.5,-0.312456,-0.027797,1421,Decline,-0.284659
11,-71,-0.284448,0.010073,1241,Decline,-0.294521
11,-70.5,-0.340211,-0.028791,2084,Decline,-0.311420
11,-70,-0.344304,-0.064192,2142,Decline,-0.280112
11,-69.5,-0.331454,-0.032581,1596,Decline,-0.298872
11,-69,-0.328927,-0.041213,2572,Decline,-0.287714
11,-68.5,-0.330237,-0.049001,2153,Decline,-0.281236
11,-68,-0.349946,-0.054194,1836,Decline,-0.295752
11,-67.5,-0.331236,-0.039661,3656,Decline,-0.291576
11,-67,-0.352572,-0.065605,3422,Decline,-0.286967
11,-66.5,-0.334834,-0.064856,3554,Decline,-0.269977
11,-66,-0.338288,-0.066942,4474,Decline,-0.271345
11,-65.5,-0.349616,-0.070038,6111,Decline,-0.279578
11,-65,-0.335702,-0.062446,2322,Decline,-0.273256
11,-64.5,-0.341723,-0.076084,9575,Decline,-0.265640
11,-64,-0.326964,-0.050773,4658,Decline,-0.276191
11,-63.5,-0.326549,-0.065429,5036,Decline,-0.261120
11,-63,-0.342324,-0.073143,11457,Decline,-0.269181
11,-62.5,-0.340253,-0.084322,7756,Decline,-0.255931
11,-62,-0.344193,-0.082692,11434,Decline,-0.261501
11,-61.5,-0.340917,-0.077563,12132,Decline,-0.263353
11,-61,-0.334589,-0.072481,9023,Decline,-0.262108
11,-60.5,-0.335677,-0.078945,14225,Decline,-0.256731
11,-60,-0.346522,-0.098335,18615,Decline,-0.248187
11,-59.5,-0.321256,-0.072381,12227,Decline,-0.248875
11,-59,-0.344396,-0.101955,22358,Decline,-0.242441
11,-58.5,-0.346294,-0.102572,19713,Decline,-0.243722
11,-58,-0.327542,-0.069605,13670,Decline,-0.257937
11,-57.5,-0.352890,-0.103619,34651,Decline,-0.249271
11,-57,-0.334082,-0.100147,23825,Decline,-0.233935
11,-56.5,-0.311421,-0.073816,12565,Decline,-0.237604
11,-56,-0.346087,-0.112672,56678,Decline,-0.233415
11,-55.5,-0.331971,-0.097969,27519,Decline,-0.234002
11,-55,-0.345513,-0.105666,23934,Decline,-0.239847
11,-54.5,-0.343902,-0.114733,76913,Decline,-0.229168
11,-54,-0.302948,-0.067860,14552,Decline,-0.235088
11,-53.5,-0.361049,-0.132819,80489,Decline,-0.228230
11,-53,-0.329800,-0.103174,54859,Decline,-0.226626
11,-52.5,0.500000,1.000000,2,Decline,-0.500000
