TrueCount,HandsPlayed,TotalMoneyWagered,TotalPayout,EVPerDollar,StdErrorPerDollar,HandsPlayedPct
-20.5,1,1.0,-1.0,-1.0,0.0,0.0
-20.0,1,1.0,-1.0,-1.0,0.0,0.0
-19.5,1,1.0,-1.0,-1.0,0.0,0.0
-19.0,5,6.0,2.0,0.333333,0.3849,0.0
-18.5,8,9.0,3.0,0.333333,0.31427,1e-06
-18.0,16,20.0,11.5,0.575,0.184645,1e-06
-17.5,35,39.0,-5.5,-0.141026,0.159045,3e-06
-17.0,56,64.0,9.0,0.140625,0.122269,4e-06
-16.5,134,157.0,-18.0,-0.11465,0.075616,1e-05
-16.0,269,313.0,13.5,0.043131,0.055306,2e-05
-15.5,466,546.0,-35.5,-0.065018,0.041903,3.4e-05
-15.0,912,1047.0,-59.5,-0.056829,0.030397,6.7e-05
-14.5,1731,1967.0,-135.0,-0.068632,0.021968,0.000127
-14.0,3150,3618.0,-196.0,-0.054174,0.016267,0.000231
-13.5,5516,6275.0,-297.0,-0.047331,0.0123,0.000405
-13.0,9804,11174.0,-492.0,-0.044031,0.009214,0.00072
-12.5,17439,19841.0,-709.0,-0.035734,0.006939,0.001282
-12.0,29549,33560.0,-1231.0,-0.036681,0.005327,0.002171
-11.5,50086,56940.0,-2205.0,-0.038725,0.004097,0.003681
-11.0,83833,95162.0,-3828.0,-0.040226,0.003164,0.006161
-10.5,133857,151574.0,-5980.0,-0.039453,0.002511,0.009837
-10.0,223654,253143.0,-8228.0,-0.032503,0.001943,0.016436
-9.5,346595,392103.0,-11552.0,-0.029462,0.001562,0.02547
-9.0,536530,605950.0,-17298.0,-0.028547,0.001257,0.039428
-8.5,836967,944528.0,-25321.5,-0.026809,0.001007,0.061506
-8.0,1233780,1390157.0,-35520.0,-0.025551,0.00083,0.090666
-7.5,1881147,2116675.0,-53839.5,-0.025436,0.000673,0.138239
-7.0,2764279,3106793.0,-70420.5,-0.022667,0.000556,0.203137
-6.5,3957603,4442878.0,-93890.0,-0.021133,0.000465,0.29083
-6.0,5765900,6464229.0,-127874.0,-0.019782,0.000385,0.423716
-5.5,7927875,8877275.0,-166083.5,-0.018709,0.000329,0.582592
-5.0,11099211,12413991.0,-205749.0,-0.016574,0.000278,0.815642
-4.5,15549843,17370726.0,-277362.5,-0.015967,0.000235,1.142704
-4.0,21073940,23511544.0,-328655.0,-0.013978,0.000202,1.548651
-3.5,28595772,31867673.0,-391336.0,-0.01228,0.000174,2.101404
-3.0,37472309,41710145.0,-477327.0,-0.011444,0.000152,2.75371
-2.5,50374176,56004421.0,-549541.0,-0.009812,0.000131,3.701823
-2.0,66213202,73529135.0,-653704.0,-0.00889,0.000114,4.865778
-1.5,86546685,95996113.0,-738557.5,-0.007694,0.0001,6.360015
-1.0,114013506,126322453.0,-789978.5,-0.006254,8.7e-05,8.378457
-0.5,147478716,163211409.0,-812320.0,-0.004977,7.7e-05,10.837699
0.0,181938945,201164922.0,-763542.5,-0.003796,6.9e-05,13.370061
0.5,140646573,155577430.0,-379703.5,-0.002441,7.9e-05,10.335628
1.0,108282000,119743929.0,-123161.0,-0.001029,9e-05,7.957268
1.5,82375848,90988878.0,8120.5,8.9e-05,0.000103,6.053515
2.0,62841366,69336762.0,108630.0,0.001567,0.000118,4.617994
2.5,47716499,52591667.0,153420.0,0.002917,0.000136,3.50652
3.0,35392305,38958601.0,177917.5,0.004567,0.000158,2.600858
3.5,26910977,29590309.0,164268.0,0.005551,0.000181,1.977594
4.0,19772644,21718406.0,145904.5,0.006718,0.000211,1.453023
4.5,14588282,15971126.0,133634.0,0.008367,0.000247,1.072042
5.0,10574429,11455933.0,108509.0,0.009472,0.000293,0.777078
5.5,7790161,8347320.0,90699.5,0.010866,0.000346,0.572472
6.0,5742747,6122071.5,72830.5,0.011896,0.000405,0.422015
6.5,3953979,4198126.0,55891.0,0.013313,0.00049,0.290564
7.0,2743584,2909911.0,42920.5,0.01475,0.000589,0.201616
7.5,1858294,1968468.0,30161.5,0.015322,0.000717,0.13656
8.0,1214726,1285180.0,23244.5,0.018087,0.000887,0.089266
8.5,822691,868765.0,15418.0,0.017747,0.00108,0.060457
9.0,525060,554199.5,10567.0,0.019067,0.001352,0.038585
9.5,335591,354029.5,7659.5,0.021635,0.001693,0.024661
10.0,216336,227559.5,5324.0,0.023396,0.002111,0.015898
10.5,128968,135525.0,2902.5,0.021417,0.002734,0.009477
11.0,80331,84134.0,2334.0,0.027741,0.003474,0.005903
11.5,47692,50001.5,1497.5,0.029949,0.004509,0.003505
12.0,28318,29644.5,748.0,0.025232,0.005864,0.002081
12.5,16593,17422.0,286.0,0.016416,0.007648,0.001219
13.0,8991,9404.0,428.0,0.045513,0.010353,0.000661
13.5,5363,5545.0,245.5,0.044274,0.013554,0.000394
14.0,2780,2893.5,43.0,0.014861,0.018807,0.000204
14.5,1447,1526.5,137.5,0.090075,0.026036,0.000106
15.0,806,836.5,32.5,0.038852,0.034996,5.9e-05
15.5,373,381.0,18.0,0.047244,0.052224,2.7e-05
16.0,190,193.0,-22.0,-0.11399,0.073821,1.4e-05
16.5,124,125.0,-14.0,-0.112,0.089686,9e-06
17.0,56,59.5,3.0,0.05042,0.128929,4e-06
17.5,23,24.5,-0.5,-0.020408,0.165745,2e-06
18.0,15,14.0,-3.0,-0.214286,0.270649,1e-06
18.5,3,2.5,-1.5,-0.6,0.309839,0.0
19.0,2,2.0,-1.0,-0.5,0.353553,0.0
19.5,2,2.0,-2.0,-1.0,0.0,0.0
