TrueCount,HandsPlayed,TotalMoneyWagered,TotalPayout,EVPerDollar,StdErrorPerDollar,HandsPlayedPct
-21.5,2,2.0,0.0,0.0,0.707107,0.0
-21.0,5,5.0,-2.0,-0.4,0.357771,0.0
-20.5,5,6.0,4.0,0.666667,0.30429,0.0
-20.0,17,20.0,0.0,0.0,0.223607,1e-06
-19.5,24,31.0,-3.0,-0.096774,0.172843,2e-06
-19.0,58,66.0,-8.0,-0.121212,0.119812,4e-06
-18.5,81,92.0,-11.5,-0.125,0.101566,5e-06
-18.0,137,157.0,11.5,0.073248,0.077201,9e-06
-17.5,307,349.0,-25.5,-0.073066,0.052161,2e-05
-17.0,441,503.0,-23.5,-0.04672,0.042993,2.9e-05
-16.5,875,1001.0,-5.0,-0.004995,0.030888,5.8e-05
-16.0,1490,1724.0,-34.5,-0.020012,0.02363,9.9e-05
-15.5,2494,2880.0,-364.0,-0.126389,0.017969,0.000166
-15.0,4343,4990.0,-325.5,-0.06523,0.013828,0.000289
-14.5,7267,8340.0,-314.0,-0.03765,0.010708,0.000483
-14.0,12484,14310.0,-493.5,-0.034486,0.008176,0.00083
-13.5,19836,22668.0,-1068.0,-0.047115,0.006473,0.001318
-13.0,34782,39687.0,-1528.5,-0.038514,0.004897,0.002312
-12.5,52645,59968.0,-2116.0,-0.035285,0.003988,0.003499
-12.0,85315,97033.0,-3629.5,-0.037405,0.003138,0.00567
-11.5,132806,150843.0,-6210.5,-0.041172,0.002515,0.008827
-11.0,204420,231913.0,-8406.0,-0.036246,0.002029,0.013586
-10.5,317750,360116.0,-11524.5,-0.032002,0.00163,0.021118
-10.0,462057,523213.0,-16234.0,-0.031028,0.001352,0.030709
-9.5,690265,781061.0,-23938.5,-0.030649,0.001107,0.045876
-9.0,999438,1128807.0,-31254.5,-0.027688,0.000921,0.066424
-8.5,1491070,1682330.0,-44472.0,-0.026435,0.000755,0.099099
-8.0,2099723,2366019.0,-59475.0,-0.025137,0.000637,0.139551
-7.5,2994504,3368033.0,-78067.0,-0.023179,0.000534,0.19902
-7.0,4144099,4657923.0,-107931.5,-0.023172,0.000454,0.275424
-6.5,5742003,6444717.0,-135901.5,-0.021087,0.000386,0.381623
-6.0,8019892,8988858.0,-174186.5,-0.019378,0.000327,0.533016
-5.5,10539783,11800886.0,-220814.5,-0.018712,0.000285,0.700492
