TrueCount,HandsPlayed,TotalMoneyWagered,TotalPayout,EVPerDollar,StdErrorPerDollar,HandsPlayedPct
-61.5,2,3.0,-3.0,-1.0,0.0,0.0
-60.0,1,1.0,1.0,1.0,0.0,0.0
-59.5,2,4.0,-4.0,-1.0,0.0,0.0
-59.0,1,1.0,-1.0,-1.0,0.0,0.0
-58.5,8,10.0,-10.0,-1.0,0.0,0.0
-58.0,4,7.0,-7.0,-1.0,0.0,0.0
-57.5,1,1.0,-1.0,-1.0,0.0,0.0
-57.0,5,6.0,-4.0,-0.666667,0.30429,0.0
-56.5,14,22.0,-1.0,-0.045455,0.208073,1e-06
-56.0,2,3.0,1.0,0.333333,0.544331,0.0
-55.0,46,57.0,-17.0,-0.298246,0.123967,2e-06
-53.5,111,144.0,-69.0,-0.479167,0.070114,5e-06
-52.0,209,275.0,-52.0,-0.189091,0.058201,1e-05
-51.0,2,4.0,0.0,0.0,0.5,0.0
-50.5,435,570.0,-83.5,-0.146491,0.040026,2e-05
-49.5,44,52.0,-5.0,-0.096154,0.136008,2e-06
-49.0,707,905.0,-233.5,-0.258011,0.03091,3.3e-05
-48.5,9,14.0,-2.0,-0.142857,0.26452,0.0
-48.0,115,137.0,-8.0,-0.058394,0.083554,5e-06
-47.5,808,1014.0,-209.0,-0.206114,0.029502,3.8e-05
-47.0,620,781.0,-208.0,-0.266325,0.033709,2.9e-05
-46.5,232,289.0,-77.0,-0.266436,0.056167,1.1e-05
-46.0,869,1094.0,-239.5,-0.218921,0.028363,4.1e-05
-45.5,1749,2195.0,-355.5,-0.161959,0.02037,8.2e-05
-45.0,588,747.0,-142.5,-0.190763,0.034743,2.7e-05
-44.5,1259,1591.0,-342.0,-0.214959,0.02358,5.9e-05
-44.0,3276,4121.0,-785.5,-0.190609,0.014805,0.000153
-43.5,990,1248.0,-220.0,-0.176282,0.02698,4.6e-05
-43.0,2372,2941.0,-402.0,-0.136688,0.017693,0.000111
-42.5,5500,6801.0,-1284.5,-0.188869,0.01154,0.000256
-42.0,1785,2221.0,-397.0,-0.178748,0.020189,8.3e-05
-41.5,4406,5446.0,-956.5,-0.175633,0.012894,0.000205
-41.0,5122,6317.0,-1050.5,-0.166297,0.011962,0.000239
-40.5,7189,8845.0,-1703.5,-0.192595,0.010107,0.000335
-40.0,6929,8574.0,-1452.5,-0.169408,0.010298,0.000323
-39.5,9106,11248.0,-1873.5,-0.166563,0.009017,0.000424
-39.0,11152,13752.0,-2214.5,-0.161031,0.008151,0.00052
-38.5,8234,10052.0,-1452.5,-0.144499,0.009553,0.000384
-38.0,18442,22735.0,-3542.5,-0.155817,0.006339,0.00086
-37.5,20478,25154.0,-3738.0,-0.148605,0.006043,0.000955
-37.0,12376,15096.0,-2193.0,-0.14527,0.00782,0.000577
-36.5,17592,21460.0,-3284.5,-0.153052,0.006533,0.00082
-36.0,44291,53921.0,-7766.0,-0.144026,0.004128,0.002065
-35.5,18761,22963.0,-3287.5,-0.143165,0.006327,0.000875
-35.0,27288,33060.0,-4404.5,-0.133227,0.005276,0.001272
-34.5,42360,51320.0,-6557.0,-0.127767,0.004241,0.001975
-34.0,63639,77369.0,-9460.5,-0.122278,0.003454,0.002967
-33.5,47674,57745.0,-7654.5,-0.132557,0.003997,0.002222
-33.0,69935,84252.0,-11078.0,-0.131486,0.003314,0.00326
-32.5,97250,117161.0,-14582.0,-0.124461,0.002811,0.004533
-32.0,82626,99366.0,-12365.0,-0.124439,0.003056,0.003852
-31.5,82530,99059.0,-12285.0,-0.124017,0.003058,0.003847
-31.0,150217,180029.0,-21176.5,-0.117628,0.002271,0.007003
-30.5,128401,153617.0,-18056.0,-0.117539,0.002459,0.005986
-30.0,132613,158326.0,-17738.5,-0.112038,0.002426,0.006182
-29.5,155041,185171.0,-20591.5,-0.111203,0.002241,0.007227
-29.0,256182,305269.0,-31324.0,-0.102611,0.001748,0.011942
-28.5,211022,250887.0,-25866.5,-0.1031,0.001928,0.009837
-28.0,227512,270509.0,-27543.0,-0.101819,0.001857,0.010606
-27.5,412131,488542.0,-48071.0,-0.098397,0.001383,0.019212
-27.0,218515,258982.0,-24820.0,-0.095837,0.0019,0.010186
-26.5,362691,429069.0,-40791.0,-0.095069,0.001477,0.016907
-26.0,649468,766607.0,-70518.5,-0.091988,0.001106,0.030276
-25.5,507918,599076.0,-54012.0,-0.090159,0.001251,0.023677
-25.0,370462,436162.0,-36784.0,-0.084336,0.001467,0.01727
-24.5,834605,981067.0,-82219.0,-0.083806,0.000979,0.038906
-24.0,657687,771742.0,-59452.0,-0.077036,0.001104,0.030659
-23.5,755150,885800.0,-70406.5,-0.079484,0.001031,0.035202
-23.0,1124333,1315719.0,-101192.0,-0.07691,0.000846,0.052412
-22.5,969143,1132958.0,-85730.0,-0.075669,0.000912,0.045178
-22.0,1014223,1183285.0,-85498.5,-0.072255,0.000893,0.047279
-21.5,1285959,1498456.0,-104488.0,-0.06973,0.000794,0.059947
-21.0,1732163,2014718.0,-141234.0,-0.070101,0.000685,0.080747
-20.5,1367149,1589041.0,-105801.0,-0.066582,0.000771,0.063731
-20.0,1795425,2083707.0,-137858.0,-0.06616,0.000674,0.083696
-19.5,2208958,2559905.0,-158036.5,-0.061735,0.000608,0.102973
-19.0,2349926,2719953.0,-164679.0,-0.060545,0.00059,0.109545
-18.5,2354395,2720256.0,-161183.0,-0.059253,0.00059,0.109753
-18.0,3115866,3595891.0,-202254.0,-0.056246,0.000514,0.14525
-17.5,3637552,4192345.0,-226441.5,-0.054013,0.000476,0.169569
-17.0,2811609,3234170.0,-167716.0,-0.051858,0.000542,0.131067
-16.5,4267434,4903446.0,-251333.5,-0.051257,0.00044,0.198932
-16.0,4096177,4701725.0,-229513.5,-0.048815,0.00045,0.190949
-15.5,4472442,5127331.0,-245881.5,-0.047955,0.000431,0.208489
-15.0,4756294,5446615.0,-248871.0,-0.045693,0.000418,0.221721
