Strategy,Decks,Penetration,DealerRule,DAS,RAS,Surrender,BlackjackPayout,Iterations,RTP,HouseEdge%,AvgWallet,AvgMoneyBet,NetPer1000,Duration_s
HiLoStrategy,6,0.8,S17,DAS,NoRAS,NoSurrender,3to2,17000000,1.007915,-0.7915,50020.34,2569.65,395.77,361
MentorStrategy,6,0.80,S17,DAS,NoRAS,NoSurrender,3to2,17000000,1.008371,-0.8371,50022.10,2640.42,418.55,371
RPCStrategy,6,0.80,S17,DAS,NoRAS,NoSurrender,3to2,17000000,1.008329,-0.8329,50021.34,2562.32,416.47,375
RAPCStrategy,6,0.80,S17,DAS,NoRAS,NoSurrender,3to2,17000000,1.008020,-0.8020,50019.81,2469.64,401.01,380
WongHalvesStrategy,6,0.80,S17,DAS,NoRAS,NoSurrender,3to2,17000000,1.005956,-0.5956,50013.36,2243.56,297.80,395
R14Strategy,6,0.80,S17,DAS,NoRAS,NoSurrender,3to2,17000000,1.007571,-0.7571,50019.64,2594.54,378.55,403
OmegaIIStrategy,6,0.80,S17,DAS,NoRAS,NoSurrender,3to2,17000000,1.007438,-0.7438,50018.42,2476.59,371.89,423
ZenCountStrategy,6,0.80,S17,DAS,NoRAS,NoSurrender,3to2,17000000,1.008285,-0.8285,50020.99,2534.07,414.25,423
