Strategy,Decks,Penetration,DealerRule,DAS,RAS,Surrender,BlackjackPayout,Iterations,RTP,HouseEdge%,AvgWallet,AvgMoneyBet,NetPer1000,Duration_s
HiLoStrategy,6,0.4,H17,DAS,NoRAS,NoSurrender,3to2,17000000,1.001039,-0.1039,50001.58,1519.45,51.95,186
RPCStrategy,6,0.40,H17,DAS,NoRAS,NoSurrender,3to2,17000000,1.001159,-0.1159,50001.75,1512.33,57.95,190
MentorStrategy,6,0.40,H17,DAS,NoRAS,NoSurrender,3to2,17000000,1.001469,-0.1469,50002.31,1573.63,73.43,190
RAPCStrategy,6,0.40,H17,DAS,NoRAS,NoSurrender,3to2,17000000,1.000995,-0.0995,50001.40,1406.16,49.73,194
ZenCountStrategy,6,0.40,H17,DAS,NoRAS,NoSurrender,3to2,17000000,1.001147,-0.1147,50001.69,1472.74,57.34,196
R14Strategy,6,0.40,H17,DAS,NoRAS,NoSurrender,3to2,17000000,1.000951,-0.0951,50001.53,1612.81,47.57,200
WongHalvesStrategy,6,0.40,H17,DAS,NoRAS,NoSurrender,3to2,17000000,0.999291,0.0709,49999.18,1164.04,-35.43,210
OmegaIIStrategy,6,0.40,H17,DAS,NoRAS,NoSurrender,3to2,17000000,1.000807,-0.0807,50001.16,1437.72,40.37,211
