Strategy,Decks,Penetration,DealerRule,DAS,RAS,Surrender,BlackjackPayout,Iterations,RTP,HouseEdge%,AvgWallet,AvgMoneyBet,NetPer1000,Duration_s
HiLoStrategy,4,0.6,S17,DAS,NoRAS,NoSurrender,3to2,25000000,1.001733,-0.1733,50001.48,851.25,86.66,271
MentorStrategy,4,0.60,S17,DAS,NoRAS,NoSurrender,3to2,25000000,1.002180,-0.2180,50001.89,865.58,108.98,279
RPCStrategy,4,0.60,S17,DAS,NoRAS,NoSurrender,3to2,25000000,1.001976,-0.1976,50001.68,850.27,98.82,279
RAPCStrategy,4,0.60,S17,DAS,NoRAS,NoSurrender,3to2,25000000,1.001607,-0.1607,50001.34,833.53,80.33,286
WongHalvesStrategy,4,0.60,S17,DAS,NoRAS,NoSurrender,3to2,25000000,1.000354,-0.0354,50000.28,791.52,17.72,279
ZenCountStrategy,4,0.60,S17,DAS,NoRAS,NoSurrender,3to2,25000000,1.001876,-0.1876,50001.59,845.72,93.80,279
OmegaIIStrategy,4,0.60,S17,DAS,NoRAS,NoSurrender,3to2,25000000,1.001475,-0.1475,50001.23,834.53,73.77,279
R14Strategy,4,0.60,S17,DAS,NoRAS,NoSurrender,3to2,25000000,1.001717,-0.1717,50001.47,854.42,85.87,284
