Strategy,Decks,Penetration,DealerRule,DAS,RAS,Surrender,BlackjackPayout,Iterations,RTP,HouseEdge%,AvgWallet,AvgMoneyBet,NetPer1000,Duration_s
MentorStrategy,2,0.5,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.012112,-1.2112,50011.39,940.15,605.62,257
RAPCStrategy,2,0.50,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.012449,-1.2449,50011.16,896.56,622.47,265
HiLoStrategy,2,0.50,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.011874,-1.1874,50011.15,938.75,593.72,269
RPCStrategy,2,0.50,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.012264,-1.2264,50011.54,941.09,613.18,277
WongHalvesStrategy,2,0.50,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.010451,-1.0451,50008.13,778.27,522.57,255
R14Strategy,2,0.50,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.011457,-1.1457,50010.97,957.50,572.83,256
ZenCountStrategy,2,0.50,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.012308,-1.2308,50011.42,927.66,615.38,268
OmegaIIStrategy,2,0.50,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.011547,-1.1547,50010.38,898.74,577.37,271
