Strategy,Decks,Penetration,DealerRule,DAS,RAS,Surrender,BlackjackPayout,Iterations,RTP,HouseEdge%,AvgWallet,AvgMoneyBet,NetPer1000,Duration_s
MentorStrategy,4,0.8,H17,DAS,NoRAS,NoSurrender,3to2,25000000,1.006104,-0.6104,50008.20,1343.76,305.21,382
RAPCStrategy,4,0.80,H17,DAS,NoRAS,NoSurrender,3to2,25000000,1.005720,-0.5720,50007.43,1299.50,285.98,393
HiLoStrategy,4,0.80,H17,DAS,NoRAS,NoSurrender,3to2,25000000,1.005737,-0.5737,50007.62,1328.87,286.83,404
RPCStrategy,4,0.80,H17,DAS,NoRAS,NoSurrender,3to2,25000000,1.005980,-0.5980,50007.94,1328.26,299.02,416
WongHalvesStrategy,4,0.80,H17,DAS,NoRAS,NoSurrender,3to2,25000000,1.003541,-0.3541,50004.32,1220.62,177.06,388
R14Strategy,4,0.80,H17,DAS,NoRAS,NoSurrender,3to2,25000000,1.005507,-0.5507,50007.31,1328.29,275.34,394
ZenCountStrategy,4,0.80,H17,DAS,NoRAS,NoSurrender,3to2,25000000,1.005994,-0.5994,50007.91,1319.30,299.71,411
OmegaIIStrategy,4,0.80,H17,DAS,NoRAS,NoSurrender,3to2,25000000,1.005256,-0.5256,50006.81,1295.90,262.82,416
