TrueCount,HandsPlayed,TotalPayout,EV,StdError,HandsPlayedPct
-11.5,1,1.0,1.0,0.0,0.0
-10.5,1,-1.0,-1.0,0.0,0.0
-10.0,4,-5.0,-1.25,0.216506,1e-06
-9.5,15,5.5,0.366667,0.264435,4e-06
-9.0,24,7.5,0.3125,0.249674,6e-06
-8.5,52,-21.0,-0.403846,0.153869,1.3e-05
-8.0,146,-19.0,-0.130137,0.097233,3.5e-05
-7.5,326,20.5,0.062883,0.06379,7.9e-05
-7.0,736,-21.0,-0.028533,0.043189,0.000178
-6.5,1697,-78.0,-0.045963,0.028611,0.00041
-6.0,3495,-135.0,-0.038627,0.019603,0.000845
-5.5,7900,-287.5,-0.036392,0.013025,0.00191
-5.0,17894,-476.0,-0.026601,0.008654,0.004326
-4.5,36935,-1210.5,-0.032774,0.005997,0.00893
-4.0,85135,-2999.5,-0.035232,0.003943,0.020583
-3.5,185261,-5435.0,-0.029337,0.002668,0.044791
-3.0,274487,-7401.5,-0.026965,0.002186,0.066364
-2.5,633959,-15861.0,-0.025019,0.001436,0.153275
-2.0,1236713,-24091.5,-0.01948,0.001026,0.299005
-1.5,2212897,-36539.0,-0.016512,0.000766,0.535021
-1.0,4163738,-59064.0,-0.014185,0.000558,1.006684
-0.5,6885274,-97492.0,-0.014159,0.000434,1.664681
0.0,61297877,-318414.0,-0.005195,0.000144,14.820243
0.5,12891418,-144929.0,-0.011242,0.000316,3.116812
1.0,14184492,-130507.5,-0.009201,0.000301,3.429444
1.5,13777828,-121491.0,-0.008818,0.000305,3.331123
2.0,14997205,-123983.0,-0.008267,0.000292,3.625937
2.5,12890014,-114327.5,-0.008869,0.000315,3.116472
3.0,14811388,-116302.5,-0.007852,0.000294,3.581011
3.5,14094794,-102918.5,-0.007302,0.000301,3.407757
4.0,14547153,-99188.0,-0.006818,0.000297,3.517126
4.5,13277425,-98864.5,-0.007446,0.00031,3.210138
5.0,11775081,-73579.0,-0.006249,0.000329,2.84691
5.5,13198168,-83274.5,-0.00631,0.000311,3.190976
6.0,11565643,-69183.0,-0.005982,0.000332,2.796274
6.5,11253329,-63187.5,-0.005615,0.000337,2.720764
7.0,11506627,-72061.5,-0.006263,0.000333,2.782005
7.5,10410749,-46176.5,-0.004435,0.00035,2.51705
8.0,10620056,-48427.0,-0.00456,0.000346,2.567655
8.5,8945443,-51020.0,-0.005703,0.000377,2.162777
9.0,9872237,-32532.5,-0.003295,0.000359,2.386852
9.5,9014878,-26965.5,-0.002991,0.000375,2.179565
10.0,8351467,-36282.5,-0.004344,0.00039,2.019169
10.5,8800557,-25428.5,-0.002889,0.00038,2.127747
11.0,7972706,-2159.0,-0.000271,0.000398,1.927594
11.5,7406002,-8666.5,-0.00117,0.000414,1.79058
12.0,6762395,-454.5,-6.7e-05,0.000432,1.634972
12.5,6141809,9335.0,0.00152,0.000453,1.484931
13.0,7035423,9824.5,0.001396,0.000424,1.700984
13.5,4830340,16095.5,0.003332,0.00051,1.167851
14.0,5799668,11252.5,0.00194,0.000466,1.40221
14.5,4666739,20176.5,0.004323,0.000518,1.128297
15.0,4231644,17074.5,0.004035,0.000544,1.023102
15.5,4062954,24403.5,0.006006,0.000555,0.982317
16.0,3142601,24822.5,0.007899,0.000629,0.7598
16.5,3596544,27933.0,0.007767,0.000589,0.869551
17.0,2831679,24621.0,0.008695,0.000662,0.684627
17.5,2720586,26921.0,0.009895,0.000676,0.657767
18.0,2568018,27519.5,0.010716,0.000695,0.62088
18.5,1929952,25148.5,0.013031,0.0008,0.466613
19.0,1837248,23203.5,0.012629,0.000819,0.444199
19.5,1246962,19083.5,0.015304,0.000993,0.301483
20.0,1257416,17819.5,0.014172,0.000988,0.304011
20.5,1183018,18445.0,0.015591,0.001018,0.286023
21.0,829104,14776.5,0.017822,0.001214,0.200456
21.5,858569,15515.0,0.018071,0.001192,0.20758
22.0,451801,9273.0,0.020525,0.001638,0.109234
22.5,500394,10355.0,0.020694,0.001557,0.120982
23.0,576820,11999.5,0.020803,0.001451,0.13946
23.5,260350,5996.0,0.023031,0.002154,0.062946
24.0,253417,5884.5,0.023221,0.002183,0.06127
24.5,138133,2916.0,0.02111,0.002951,0.033397
25.0,255929,5566.0,0.021748,0.002164,0.061877
25.5,114289,3068.5,0.026849,0.003237,0.027632
26.0,56343,1984.5,0.035222,0.004611,0.013622
26.5,73066,2365.0,0.032368,0.004046,0.017665
27.0,79602,2203.5,0.027681,0.003867,0.019246
27.5,20132,752.0,0.037353,0.007651,0.004867
