TrueCount,HandsPlayed,TotalMoneyWagered,TotalPayout,EVPerDollar,StdErrorPerDollar
-28.0,1,50.000000,50.000000,1.000000,0.000000
-27.5,1,25.000000,-25.000000,-1.000000,0.000000
-27.0,2,50.000000,0.000000,0.000000,0.141421
-25.0,1,25.000000,-25.000000,-1.000000,0.000000
-24.5,2,50.000000,-50.000000,-1.000000,0.000000
-24.0,3,100.000000,0.000000,0.000000,0.100000
-23.5,6,175.000000,25.000000,0.142857,0.074818
-23.0,10,325.000000,-125.000000,-0.384615,0.051203
-22.5,10,250.000000,100.000000,0.400000,0.041952
-22.0,12,325.000000,87.500000,0.269231,0.056123
-21.5,22,650.000000,150.000000,0.230769,0.036581
-21.0,16,450.000000,62.500000,0.138889,0.048308
-20.5,25,725.000000,112.500000,0.155172,0.035537
-20.0,47,1375.000000,187.500000,0.136364,0.026530
-19.5,46,1175.000000,62.500000,0.053191,0.028424
-19.0,43,1325.000000,37.500000,0.028302,0.026201
-18.5,91,2500.000000,-75.000000,-0.030000,0.019638
-18.0,83,2325.000000,-12.500000,-0.005376,0.020145
-17.5,99,2975.000000,325.000000,0.109244,0.017793
-17.0,135,3725.000000,125.000000,0.033557,0.016154
-16.5,163,4450.000000,125.000000,0.028090,0.015090
-16.0,181,5100.000000,-87.500000,-0.017157,0.014315
-15.5,226,6425.000000,-437.500000,-0.068093,0.012257
-15.0,268,7650.000000,-625.000000,-0.081699,0.010965
-14.5,360,10325.000000,250.000000,0.024213,0.009694
-14.0,417,11725.000000,-37.500000,-0.003198,0.008814
-13.5,574,16500.000000,-1000.000000,-0.060606,0.007552
-13.0,595,17050.000000,-237.500000,-0.013930,0.007500
-12.5,772,21775.000000,-762.500000,-0.035017,0.006650
-12.0,869,24975.000000,-1150.000000,-0.046046,0.006177
-11.5,1024,28650.000000,-812.500000,-0.028360,0.005785
-11.0,1290,35850.000000,-2062.500000,-0.057531,0.005156
-10.5,1495,42250.000000,-300.000000,-0.007101,0.004799
-10.0,1724,48850.000000,-1012.500000,-0.020727,0.004464
-9.5,1969,54300.000000,512.500000,0.009438,0.004212
-9.0,2261,62950.000000,-1850.000000,-0.029388,0.003906
-8.5,2832,79050.000000,-550.000000,-0.006958,0.003488
-8.0,3221,90550.000000,-1962.500000,-0.021673,0.003252
-7.5,3780,105775.000000,-1187.500000,-0.011227,0.003008
-7.0,4214,117050.000000,-2275.000000,-0.019436,0.002891
-6.5,4871,135650.000000,-1475.000000,-0.010874,0.002653
-6.0,5667,158450.000000,-6562.500000,-0.041417,0.002461
-5.5,6730,187600.000000,-125.000000,-0.000666,0.002271
-5.0,7612,210600.000000,-362.500000,-0.001721,0.002139
-4.5,8603,239250.000000,-6950.000000,-0.029049,0.002007
-4.0,9522,263500.000000,2537.500000,0.009630,0.001912
-3.5,11136,308500.000000,-9437.500000,-0.030592,0.001769
-3.0,13122,362700.000000,-75.000000,-0.000207,0.001637
-2.5,14765,408150.000000,-6387.500000,-0.015650,0.001537
-2.0,16833,466025.000000,-3987.500000,-0.008556,0.001443
-1.5,18120,502325.000000,-2475.000000,-0.004927,0.001388
-1.0,20721,574775.000000,-5062.500000,-0.008808,0.001297
-0.5,23235,641000.000000,-10987.500000,-0.017141,0.001231
0.0,37977,1050375.000000,-2362.500000,-0.002249,0.000959
