TrueCount,HandsPlayed,TotalPayout,EV,StdError,HandsPlayedPct
-3.0,25,6.0,0.24,0.226486,1e-06
-2.5,397,29.5,0.074307,0.058184,2.2e-05
-2.0,5978,-264.5,-0.044246,0.014889,0.000335
-1.5,82746,-1408.0,-0.017016,0.00397,0.004631
-1.0,1083961,-21899.5,-0.020203,0.001092,0.060669
-0.5,16243734,-227424.0,-0.014001,0.000281,0.909164
0.0,114204218,-1054440.0,-0.009233,0.000105,6.392027
0.5,109553441,-1044696.5,-0.009536,0.000108,6.131722
1.0,98451686,-919375.0,-0.009338,0.000114,5.510355
1.5,91855191,-833524.0,-0.009074,0.000118,5.141149
2.0,85614258,-769289.0,-0.008986,0.000122,4.791843
2.5,80142190,-713474.0,-0.008903,0.000126,4.48557
3.0,74550594,-672500.5,-0.009021,0.000131,4.172608
3.5,71309843,-617486.5,-0.008659,0.000133,3.991222
4.0,65997082,-560195.5,-0.008488,0.000139,3.693866
4.5,62721819,-537341.5,-0.008567,0.000142,3.510549
5.0,59132127,-486946.0,-0.008235,0.000146,3.309634
5.5,55549035,-468352.0,-0.008431,0.000151,3.109088
6.0,52933756,-425003.5,-0.008029,0.000155,2.96271
6.5,50169310,-403469.5,-0.008042,0.000159,2.807984
7.0,47681337,-381333.0,-0.007998,0.000163,2.668731
7.5,45347867,-367417.5,-0.008102,0.000167,2.538127
8.0,43101297,-343127.5,-0.007961,0.000172,2.412386
8.5,40368265,-327738.0,-0.008119,0.000177,2.259418
9.0,39903888,-296974.5,-0.007442,0.000178,2.233426
9.5,36784623,-284206.5,-0.007726,0.000186,2.058841
10.0,36414337,-271071.0,-0.007444,0.000187,2.038116
10.5,34249739,-249859.0,-0.007295,0.000192,1.916963
11.0,32648986,-243871.5,-0.007469,0.000197,1.827369
11.5,31291805,-225239.5,-0.007198,0.000201,1.751407
12.0,29909600,-206770.0,-0.006913,0.000206,1.674045
12.5,28775445,-203485.5,-0.007071,0.00021,1.610566
13.0,26537859,-152078.0,-0.005731,0.000218,1.485328
13.5,26127863,-154553.0,-0.005915,0.00022,1.46238
14.0,24409117,-130478.5,-0.005345,0.000227,1.366182
14.5,22805162,-112112.0,-0.004916,0.000235,1.276408
15.0,21444756,-72425.5,-0.003377,0.000242,1.200266
15.5,19411098,-45964.5,-0.002368,0.000254,1.086442
16.0,17695204,-26362.0,-0.00149,0.000266,0.990403
16.5,16514992,2040.5,0.000124,0.000275,0.924347
17.0,13841582,30818.5,0.002227,0.0003,0.774715
17.5,13043157,42160.5,0.003232,0.000309,0.730027
18.0,10335223,54580.5,0.005281,0.000347,0.578464
18.5,9076877,55062.0,0.006066,0.00037,0.508034
19.0,7204871,57064.0,0.00792,0.000414,0.403258
19.5,5707218,55991.0,0.009811,0.000464,0.319434
20.0,4767460,54608.5,0.011454,0.000508,0.266835
20.5,3362572,45329.5,0.013481,0.000603,0.188204
21.0,2620242,36941.0,0.014098,0.000682,0.146655
21.5,1923135,32112.5,0.016698,0.000794,0.107638
22.0,1233483,22801.0,0.018485,0.00099,0.069038
22.5,967321,19077.0,0.019721,0.001117,0.054141
23.0,585350,13966.0,0.023859,0.001433,0.032762
23.5,410357,9118.0,0.02222,0.001707,0.022968
24.0,230107,5775.0,0.025097,0.002278,0.012879
24.5,125185,3598.5,0.028745,0.003085,0.007007
25.0,107463,3268.5,0.030415,0.003324,0.006015
25.5,40226,1226.5,0.03049,0.00544,0.002251
26.0,33531,1050.5,0.031329,0.005915,0.001877
26.5,11717,376.5,0.032133,0.009941,0.000656
27.0,9098,322.0,0.035392,0.011363,0.000509
27.5,2793,71.5,0.0256,0.020442,0.000156
28.0,1644,65.5,0.039842,0.02682,9.2e-05
28.5,934,87.0,0.093148,0.03575,5.2e-05
29.0,326,20.0,0.06135,0.060171,1.8e-05
29.5,173,11.0,0.063584,0.079109,1e-05
30.0,40,-3.5,-0.0875,0.162872,2e-06
30.5,19,8.0,0.421053,0.214641,1e-06
31.0,11,-2.0,-0.181818,0.35948,1e-06
31.5,1,0.0,0.0,0.0,0.0
32.0,2,0.0,0.0,0.707107,0.0
33.0,1,-1.0,-1.0,0.0,0.0
