TrueCount,HandsPlayed,TotalMoneyWagered,TotalPayout,EVPerDollar,StdErrorPerDollar,HandsPlayedPct
-15.5,2,2.0,0.0,0.0,0.707107,0.0
-14.0,2,2.0,-1.0,-0.5,0.353553,0.0
-13.5,8,10.0,3.0,0.3,0.284605,1e-06
-13.0,11,11.0,1.0,0.090909,0.300263,1e-06
-12.5,43,47.0,-9.5,-0.202128,0.140054,5e-06
-12.0,111,121.0,-23.5,-0.194215,0.085961,1.2e-05
-11.5,256,292.0,-20.0,-0.068493,0.057574,2.8e-05
-11.0,778,880.0,6.5,0.007386,0.033367,8.6e-05
-10.5,1847,2094.0,-38.0,-0.018147,0.02142,0.000203
-10.0,4305,4867.0,-145.5,-0.029895,0.014031,0.000473
-9.5,9569,10825.0,67.0,0.006189,0.009404,0.001052
-9.0,21078,23784.0,-761.0,-0.031996,0.006337,0.002318
-8.5,44082,49707.0,-1626.0,-0.032712,0.004389,0.004848
-8.0,89103,100362.0,-2686.5,-0.026768,0.00309,0.0098
-7.5,176795,198596.0,-4648.0,-0.023404,0.002198,0.019445
-7.0,324275,364559.0,-8485.0,-0.023275,0.001623,0.035666
-6.5,602264,676219.0,-15921.0,-0.023544,0.001191,0.066242
-6.0,1092769,1225558.0,-25864.0,-0.021104,0.000885,0.120192
-5.5,1899253,2126517.0,-38176.5,-0.017953,0.000672,0.208895
-5.0,3182399,3559560.0,-59950.0,-0.016842,0.00052,0.350026
-4.5,5189625,5797951.0,-88237.5,-0.015219,0.000407,0.570797
-4.0,8268853,9226576.0,-130550.5,-0.014149,0.000323,0.909476
-3.5,13215454,14727650.0,-189758.0,-0.012884,0.000256,1.453543
-3.0,19668724,21890062.0,-254387.0,-0.011621,0.00021,2.163326
-2.5,29175373,32435963.0,-329827.5,-0.010169,0.000172,3.208945
-2.0,42342869,47022828.0,-417141.5,-0.008871,0.000143,4.657213
-1.5,59862564,66403056.0,-492639.0,-0.007419,0.000121,6.584172
-1.0,86994555,96387604.0,-601921.0,-0.006245,0.0001,9.568368
-0.5,121892705,134900054.0,-681446.0,-0.005051,8.5e-05,13.406751
0.0,147234950,162785579.0,-620235.0,-0.00381,7.7e-05,16.194097
0.5,115183262,127396711.0,-323294.0,-0.002538,8.7e-05,12.668792
1.0,81445488,90067359.0,-101386.5,-0.001126,0.000104,8.958037
1.5,55988046,61844509.0,12171.5,0.000197,0.000125,6.158021
2.0,39351989,43419830.0,61622.0,0.001419,0.000149,4.328252
2.5,26961819,29716568.0,84976.0,0.00286,0.000181,2.96548
3.0,18034612,19854470.0,76600.0,0.003858,0.000221,1.983593
3.5,12007286,13204614.0,71780.5,0.005436,0.000271,1.320659
4.0,7443627,8175833.0,49960.0,0.006111,0.000345,0.818711
4.5,4641688,5086246.0,40030.5,0.00787,0.000437,0.510531
5.0,2880547,3120256.0,28350.5,0.009086,0.000561,0.316826
5.5,1768149,1891413.5,18798.0,0.009939,0.000726,0.194475
6.0,1024395,1090406.5,12766.0,0.011708,0.000961,0.112671
6.5,557106,592072.5,7483.0,0.012639,0.001305,0.061275
7.0,297174,315125.0,5020.5,0.015932,0.001791,0.032686
7.5,160200,169640.0,2693.0,0.015875,0.002441,0.01762
8.0,78729,83221.0,1623.0,0.019502,0.003481,0.008659
8.5,38056,40123.5,827.0,0.020611,0.005024,0.004186
9.0,18088,19087.0,518.5,0.027165,0.007292,0.001989
9.5,8051,8480.5,59.0,0.006957,0.010913,0.000886
10.0,3526,3699.5,120.5,0.032572,0.016606,0.000388
10.5,1547,1628.5,68.0,0.041756,0.025088,0.00017
11.0,614,651.5,73.0,0.112049,0.039939,6.8e-05
11.5,243,253.5,3.0,0.011834,0.062118,2.7e-05
12.0,78,78.0,-13.5,-0.173077,0.111519,9e-06
12.5,38,38.5,-12.0,-0.311688,0.145222,4e-06
13.0,19,21.5,5.0,0.232558,0.229455,2e-06
13.5,13,14.5,5.5,0.37931,0.268557,1e-06
14.0,1,1.0,0.0,0.0,0.0,0.0
