TrueCount,HandsPlayed,TotalMoneyWagered,TotalPayout,EVPerDollar,StdErrorPerDollar,HandsPlayedPct
-29.5,1,2.0,2.0,1.0,0.0,0.0
-29.0,1,1.0,-1.0,-1.0,0.0,0.0
-28.5,2,2.0,0.0,0.0,0.707107,0.0
-28.0,3,4.0,-3.0,-0.75,0.216506,0.0
-27.0,2,3.0,-1.0,-0.333333,0.544331,0.0
-26.5,10,13.0,-2.0,-0.153846,0.263031,1e-06
-26.0,16,20.0,1.5,0.075,0.212941,1e-06
-25.5,34,43.0,4.5,0.104651,0.152106,2e-06
-25.0,43,51.0,6.0,0.117647,0.134845,2e-06
-24.5,96,117.0,-23.0,-0.196581,0.088814,5e-06
-24.0,137,160.0,-24.0,-0.15,0.076521,7e-06
-23.5,233,278.0,-20.0,-0.071942,0.058894,1.2e-05
-23.0,396,466.0,-66.5,-0.142704,0.044331,2e-05
-22.5,572,678.0,-59.0,-0.087021,0.037295,2.9e-05
-22.0,844,973.0,-88.0,-0.090442,0.031098,4.3e-05
-21.5,1350,1569.0,-71.0,-0.045252,0.024505,6.9e-05
-21.0,1803,2139.0,-197.0,-0.092099,0.020972,9.2e-05
-20.5,3037,3551.0,-350.0,-0.098564,0.016295,0.000156
-20.0,4420,5130.0,-399.5,-0.077875,0.013588,0.000226
-19.5,6080,7039.0,-533.5,-0.075792,0.011543,0.000311
-19.0,9007,10432.0,-795.0,-0.076208,0.009506,0.000461
-18.5,13524,15668.0,-737.0,-0.047039,0.007795,0.000693
-18.0,19493,22505.0,-1460.5,-0.064897,0.006482,0.000999
-17.5,24985,28720.0,-1806.5,-0.0629,0.005758,0.00128
-17.0,40900,47134.0,-2767.5,-0.058716,0.004486,0.002095
-16.5,56002,64469.0,-3633.0,-0.056353,0.003841,0.002869
-16.0,72873,83729.0,-4256.0,-0.050831,0.00337,0.003733
-15.5,106848,122528.0,-6799.0,-0.055489,0.002784,0.005474
-15.0,146428,167811.0,-8811.5,-0.052508,0.002381,0.007502
-14.5,190109,217760.0,-10934.0,-0.050211,0.002091,0.00974
-14.0,275025,314486.0,-15919.5,-0.050621,0.001741,0.01409
-13.5,354691,405388.0,-18809.0,-0.046398,0.001533,0.018171
-13.0,485613,553955.0,-25979.5,-0.046898,0.001312,0.024879
-12.5,652186,743028.0,-33317.5,-0.04484,0.001133,0.033412
-12.0,853613,971357.0,-40320.0,-0.041509,0.000991,0.043732
-11.5,1118543,1270449.0,-51931.5,-0.040876,0.000867,0.057305
-11.0,1440948,1635513.0,-61230.0,-0.037438,0.000764,0.073822
-10.5,1962160,2223778.0,-78490.0,-0.035296,0.000656,0.100524
-10.0,2481901,2809298.0,-97178.0,-0.034592,0.000584,0.127151
-9.5,3151441,3563182.0,-115990.0,-0.032552,0.000518,0.161453
-9.0,4098280,4626615.0,-146389.5,-0.031641,0.000455,0.209961
-8.5,5129634,5784982.0,-168306.5,-0.029094,0.000407,0.262799
-8.0,6611366,7448880.0,-202105.5,-0.027132,0.000359,0.33871
-7.5,8239676,9269871.0,-240258.5,-0.025918,0.000322,0.42213
-7.0,10452239,11743894.0,-290301.5,-0.024719,0.000286,0.535483
-6.5,13086299,14688203.0,-343143.0,-0.023362,0.000256,0.67043
-6.0,16151031,18102615.0,-387280.0,-0.021394,0.00023,0.82744
-5.5,20467669,22914131.0,-460545.0,-0.020099,0.000205,1.048588
-5.0,25206596,28189369.0,-516980.0,-0.01834,0.000185,1.29137
-4.5,31101481,34740090.0,-606017.0,-0.017444,0.000166,1.593373
-4.0,38831817,43320856.0,-694405.5,-0.016029,0.000149,1.98941
-3.5,47922928,53402201.0,-772235.5,-0.014461,0.000134,2.45516
-3.0,58792925,65433050.0,-872854.0,-0.01334,0.000121,3.012046
-2.5,72762663,80891896.0,-945154.5,-0.011684,0.000109,3.727736
-2.0,89740555,99649641.0,-1066378.0,-0.010701,9.8e-05,4.597537
-1.5,111782276,123983616.0,-1145325.5,-0.009238,8.8e-05,5.726766
-1.0,138844759,153823060.0,-1225227.0,-0.007965,7.9e-05,7.113216
-0.5,176409140,195238119.0,-1273301.0,-0.006522,7e-05,9.037693
0.0,203259439,224760958.0,-1203983.5,-0.005357,6.6e-05,10.413273
0.5,169524896,187544947.0,-779453.5,-0.004156,7.2e-05,8.685004
1.0,133026108,147097347.0,-420973.5,-0.002862,8.1e-05,6.815118
1.5,107363884,118577038.0,-171350.5,-0.001445,9e-05,5.500406
2.0,86049332,94929419.0,1383.5,1.5e-05,0.000101,4.408431
2.5,69740461,76851717.0,106815.5,0.00139,0.000112,3.572904
3.0,56351597,62027233.0,172562.0,0.002782,0.000125,2.886973
3.5,45870891,50432059.0,192130.5,0.00381,0.000139,2.350032
4.0,37149974,40789693.5,219216.0,0.005374,0.000154,1.903246
4.5,29902069,32694903.0,220267.0,0.006737,0.000173,1.531926
5.0,24641380,26726840.0,208149.0,0.007788,0.000192,1.262413
5.5,20578249,22102180.0,208879.0,0.009451,0.000212,1.054253
6.0,16492594,17622160.0,185456.0,0.010524,0.000239,0.844939
6.5,13468651,14319646.0,172527.5,0.012048,0.000265,0.690018
7.0,10771877,11424094.5,155340.5,0.013598,0.000297,0.551859
