TrueCount,HandsPlayed,TotalMoneyWagered,TotalPayout,EVPerDollar,StdErrorPerDollar,HandsPlayedPct
-18.5,1,1.0,-1.0,-1.0,0.0,0.0
-18.0,3,4.0,3.0,0.75,0.216506,0.0
-17.5,6,7.0,4.0,0.571429,0.275321,0.0
-17.0,9,10.0,-2.5,-0.25,0.310242,1e-06
-16.5,37,42.0,0.5,0.011905,0.152908,3e-06
-16.0,48,50.0,-2.5,-0.05,0.135831,4e-06
-15.5,125,141.0,14.5,0.102837,0.080944,1e-05
-15.0,286,323.0,-8.5,-0.026316,0.055211,2.4e-05
-14.5,499,571.0,-77.0,-0.134851,0.040531,4.1e-05
-14.0,940,1066.0,-39.0,-0.036585,0.029998,7.8e-05
-13.5,1988,2250.0,-103.5,-0.046,0.020577,0.000164
-13.0,3785,4297.0,-139.0,-0.032348,0.014875,0.000313
-12.5,6699,7632.0,-227.0,-0.029743,0.011201,0.000554
-12.0,12655,14433.0,-393.5,-0.027264,0.008142,0.001046
-11.5,22294,25335.0,-886.5,-0.034991,0.006152,0.001843
-11.0,40672,46116.0,-1393.0,-0.030206,0.004548,0.003362
-10.5,67809,76828.0,-2510.0,-0.03267,0.003529,0.005606
-10.0,122362,138548.0,-4450.5,-0.032122,0.002628,0.010116
-9.5,195373,220816.0,-6056.0,-0.027426,0.002083,0.016152
-9.0,324701,366752.0,-10478.5,-0.028571,0.001616,0.026844
-8.5,521286,587498.0,-16533.0,-0.028141,0.001277,0.043096
-8.0,813956,916381.0,-22679.5,-0.024749,0.001023,0.067292
-7.5,1291846,1452999.0,-36335.5,-0.025007,0.000812,0.1068
-7.0,1929649,2167627.0,-45837.5,-0.021146,0.000665,0.159529
-6.5,2935192,3292832.0,-66731.0,-0.020266,0.00054,0.24266
-6.0,4339037,4861669.0,-91143.0,-0.018747,0.000445,0.35872
-5.5,6306478,7057063.0,-121899.5,-0.017273,0.000369,0.521373
-5.0,8960323,10017090.0,-169027.0,-0.016874,0.00031,0.740773
-4.5,12724719,14210078.0,-203582.0,-0.014327,0.00026,1.051986
-4.0,17825085,19880750.0,-273617.5,-0.013763,0.00022,1.473647
-3.5,24483286,27278490.0,-343555.0,-0.012594,0.000188,2.024098
-3.0,33141054,36879954.0,-419768.5,-0.011382,0.000162,2.739858
-2.5,44286785,49229406.0,-503619.0,-0.01023,0.00014,3.661305
-2.0,59791527,66388518.0,-569236.0,-0.008574,0.000121,4.943123
-1.5,78213336,86742291.0,-640845.5,-0.007388,0.000105,6.466102
-1.0,105391027,116759255.0,-718059.0,-0.00615,9.1e-05,8.712953
-0.5,136161525,150680086.0,-729949.0,-0.004844,8e-05,11.256831
0.0,163000043,180196334.0,-657661.5,-0.00365,7.3e-05,13.475642
0.5,128624974,142079665.0,-363519.5,-0.002559,8.2e-05,10.633765
1.0,98621561,109000842.0,-144008.0,-0.001321,9.4e-05,8.153304
1.5,73579530,81281205.0,-3461.5,-4.3e-05,0.000109,6.083013
2.0,56121778,61930681.0,84641.5,0.001367,0.000125,4.639735
2.5,41449083,45687657.0,117287.0,0.002567,0.000146,3.426705
3.0,30970326,34103612.0,136308.5,0.003997,0.000169,2.560398
3.5,22778663,25056857.0,136466.5,0.005446,0.000197,1.883172
4.0,16553917,18187145.0,112226.5,0.006171,0.000231,1.368556
4.5,11748535,12895293.0,101702.0,0.007887,0.000274,0.971282
5.0,8239273,9052301.0,85284.0,0.009421,0.000328,0.681162
5.5,5835181,6420400.5,61317.5,0.00955,0.00039,0.48241
6.0,4100489,4467982.0,48538.5,0.010864,0.00047,0.338998
6.5,2840918,3045119.5,36625.0,0.012027,0.000573,0.234866
7.0,1892490,2009546.0,29006.5,0.014434,0.000708,0.156457
7.5,1256977,1332461.0,19120.5,0.01435,0.00087,0.103918
8.0,791501,837755.5,13358.0,0.015945,0.001098,0.065435
8.5,504671,533496.0,7960.0,0.01492,0.001376,0.041722
9.0,313451,331108.0,6102.5,0.018431,0.001749,0.025914
9.5,186893,197239.0,3296.0,0.016711,0.002265,0.015451
10.0,116189,122390.0,2640.0,0.02157,0.002877,0.009606
10.5,63986,67343.0,1065.0,0.015815,0.003877,0.00529
11.0,38153,40101.0,944.0,0.023541,0.005026,0.003154
11.5,20927,21907.5,788.5,0.035992,0.006823,0.00173
12.0,11604,12134.5,210.0,0.017306,0.009158,0.000959
12.5,6009,6279.0,143.0,0.022774,0.012671,0.000497
13.0,3330,3465.5,162.5,0.046891,0.017106,0.000275
13.5,1632,1717.0,-16.5,-0.00961,0.024479,0.000135
14.0,833,870.5,8.5,0.009765,0.034586,6.9e-05
14.5,448,477.0,-14.0,-0.02935,0.045791,3.7e-05
15.0,214,224.0,-5.5,-0.024554,0.064942,1.8e-05
15.5,83,85.5,-3.5,-0.040936,0.1124,7e-06
16.0,37,36.5,-3.0,-0.082192,0.159172,3e-06
16.5,33,34.5,-3.5,-0.101449,0.17725,3e-06
17.0,17,15.5,-2.0,-0.129032,0.279303,1e-06
17.5,6,8.0,-1.0,-0.125,0.275993,0.0
18.0,3,3.0,-1.0,-0.333333,0.544331,0.0
18.5,1,1.0,-1.0,-1.0,0.0,0.0
19.0,4,3.5,2.5,0.714286,0.603682,0.0
