TrueCount,HandsPlayed,TotalMoneyWagered,TotalPayout,EVPerDollar,StdErrorPerDollar
-14.5,1,1.000000,-1.000000,-1.000000,0.000000
-14.0,2,2.000000,0.000000,0.000000,0.707107
-13.5,19,21.000000,4.500000,0.214286,0.214475
-13.0,41,47.000000,3.000000,0.063830,0.138394
-12.5,105,118.000000,-1.500000,-0.012712,0.087756
-12.0,255,291.000000,-1.500000,-0.005155,0.057936
-11.5,694,776.000000,-48.500000,-0.062500,0.034727
-11.0,1476,1678.000000,-41.500000,-0.024732,0.023958
-10.5,3484,3960.000000,-184.000000,-0.046465,0.015495
-10.0,7718,8710.000000,-237.500000,-0.027268,0.010522
-9.5,15627,17697.000000,-711.500000,-0.040205,0.007368
-9.0,34127,38557.000000,-1096.500000,-0.028438,0.004985
-8.5,66381,74819.000000,-2208.500000,-0.029518,0.003578
-8.0,129702,146030.000000,-3893.000000,-0.026659,0.002562
-7.5,247130,277781.000000,-7220.500000,-0.025993,0.001859
-7.0,447746,502624.000000,-10881.500000,-0.021649,0.001382
-6.5,789792,885980.000000,-18462.000000,-0.020838,0.001041
-6.0,1360277,1524026.000000,-29917.000000,-0.019630,0.000794
-5.5,2276065,2547683.000000,-46114.500000,-0.018101,0.000614
-5.0,3740134,4181946.000000,-69222.000000,-0.016553,0.000480
-4.5,5978367,6674684.000000,-107769.000000,-0.016146,0.000380
-4.0,9293106,10364912.000000,-149499.000000,-0.014424,0.000305
-3.5,14297841,15927104.000000,-200678.500000,-0.012600,0.000246
-3.0,20798393,23144684.000000,-262686.500000,-0.011350,0.000204
-2.5,30225646,33598572.000000,-331845.500000,-0.009877,0.000169
-2.0,43209473,47983428.000000,-417286.000000,-0.008696,0.000142
-1.5,61206486,67884881.000000,-515486.500000,-0.007594,0.000119
-1.0,86672729,96018208.000000,-578160.500000,-0.006021,0.000100
-0.5,118147366,130743013.000000,-657848.000000,-0.005032,0.000086
0.0,140895751,155762377.000000,-605495.500000,-0.003887,0.000079
0.5,110628089,122191203.000000,-324641.500000,-0.002657,0.000089
1.0,80079089,88507982.000000,-108162.500000,-0.001222,0.000105
1.5,56860129,62815093.000000,2889.500000,0.000046,0.000124
2.0,39917262,44051442.000000,50458.500000,0.001145,0.000148
2.5,27785346,30625493.000000,83223.500000,0.002717,0.000178
3.0,19022176,20949910.000000,84622.500000,0.004039,0.000215
3.5,12993001,14291994.000000,71247.500000,0.004985,0.000261
4.0,8384717,9213357.000000,58272.000000,0.006325,0.000325
4.5,5357585,5880426.000000,47409.500000,0.008062,0.000406
5.0,3328684,3654689.000000,30687.000000,0.008397,0.000515
5.5,2028262,2233447.500000,15398.000000,0.006894,0.000660
6.0,1228411,1339361.000000,14655.000000,0.010942,0.000858
6.5,729119,780602.000000,9319.000000,0.011938,0.001133
7.0,416495,442026.000000,6104.500000,0.013810,0.001511
7.5,227841,241515.000000,3795.000000,0.015713,0.002045
8.0,118191,125017.500000,1942.000000,0.015534,0.002842
8.5,59850,63272.500000,1105.000000,0.017464,0.003999
9.0,31042,32819.000000,838.000000,0.025534,0.005552
9.5,14288,15029.000000,238.500000,0.015869,0.008221
10.0,7025,7424.000000,231.000000,0.031115,0.011679
10.5,3231,3372.500000,177.000000,0.052483,0.017247
11.0,1306,1376.000000,-2.500000,-0.001817,0.027095
11.5,565,597.500000,39.500000,0.066109,0.041000
12.0,177,183.000000,-13.500000,-0.073770,0.074976
12.5,96,98.000000,2.500000,0.025510,0.098767
13.0,26,27.500000,3.500000,0.127273,0.195163
13.5,4,6.000000,4.000000,0.666667,0.304290
14.0,3,3.000000,2.500000,0.833333,0.360041
