table_min,table_max,bankroll,kelly,num_replays,mean_end_bankroll,median_end_bankroll,mean_end_profit,p025_bankroll,p975_bankroll,prob_finish_down,prob_lose_25pct,prob_lose_50pct,prob_double,prob_ruin,mean_max_drawdown,median_max_drawdown,p95_max_drawdown,p99_max_drawdown,rtp,mean_total_wagered,mean_shoes_used,mean_hands_used
5.0,500.0,200.0,0.25,1000,-1149.57,-1146.25,-1349.57,-3572.5,1050.3124999999998,0.867,0.857,0.848,0.094,0.834,130.99,130.0,152.5,162.5,0.9945136813184329,245988.2625,1000.0,43065.956
5.0,500.0,200.0,0.5,1000,-1082.9025,-1123.75,-1282.9025,-3515.4375,1283.1249999999995,0.848,0.84,0.829,0.115,0.807,130.5875,130.0,150.0,160.0,0.9947844458648164,245976.26,1000.0,43065.93
5.0,500.0,200.0,0.75,1000,-1106.025,-1105.0,-1306.025,-3462.5625,1203.8124999999989,0.863,0.854,0.846,0.098,0.821,131.125,130.0,150.0,162.5,0.994690949187777,245999.7175,1000.0,43065.069
5.0,500.0,200.0,1.0,1000,-993.9225,-970.0,-1193.9225,-3450.25,1402.7499999999998,0.844,0.839,0.818,0.123,0.797,131.7725,130.0,152.5,160.0,0.9951621161977494,246786.105,1000.0,43065.896
5.0,500.0,200.0,1.25,1000,-959.3725,-968.75,-1159.3725,-3270.3125,1500.3124999999998,0.82,0.808,0.799,0.144,0.777,136.0075,135.0,162.5,177.5,0.9953276092031517,248132.605,1000.0,43066.242
5.0,500.0,200.0,1.5,1000,-985.925,-980.0,-1185.925,-3540.1875,1491.1874999999989,0.824,0.819,0.807,0.134,0.787,145.9175,142.5,180.0,205.0,0.9952646988615702,250443.4175,1000.0,43066.346
5.0,500.0,200.0,2.0,1000,-864.31,-816.25,-1064.31,-3557.75,1645.2499999999998,0.797,0.784,0.768,0.171,0.748,168.68,165.0,222.5,250.0,0.9958314278229211,255317.6375,1000.0,43066.178
5.0,500.0,200.0,2.5,1000,-725.3,-705.0,-925.3,-3482.125,1770.2499999999998,0.739,0.726,0.712,0.209,0.689,203.3225,197.5,270.0,307.525,0.9964605661434045,261425.99,1000.0,43064.124
5.0,500.0,200.0,3.0,1000,-563.54,-563.75,-763.54,-3365.75,2020.0625,0.704,0.694,0.678,0.248,0.645,234.495,230.0,315.0,365.025,0.9971534276281091,268231.3675,1000.0,43064.455
5.0,500.0,200.0,4.0,1000,-181.955,-210.0,-381.955,-3160.0625,3090.0,0.601,0.587,0.574,0.353,0.538,312.755,302.5,422.5,490.0,0.9986847996430223,290415.8275,1000.0,43066.907
5.0,500.0,200.0,5.0,1000,232.6875,153.75,32.6875,-3228.0625,3663.8749999999986,0.509,0.499,0.483,0.45,0.459,387.355,375.0,515.0,587.5,1.00010448699606,312837.9725,1000.0,43063.398
5.0,500.0,200.0,6.0,1000,446.595,432.5,246.595,-3396.4375,4460.999999999999,0.44,0.426,0.417,0.506,0.403,449.985,435.0,610.1249999999999,697.5749999999999,1.000751728876198,328037.1525,1000.0,43063.655
5.0,500.0,200.0,7.0,1000,808.55,822.5,608.55,-3292.5,5338.187499999999,0.4,0.387,0.376,0.56,0.366,516.975,510.0,700.0,830.025,1.0017742555131444,342988.93,1000.0,43064.089
5.0,500.0,500.0,0.25,1000,-862.235,-820.0,-1362.235,-3312.5625,1547.9374999999995,0.859,0.839,0.812,0.074,0.765,130.87,130.0,152.5,160.02499999999998,0.9944621092355849,245984.4475,1000.0,43065.196
5.0,500.0,500.0,0.5,1000,-741.08,-728.75,-1241.08,-3202.5,1700.999999999999,0.842,0.822,0.802,0.085,0.744,136.55,135.0,162.5,177.5,0.9949994069985214,248186.565,1000.0,43064.48
5.0,500.0,500.0,0.75,1000,-557.94,-557.5,-1057.94,-2912.9375,1863.3124999999993,0.813,0.786,0.767,0.096,0.7,155.98,152.5,200.1249999999999,237.5,0.995814353477026,252754.2625,1000.0,43063.867
5.0,500.0,500.0,1.0,1000,-415.5175,-465.0,-915.5175,-3162.8125,2240.0625,0.755,0.719,0.696,0.151,0.627,202.5175,197.5,270.1249999999999,307.525,0.9964988960547653,261493.95,1000.0,43065.018
5.0,500.0,500.0,1.25,1000,-228.975,-156.25,-728.975,-3123.3125,2508.1249999999995,0.685,0.64,0.605,0.206,0.544,244.3825,237.5,315.1249999999999,372.5,0.9973368157336239,273723.08,1000.0,43064.692
