TrueCount,HandsPlayed,TotalMoneyWagered,TotalPayout,EVPerDollar,StdErrorPerDollar
-23.0,1,1.000000,-1.000000,-1.000000,0.000000
-21.5,3,5.000000,-1.000000,-0.200000,0.438178
-21.0,5,6.000000,0.000000,0.000000,0.408248
-20.5,7,8.000000,0.500000,0.062500,0.335847
-20.0,5,6.000000,2.000000,0.333333,0.384900
-19.5,27,32.000000,-1.500000,-0.046875,0.174496
-19.0,46,58.000000,-11.000000,-0.189655,0.127765
-18.5,97,117.000000,-21.500000,-0.183761,0.088534
-18.0,177,215.000000,-2.000000,-0.009302,0.067238
-17.5,223,263.000000,-11.000000,-0.041825,0.059883
-17.0,393,460.000000,-67.500000,-0.146739,0.045071
-16.5,809,934.000000,-84.000000,-0.089936,0.031324
-16.0,1128,1296.000000,-133.000000,-0.102623,0.026487
-15.5,1745,2059.000000,-223.000000,-0.108305,0.021197
-15.0,3312,3887.000000,-393.000000,-0.101106,0.015530
-14.5,4583,5376.000000,-379.500000,-0.070592,0.013187
-14.0,7164,8454.000000,-636.500000,-0.075290,0.010569
-13.5,11022,12927.000000,-927.000000,-0.071710,0.008527
-13.0,15825,18520.000000,-1470.000000,-0.079374,0.007122
-12.5,25567,29773.000000,-1979.500000,-0.066486,0.005618
-12.0,36944,42897.000000,-2834.000000,-0.066065,0.004689
-11.5,52598,60826.000000,-5004.000000,-0.082267,0.003935
-11.0,80471,93047.000000,-5983.000000,-0.064301,0.003184
-10.5,115038,132554.000000,-8172.500000,-0.061654,0.002671
-10.0,161720,186239.000000,-11090.500000,-0.059550,0.002253
-9.5,207582,238484.000000,-13162.000000,-0.055190,0.001994
-9.0,330571,378988.000000,-20494.500000,-0.054077,0.001582
-8.5,427101,488672.000000,-24816.500000,-0.050784,0.001393
-8.0,602960,688353.000000,-31980.500000,-0.046459,0.001175
-7.5,800778,911747.000000,-38847.000000,-0.042607,0.001022
-7.0,1112326,1264447.000000,-49937.500000,-0.039494,0.000869
-6.5,1531583,1737158.000000,-64206.000000,-0.036960,0.000741
-6.0,1993088,2255737.000000,-80258.000000,-0.035580,0.000651
-5.5,2684246,3031657.000000,-97094.000000,-0.032027,0.000561
-5.0,3613691,4072708.000000,-121748.500000,-0.029894,0.000485
-4.5,4791166,5389235.000000,-145626.500000,-0.027022,0.000422
-4.0,6369763,7151734.000000,-173489.500000,-0.024258,0.000366
-3.5,8426199,9441240.000000,-201606.500000,-0.021354,0.000319
-3.0,11177143,12495690.000000,-244341.000000,-0.019554,0.000277
-2.5,14994149,16733457.000000,-276470.000000,-0.016522,0.000240
-2.0,20044826,22326616.000000,-316873.500000,-0.014193,0.000208
-1.5,26703524,29685780.000000,-351872.500000,-0.011853,0.000180
-1.0,36008446,39957217.000000,-382045.500000,-0.009561,0.000155
-0.5,49383537,54718039.000000,-399401.000000,-0.007299,0.000133
0.0,68483089,75830977.000000,-403300.000000,-0.005318,0.000113
0.5,46612142,51554539.000000,-138895.500000,-0.002694,0.000137
1.0,34336287,37904934.000000,-3046.000000,-0.000080,0.000160
1.5,25439736,28025952.000000,69392.500000,0.002476,0.000186
2.0,19132256,21041637.000000,95407.000000,0.004534,0.000215
2.5,14344508,15754013.500000,109546.000000,0.006954,0.000249
3.0,10844530,11876722.500000,104587.500000,0.008806,0.000287
3.5,8457396,9136284.000000,104367.500000,0.011423,0.000330
4.0,6536947,6967865.500000,98334.000000,0.014112,0.000380
4.5,4960552,5249233.500000,88587.000000,0.016876,0.000439
5.0,3760585,3962936.000000,72042.000000,0.018179,0.000506
5.5,2787503,2930204.500000,64341.000000,0.021958,0.000589
6.0,2071968,2172587.500000,53419.500000,0.024588,0.000685
6.5,1594288,1668062.000000,45857.500000,0.027491,0.000782
7.0,1155912,1206050.000000,35567.500000,0.029491,0.000921
7.5,831710,866557.500000,27472.500000,0.031703,0.001087
8.0,625342,649784.500000,22554.000000,0.034710,0.001257
8.5,441527,457903.500000,17601.000000,0.038438,0.001498
9.0,342875,354532.500000,13881.000000,0.039153,0.001703
9.5,215019,221688.000000,9746.000000,0.043963,0.002158
10.0,167447,172339.000000,7376.500000,0.042802,0.002446
10.5,120133,123284.000000,5415.500000,0.043927,0.002898
11.0,83382,85578.000000,3891.000000,0.045467,0.003476
11.5,53496,54771.000000,2714.000000,0.049552,0.004348
12.0,38491,39174.000000,1943.500000,0.049612,0.005158
12.5,25915,26403.500000,1178.000000,0.044615,0.006273
13.0,16288,16607.500000,1064.000000,0.064067,0.007941
13.5,11137,11302.500000,770.000000,0.068127,0.009619
14.0,7491,7577.500000,280.500000,0.037017,0.011805
14.5,4574,4611.000000,149.000000,0.032314,0.015059
15.0,3411,3443.000000,214.500000,0.062300,0.017351
15.5,1794,1820.500000,113.000000,0.062071,0.023838
16.0,1177,1182.000000,101.500000,0.085871,0.029548
16.5,873,869.500000,58.000000,0.066705,0.034953
17.0,437,441.000000,42.000000,0.095238,0.049421
17.5,266,268.000000,22.500000,0.083955,0.062949
18.0,165,161.500000,12.000000,0.074303,0.078654
18.5,87,88.500000,-13.000000,-0.146893,0.103771
19.0,59,60.500000,-8.500000,-0.140496,0.124852
19.5,40,39.000000,6.000000,0.153846,0.170232
20.0,14,15.500000,4.500000,0.290323,0.265565
20.5,11,12.500000,2.000000,0.160000,0.245666
21.0,5,5.000000,1.500000,0.300000,0.481664
21.5,2,2.000000,2.000000,1.000000,0.000000
22.0,2,2.000000,0.000000,0.000000,0.000000
23.5,1,1.000000,1.000000,1.000000,0.000000
