TrueCount,HandsPlayed,TotalMoneyWagered,TotalPayout,EVPerDollar,StdErrorPerDollar,HandsPlayedPct
-9.5,1,1.0,-1.0,-1.0,0.0,0.0
-9.0,2,3.0,2.0,0.666667,0.272166,0.0
-8.5,8,9.0,0.5,0.055556,0.337423,1e-06
-8.0,60,70.0,-5.5,-0.078571,0.118078,6e-06
-7.5,222,257.0,-39.0,-0.151751,0.05779,2.1e-05
-7.0,916,1047.0,-29.5,-0.028176,0.030043,8.6e-05
-6.5,4091,4629.0,-274.0,-0.059192,0.014273,0.000386
-6.0,15023,16949.0,-657.0,-0.038763,0.007503,0.001417
-5.5,52980,59864.0,-2108.5,-0.035222,0.003993,0.004998
-5.0,161033,181564.0,-4612.0,-0.025402,0.002295,0.015192
-4.5,460256,517728.0,-14162.0,-0.027354,0.00136,0.043421
-4.0,1279571,1436660.0,-34860.5,-0.024265,0.000817,0.120716
-3.5,3093824,3468017.0,-74349.5,-0.021439,0.000526,0.291874
-3.0,7075263,7914799.0,-141659.0,-0.017898,0.000348,0.667486
-2.5,15262742,17038718.0,-263959.0,-0.015492,0.000237,1.439898
-2.0,30354315,33819041.0,-441964.0,-0.013068,0.000169,2.863648
-1.5,58877552,65467510.0,-695886.5,-0.010629,0.000121,5.554552
-1.0,104438269,115896011.0,-961300.0,-0.008295,9.1e-05,9.852783
-0.5,197902730,219174664.0,-1297545.0,-0.00592,6.6e-05,18.670289
0.0,252020956,278813785.0,-1025206.5,-0.003677,5.9e-05,23.775842
0.5,184126038,203717851.0,-300597.0,-0.001476,6.9e-05,17.370586
1.0,97086291,107193492.0,107199.0,0.001,9.5e-05,9.159192
1.5,54585427,60151989.0,189305.5,0.003147,0.000127,5.149629
2.0,27893280,30677869.0,165017.5,0.005379,0.000178,2.631473
2.5,13927905,15292292.0,121734.0,0.00796,0.000252,1.313969
3.0,6504972,7118895.5,70016.0,0.009835,0.000371,0.613684
3.5,2967924,3172322.5,37298.0,0.011757,0.000562,0.279996
4.0,1233393,1306587.5,17804.0,0.013626,0.00088,0.116359
4.5,441025,465901.0,7851.0,0.016851,0.001474,0.041607
5.0,152386,160640.0,2371.5,0.014763,0.002515,0.014376
5.5,49889,52476.5,957.0,0.018237,0.004395,0.004707
6.0,13985,14714.0,420.0,0.028544,0.008326,0.001319
6.5,3892,4066.0,99.0,0.024348,0.015775,0.000367
7.0,1002,1050.0,3.5,0.003333,0.031669,9.5e-05
7.5,222,228.5,22.0,0.09628,0.067428,2.1e-05
8.0,58,55.0,-9.0,-0.163636,0.144345,5e-06
8.5,4,4.0,3.0,0.75,0.515388,0.0
