TrueCount,HandsPlayed,TotalMoneyWagered,TotalPayout,EVPerDollar,StdErrorPerDollar,HandsPlayedPct
-21.5,1,1.0,-1.0,-1.0,0.0,0.0
-21.0,2,3.0,-1.0,-0.333333,0.272166,0.0
-20.5,3,4.0,-3.0,-0.75,0.216506,0.0
-20.0,4,5.0,1.0,0.2,0.438178,0.0
-19.5,10,11.0,3.0,0.272727,0.290081,0.0
-19.0,25,32.0,1.0,0.03125,0.173905,1e-06
-18.5,45,51.0,1.0,0.019608,0.139313,2e-06
-18.0,85,104.0,8.5,0.081731,0.094483,4e-06
-17.5,187,215.0,-57.0,-0.265116,0.06367,9e-06
-17.0,311,383.0,-26.5,-0.069191,0.049258,1.5e-05
-16.5,593,697.0,-99.0,-0.142037,0.036024,2.8e-05
-16.0,1012,1207.0,-142.5,-0.118061,0.02772,4.9e-05
-15.5,1813,2129.0,-274.0,-0.128699,0.020878,8.7e-05
-15.0,3343,3936.0,-480.0,-0.121951,0.015371,0.00016
-14.5,5128,6006.0,-504.0,-0.083916,0.012468,0.000246
-14.0,9588,11224.0,-1044.0,-0.093015,0.009111,0.00046
-13.5,16038,18830.0,-1452.0,-0.077111,0.007078,0.00077
-13.0,22818,26569.0,-2352.5,-0.088543,0.005944,0.001095
-12.5,41302,48109.0,-3656.0,-0.075994,0.004416,0.001983
-12.0,68708,79744.0,-6463.0,-0.081047,0.003434,0.003298
-11.5,108552,125812.0,-8946.0,-0.071106,0.00274,0.005211
-11.0,163157,188568.0,-13074.5,-0.069336,0.002237,0.007832
-10.5,258439,298400.0,-18825.5,-0.063088,0.00178,0.012406
-10.0,403532,464333.0,-28917.0,-0.062276,0.001428,0.019371
-9.5,581798,667861.0,-38260.0,-0.057287,0.001191,0.027928
-9.0,870662,997401.0,-53928.0,-0.054069,0.000975,0.041795
-8.5,1269524,1451907.0,-75003.5,-0.051659,0.000809,0.060942
-8.0,1831792,2090775.0,-98018.5,-0.046881,0.000674,0.087933
-7.5,2681110,3054329.0,-136497.5,-0.04469,0.000558,0.128703
-7.0,3888341,4420278.0,-185329.5,-0.041927,0.000464,0.186654
-6.5,5473616,6208815.0,-241047.5,-0.038823,0.000392,0.262753
-6.0,7578953,8579387.0,-303365.0,-0.03536,0.000334,0.363817
-5.5,10652407,12033834.0,-394363.5,-0.032771,0.000282,0.511354
-5.0,14874139,16768638.0,-495636.5,-0.029557,0.000239,0.714012
-4.5,19980238,22477059.0,-605587.5,-0.026942,0.000206,0.959123
-4.0,27379346,30739910.0,-743395.5,-0.024183,0.000177,1.314307
-3.5,37582131,42108288.0,-915226.0,-0.021735,0.000151,1.804077
-3.0,50475591,56441092.0,-1085160.0,-0.019226,0.00013,2.42301
-2.5,68569142,76522748.0,-1276613.5,-0.016683,0.000112,3.291565
-2.0,94410046,105156997.0,-1504588.0,-0.014308,9.6e-05,4.532021
-1.5,129026438,143429781.0,-1716071.0,-0.011965,8.2e-05,6.193732
-1.0,175002260,194178358.0,-1851432.0,-0.009535,7e-05,8.400737
-0.5,238973783,264773440.0,-1933609.0,-0.007303,6e-05,11.4716
0.0,334477830,370366984.0,-1866944.5,-0.005041,5.1e-05,16.056137
0.5,225177995,249063207.0,-652182.0,-0.002619,6.2e-05,10.809353
1.0,166550753,183855578.0,-60393.0,-0.000328,7.3e-05,7.995034
1.5,122569292,135037087.0,305371.0,0.002261,8.5e-05,5.883766
2.0,89720203,98667123.0,449490.5,0.004556,9.9e-05,4.306892
2.5,65252967,71666869.5,495069.0,0.006908,0.000117,3.132377
3.0,48695806,53331230.5,486117.5,0.009115,0.000136,2.337574
3.5,37548073,40523335.5,453637.5,0.011194,0.000157,1.802442
4.0,27940123,29748269.5,396520.5,0.013329,0.000184,1.341226
4.5,20590224,21770761.5,360258.5,0.016548,0.000216,0.988405
5.0,15396014,16221611.0,303310.5,0.018698,0.00025,0.739064
5.5,11014961,11578514.5,248710.0,0.02148,0.000297,0.528758
6.0,7824153,8204943.0,193683.5,0.023606,0.000353,0.375587
6.5,5645695,5905964.0,157827.5,0.026723,0.000416,0.271014
7.0,4002584,4177002.0,123634.0,0.029599,0.000495,0.192138
7.5,2764351,2878308.5,89607.5,0.031132,0.000597,0.132699
8.0,1883466,1956480.5,66199.0,0.033836,0.000724,0.090413
8.5,1305987,1354250.0,49326.0,0.036423,0.000871,0.062692
9.0,891504,922560.5,36448.5,0.039508,0.001056,0.042795
9.5,595929,615016.5,24090.5,0.03917,0.001295,0.028607
10.0,413919,426374.0,18290.5,0.042898,0.001557,0.01987
10.5,262845,270053.0,11763.5,0.04356,0.001958,0.012618
11.0,165782,170108.0,8128.0,0.047781,0.002467,0.007958
11.5,109672,112114.0,5759.5,0.051372,0.00304,0.005265
12.0,68775,70258.5,3864.0,0.054997,0.003844,0.003301
12.5,41624,42426.5,2377.5,0.056038,0.004953,0.001998
13.0,22881,23254.5,1271.0,0.054656,0.006689,0.001098
13.5,16142,16419.0,1169.0,0.071198,0.007993,0.000775
14.0,9642,9801.5,755.5,0.07708,0.010286,0.000463
14.5,5137,5199.0,298.5,0.057415,0.014162,0.000247
15.0,3213,3239.5,313.0,0.09662,0.017998,0.000154
15.5,1743,1753.0,166.0,0.094695,0.024573,8.4e-05
16.0,914,923.5,37.5,0.040606,0.033811,4.4e-05
16.5,636,631.0,52.0,0.082409,0.041257,3.1e-05
17.0,324,322.0,2.0,0.006211,0.056393,1.6e-05
17.5,160,161.5,15.5,0.095975,0.083192,8e-06
18.0,61,60.0,6.0,0.1,0.126546,3e-06
18.5,27,27.5,-0.5,-0.018182,0.194947,1e-06
