TrueCount,HandsPlayed,TotalMoneyWagered,TotalPayout,EVPerDollar,StdErrorPerDollar,HandsPlayedPct
-13.5,1,1.0,-1.0,-1.0,0.0,0.0
-13.0,1,1.0,1.0,1.0,0.0,0.0
-12.5,2,2.0,0.0,0.0,0.707107,0.0
-12.0,1,1.0,1.0,1.0,0.0,0.0
-11.5,9,11.0,3.5,0.318182,0.303374,1e-06
-11.0,42,47.0,23.0,0.489362,0.129848,3e-06
-10.5,109,120.0,-24.5,-0.204167,0.085492,7e-06
-10.0,306,360.0,-2.5,-0.006944,0.051724,2e-05
-9.5,852,988.0,-60.0,-0.060729,0.030996,5.7e-05
-9.0,2262,2597.0,-112.0,-0.043127,0.019124,0.00015
-8.5,6546,7548.0,-189.5,-0.025106,0.01123,0.000435
-8.0,15969,18135.0,-840.0,-0.046319,0.007226,0.001061
-7.5,40430,46091.0,-2313.5,-0.050194,0.00454,0.002687
-7.0,94840,108019.0,-4832.0,-0.044733,0.00297,0.006303
-6.5,214004,243083.0,-9190.0,-0.037806,0.001979,0.014222
-6.0,473156,535639.0,-16613.0,-0.031015,0.001335,0.031445
-5.5,934921,1056231.0,-32310.0,-0.03059,0.000951,0.062133
-5.0,1887347,2127445.0,-64668.0,-0.030397,0.000671,0.125429
-4.5,3689543,4152933.0,-113971.0,-0.027443,0.00048,0.2452
-4.0,6721370,7546702.0,-167055.0,-0.022136,0.000356,0.446689
-3.5,12104537,13568461.0,-272381.0,-0.020075,0.000266,0.804443
-3.0,20722702,23176230.0,-413609.0,-0.017846,0.000204,1.377189
-2.5,35305874,39405756.0,-593387.5,-0.015058,0.000156,2.346357
-2.0,57295564,63831182.0,-810453.5,-0.012697,0.000123,3.807747
-1.5,92046014,102340805.0,-1079622.0,-0.010549,9.7e-05,6.117192
-1.0,145319774,161259981.0,-1326385.5,-0.008225,7.7e-05,9.657658
-0.5,236382246,261800807.0,-1555584.5,-0.005942,6.1e-05,15.709486
0.0,311894427,345086390.0,-1262924.0,-0.00366,5.3e-05,20.727873
0.5,222406006,246047064.0,-376988.5,-0.001532,6.3e-05,14.780653
1.0,137325717,151611646.0,143196.5,0.000944,8e-05,9.126389
1.5,86904794,95760885.0,309733.5,0.003234,0.000101,5.775517
2.0,53954881,59338414.0,314561.5,0.005301,0.000128,3.585732
2.5,33115131,36365185.0,286225.5,0.007871,0.000163,2.200765
3.0,19680818,21542190.5,210971.0,0.009793,0.000213,1.307947
3.5,12030258,12883711.0,154180.0,0.011967,0.000279,0.799507
4.0,6765038,7166371.0,102203.5,0.014262,0.000376,0.449591
4.5,3707925,3917815.0,65062.5,0.016607,0.000509,0.246421
5.0,1894378,1996525.5,37818.0,0.018942,0.000713,0.125897
5.5,932163,980414.0,21637.5,0.02207,0.001018,0.06195
6.0,469988,493167.5,13337.5,0.027045,0.001436,0.031234
6.5,211245,220913.0,5910.0,0.026753,0.00215,0.014039
7.0,93451,97578.5,2616.0,0.026809,0.003234,0.006211
7.5,39792,41443.0,1494.5,0.036062,0.004978,0.002644
8.0,16129,16744.5,662.5,0.039565,0.007803,0.001072
8.5,6251,6506.5,194.5,0.029893,0.012567,0.000415
9.0,2242,2321.5,68.0,0.029291,0.021124,0.000149
9.5,798,827.5,33.0,0.039879,0.035164,5.3e-05
10.0,272,281.0,-1.0,-0.003559,0.059972,1.8e-05
10.5,95,102.0,22.5,0.220588,0.098424,6e-06
11.0,20,19.5,-2.0,-0.102564,0.242141,1e-06
11.5,8,7.0,4.0,0.571429,0.363214,1e-06
12.0,1,1.0,1.0,1.0,0.0,0.0
