table_min,table_max,bankroll,kelly,num_replays,mean_end_bankroll,median_end_bankroll,mean_end_profit,p025_bankroll,p975_bankroll,prob_finish_down,prob_lose_25pct,prob_lose_50pct,prob_double,prob_ruin,mean_max_drawdown,median_max_drawdown,p95_max_drawdown,p99_max_drawdown,rtp,mean_total_wagered,mean_shoes_used,mean_hands_used
5.0,500.0,200.0,0.25,2000,128.63125,2.5,-71.36875,-5.0,1275.0624999999995,0.855,0.8485,0.8465,0.128,0.8465,64.0775,65.0,80.0,85.0,0.9974063497844969,27516.72125,305.3325,4804.6615
5.0,500.0,200.0,0.5,2000,134.5675,2.5,-65.4325,-5.0,1325.1249999999993,0.845,0.8385,0.837,0.1355,0.834,64.9775,65.0,80.0,87.5,0.9977553718998342,29150.70875,322.8405,5081.391
5.0,500.0,200.0,0.75,2000,150.77625,2.5,-49.22375,-5.0,1300.1249999999993,0.836,0.831,0.829,0.1455,0.825,68.615,70.0,90.0,97.5,0.9983712672668976,30222.11625,329.1845,5180.8
5.0,500.0,200.0,1.0,2000,200.68875,2.5,0.68875,-5.0,1577.9374999999977,0.7985,0.795,0.793,0.1825,0.7925,76.77,75.0,105.0,122.5,1.0000205817139427,33464.17125,353.939,5571.1915
5.0,500.0,200.0,1.25,2000,262.70125,2.5,62.70125,-7.5,1930.0624999999995,0.7735,0.771,0.769,0.209,0.7685,87.5475,85.0,125.12499999999989,150.0,1.0017444633346921,35943.0025,366.276,5765.712
5.0,500.0,200.0,1.5,2000,282.95125,2.5,82.95125,-12.5,2080.312499999998,0.773,0.772,0.7705,0.216,0.77,102.74875,100.0,150.0,180.0,1.0022446204335043,36955.58,361.3225,5688.98
5.0,500.0,200.0,2.0,2000,478.7875,2.5,278.7875,-17.5,2707.7499999999986,0.6975,0.697,0.695,0.2915,0.6945,130.37375,130.0,197.5,230.0,1.006166174973447,45212.38875,402.1305,6332.584
5.0,500.0,200.0,2.5,2000,583.31875,0.0,383.31875,-27.5,3232.5624999999995,0.709,0.709,0.709,0.286,0.7085,156.87,155.0,245.0,285.0,1.0085897619550086,44625.0725,364.809,5744.044
5.0,500.0,200.0,3.0,2000,610.87625,0.0,410.87625,-32.5,3748.1874999999964,0.7415,0.7415,0.7415,0.256,0.7405,178.02875,170.0,285.0,332.525,1.0092241772161383,44543.40375,332.053,5227.7895
5.0,500.0,200.0,4.0,2000,901.97875,0.0,701.97875,-40.0,5072.5625,0.7255,0.7255,0.7255,0.2735,0.7255,228.2875,220.0,375.0,435.04999999999995,1.01347777193494,52084.18375,332.0805,5228.3995
5.0,500.0,200.0,5.0,2000,997.725,-2.5,797.725,-62.5,6535.0,0.758,0.758,0.758,0.2415,0.758,270.44,250.0,475.0,565.025,1.015452700590548,51623.6625,289.6055,4558.7195
5.0,500.0,200.0,6.0,2000,1274.06125,-2.5,1074.06125,-70.0,8005.0625,0.7515,0.7515,0.7515,0.2485,0.7515,304.81875,270.0,545.0,640.0,1.0187736727713457,57211.035,284.619,4480.4355
5.0,500.0,200.0,7.0,2000,1174.81375,-5.0,974.81375,-85.0,8566.124999999995,0.7975,0.7975,0.7975,0.2015,0.7975,331.56375,285.0,625.0,750.025,1.017596353591644,55398.6225,241.184,3795.3415
5.0,500.0,500.0,0.25,2000,377.8725,2.5,-122.1275,-5.0,1720.0624999999995,0.6765,0.6345,0.603,0.161,0.5775,72.87125,72.5,87.5,95.0,0.9979491590779759,59549.9625,654.7275,10314.2765
5.0,500.0,500.0,0.5,2000,627.7025,330.0,127.7025,-7.5,2315.0,0.532,0.509,0.488,0.3,0.4675,103.185,100.0,135.0,155.02499999999998,1.0018323711988526,69692.48375,709.4695,11177.7915
5.0,500.0,500.0,0.75,2000,953.74,851.25,453.74,-15.0,3067.5,0.45,0.432,0.4265,0.4585,0.4215,145.985,145.0,197.5,225.02499999999998,1.0058058296484695,78152.4825,713.228,11236.688
5.0,500.0,500.0,1.0,2000,1206.31125,1048.75,706.31125,-20.0,3932.7499999999986,0.4415,0.434,0.4305,0.507,0.4275,191.5875,190.0,260.0,305.025,1.0084276484392587,83808.8175,683.9375,10775.8965
5.0,500.0,500.0,1.25,2000,1502.8425,1337.5,1002.8425,-30.0,4742.5,0.4335,0.43,0.427,0.5345,0.426,233.29375,230.0,327.5,370.0,1.0111169634605037,90208.31125,663.676,10456.056
5.0,500.0,500.0,1.5,2000,1738.36125,1462.5,1238.36125,-35.0,5460.9374999999945,0.4465,0.443,0.441,0.535,0.4405,274.4375,275.0,385.0,445.0,1.0128682088157184,96234.15875,643.0175,10130.46
5.0,500.0,500.0,2.0,2000,2137.6975,2.5,1637.6975,-52.5625,7185.437499999997,0.5015,0.5015,0.501,0.493,0.501,350.285,352.5,500.0,580.05,1.0160994023860663,101724.1175,569.7595,8976.024
5.0,500.0,500.0,2.5,2000,2390.2725,2.5,1890.2725,-67.5,9015.0625,0.556,0.556,0.5555,0.441,0.555,420.18125,425.0,635.0,732.55,1.0175836382623786,107501.785,505.942,7969.335
5.0,500.0,500.0,3.0,2000,2607.84125,0.0,2107.84125,-85.0,10648.374999999995,0.598,0.598,0.598,0.4,0.598,483.24,485.0,740.0,852.5,1.018857618851059,111776.63875,458.8985,7228.09
5.0,500.0,500.0,4.0,2000,2986.335,-5.0,2486.335,-115.0625,13633.249999999996,0.654,0.6535,0.6535,0.343,0.6535,598.61625,595.0,965.2499999999998,1135.1,1.0208093756454975,119481.48,395.281,6225.747
5.0,500.0,500.0,5.0,2000,3097.09875,-12.5,2597.09875,-147.5,17463.124999999996,0.725,0.7245,0.7245,0.275,0.7245,693.9175,657.5,1180.0,1395.025,1.0224095737272452,115892.37625,319.3045,5027.427
5.0,500.0,500.0,6.0,2000,3591.04125,-17.5,3091.04125,-180.0,20825.499999999996,0.7315,0.7315,0.7315,0.2685,0.7315,774.04875,690.0,1405.2499999999998,1677.5,1.0242131506673549,127659.605,301.5985,4748.268
5.0,500.0,500.0,7.0,2000,3589.3225,-25.0,3089.3225,-220.0,23564.43749999999,0.7735,0.7735,0.7735,0.2265,0.7735,850.7375,740.0,1580.0,1935.1,1.0250211802853804,123468.29625,257.1975,4048.1435
5.0,500.0,1000.0,0.25,2000,1152.42125,1145.0,152.42125,-2.5,2710.187499999999,0.4245,0.3195,0.23,0.152,0.1635,108.5325,105.0,140.0,157.52499999999998,1.001657160950886,91977.33625,936.0485,14751.1685
5.0,500.0,1000.0,0.5,2000,1945.9425,2005.0,945.9425,-10.062499999999996,4302.812499999998,0.236,0.193,0.1725,0.501,0.1505,206.3875,200.0,275.0,315.04999999999995,1.0084157403349638,112401.57875,916.948,14449.636
5.0,500.0,1000.0,0.75,2000,2641.87625,2818.75,1641.87625,-25.0,6007.687499999999,0.2385,0.221,0.211,0.6435,0.2045,297.42375,290.0,397.5,445.0,1.01264909891297,129801.835,867.141,13665.311
5.0,500.0,1000.0,1.0,2000,3193.56125,3420.0,2193.56125,-40.0625,7722.5625,0.276,0.27,0.2665,0.6715,0.2635,390.5875,385.0,525.0,600.025,1.0152065034114848,144251.52125,807.7055,12727.421
5.0,500.0,1000.0,1.25,2000,3841.27,4191.25,2841.27,-55.0,9832.5,0.3135,0.3115,0.3085,0.663,0.3075,477.785,470.0,660.0,742.5,1.0176031248927886,161407.1375,759.3665,11965.153
5.0,500.0,1000.0,1.5,2000,4366.00375,4622.5,3366.00375,-72.5625,11533.249999999996,0.359,0.3575,0.355,0.6275,0.355,562.23,557.5,780.2499999999998,892.525,1.0195148389465574,172484.32125,706.515,11132.437
5.0,500.0,1000.0,2.0,2000,4898.57125,3718.75,3898.57125,-110.0,15577.687499999998,0.4685,0.4685,0.468,0.528,0.4675,714.82875,717.5,1010.0,1142.525,1.0216188644310489,180331.91625,595.0105,9373.7095
5.0,500.0,1000.0,2.5,2000,5572.82625,2.5,4572.82625,-150.0625,19522.937499999996,0.5165,0.516,0.5155,0.483,0.5155,853.67625,860.0,1250.125,1485.0,1.0231869060244956,197215.8875,543.5535,8562.99
5.0,500.0,1000.0,3.0,2000,6007.71375,0.0,5007.71375,-172.5625,21825.999999999993,0.563,0.563,0.563,0.436,0.563,979.9425,993.75,1485.0,1727.5,1.0243679693904655,205503.94125,484.976,7639.7905
5.0,500.0,1000.0,4.0,2000,6458.76875,-12.5,5458.76875,-257.5,29051.249999999993,0.637,0.637,0.637,0.363,0.637,1200.21875,1207.5,1915.0,2318.0249999999996,1.024482041912114,222970.32125,411.657,6483.95
