TrueCount,HandsPlayed,TotalPayout,EV,StdError,HandsPlayedPct
-22.0,1,1.0,1.0,0.0,0.0
-21.5,2,2.0,1.0,0.0,0.0
-21.0,2,1.0,0.5,0.353553,0.0
-20.5,4,-5.0,-1.25,0.216506,0.0
-20.0,4,-5.0,-1.25,0.216506,0.0
-19.5,15,0.5,0.033333,0.307198,1e-06
-19.0,29,6.0,0.206897,0.225483,1e-06
-18.5,49,-1.0,-0.020408,0.179057,2e-06
-18.0,85,-11.5,-0.135294,0.125444,4e-06
-17.5,181,-31.5,-0.174033,0.093559,9e-06
-17.0,297,-65.0,-0.218855,0.073171,1.4e-05
-16.5,595,-134.0,-0.22521,0.049411,2.9e-05
-16.0,1006,-92.0,-0.091451,0.038768,4.9e-05
-15.5,1808,-173.5,-0.095962,0.027653,8.7e-05
-15.0,3305,-378.0,-0.114372,0.020773,0.000159
-14.5,5273,-675.0,-0.128011,0.016423,0.000254
-14.0,9712,-1007.5,-0.103738,0.012107,0.000469
-13.5,16040,-1763.0,-0.109913,0.009353,0.000774
-13.0,22741,-2600.5,-0.114353,0.007795,0.001097
-12.5,41505,-3814.0,-0.091893,0.005814,0.002002
-12.0,68616,-6470.5,-0.0943,0.004503,0.00331
-11.5,107991,-9434.5,-0.087364,0.00359,0.00521
-11.0,163663,-13404.0,-0.0819,0.002909,0.007895
-10.5,258357,-19451.5,-0.075289,0.002309,0.012463
-10.0,405618,-27504.0,-0.067808,0.001839,0.019567
-9.5,583890,-36263.5,-0.062107,0.001528,0.028167
-9.0,872075,-53137.5,-0.060932,0.001249,0.042069
-8.5,1272886,-73393.0,-0.057659,0.001031,0.061405
-8.0,1836539,-97711.0,-0.053204,0.000856,0.088595
-7.5,2685273,-135560.5,-0.050483,0.000707,0.129539
-7.0,3891066,-178644.5,-0.045911,0.000586,0.187707
-6.5,5475999,-233153.5,-0.042577,0.000493,0.264165
-6.0,7585741,-307706.0,-0.040564,0.000418,0.365939
-5.5,10661383,-392998.5,-0.036862,0.000352,0.51431
-5.0,14896905,-506678.5,-0.034012,0.000297,0.718633
-4.5,19989374,-604138.5,-0.030223,0.000256,0.964296
-4.0,27371511,-735086.5,-0.026856,0.000218,1.320414
-3.5,37574972,-906159.0,-0.024116,0.000186,1.812633
-3.0,50485091,-1080859.0,-0.021409,0.00016,2.435423
-2.5,68598414,-1287704.5,-0.018772,0.000137,3.309218
-2.0,94417896,-1504921.0,-0.015939,0.000117,4.554761
-1.5,129018412,-1706458.5,-0.013226,0.0001,6.223905
-1.0,174980120,-1848711.0,-0.010565,8.5e-05,8.441118
-0.5,238945881,-1942611.5,-0.00813,7.3e-05,11.526854
0.0,334377974,-1914164.0,-0.005725,6.2e-05,16.13054
0.5,225115390,-667611.0,-0.002966,7.5e-05,10.859665
1.0,166550174,-58701.5,-0.000352,8.7e-05,8.034453
1.5,122572906,300323.0,0.00245,0.000101,5.912971
2.0,89725901,455193.5,0.005073,0.000118,4.328417
2.5,65161618,533128.5,0.008191,0.000139,3.143425
3.0,47927528,619971.0,0.01308,0.000162,2.312045
3.5,35830666,748907.5,0.021603,0.000188,1.728487
4.0,26093805,718574.0,0.02892,0.000219,1.258777
4.5,19040229,628377.5,0.034866,0.000256,0.918509
5.0,14192375,511797.5,0.038158,0.000296,0.684646
5.5,10143846,392337.0,0.040953,0.000349,0.489344
6.0,7210318,305204.0,0.044786,0.000413,0.347829
6.5,5197214,234772.0,0.047874,0.000485,0.250716
7.0,3686875,174158.0,0.050033,0.000574,0.177856
7.5,2543958,134987.0,0.056261,0.00069,0.122722
8.0,1730766,96691.0,0.059283,0.000834,0.083493
8.5,1198363,68939.0,0.061098,0.001,0.05781
9.0,820009,51475.5,0.066586,0.001207,0.039558
9.5,547507,35403.0,0.068578,0.001472,0.026412
10.0,380412,26580.5,0.074108,0.001763,0.018351
10.5,241001,16177.5,0.071435,0.002206,0.011626
11.0,152096,10546.0,0.073604,0.002774,0.007337
11.5,100602,7547.0,0.079482,0.003412,0.004853
12.0,63777,4304.0,0.071359,0.004272,0.003077
12.5,38439,3333.5,0.091865,0.005482,0.001854
13.0,20815,1875.5,0.096552,0.007445,0.001004
13.5,14660,1301.0,0.0945,0.008843,0.000707
14.0,8770,762.5,0.093473,0.01142,0.000423
14.5,4717,469.0,0.105517,0.015605,0.000228
15.0,2932,226.5,0.08014,0.019541,0.000141
15.5,1634,103.0,0.068778,0.025976,7.9e-05
16.0,874,47.0,0.055636,0.036212,4.2e-05
16.5,571,49.0,0.089439,0.043741,2.8e-05
17.0,305,6.5,0.025639,0.060719,1.5e-05
17.5,149,23.5,0.163299,0.087549,7e-06
18.0,68,-4.0,-0.052296,0.128689,3e-06
18.5,38,-0.5,0.004453,0.173055,2e-06
19.0,23,-1.5,-0.065217,0.236756,1e-06
19.5,11,0.0,0.0,0.28748,1e-06
20.0,5,-1.0,-0.2,0.438178,0.0
20.5,2,2.0,1.0,0.0,0.0
21.5,1,1.0,1.0,0.0,0.0
