TrueCount,HandsPlayed,TotalPayout,EV,StdError
-8.5,20,-7.000000,-0.350000,0.257633
-8.0,89,-21.000000,-0.235955,0.115433
-7.5,396,29.000000,0.073232,0.060045
-7.0,1558,-93.500000,-0.060013,0.029683
-6.5,5689,-344.500000,-0.060555,0.015324
-6.0,20474,-608.000000,-0.029696,0.008037
-5.5,61980,-2369.500000,-0.038230,0.004611
-5.0,182774,-7122.500000,-0.038969,0.002684
-4.5,547035,-17748.000000,-0.032444,0.001547
-4.0,1342028,-37986.000000,-0.028305,0.000986
-3.5,3230269,-81016.500000,-0.025080,0.000634
-3.0,7055419,-158341.500000,-0.022443,0.000428
-2.5,14835230,-282109.500000,-0.019016,0.000295
-2.0,28182611,-465108.500000,-0.016503,0.000213
-1.5,52055447,-713939.500000,-0.013715,0.000157
-1.0,88339355,-973383.000000,-0.011019,0.000120
-0.5,139795500,-1178883.000000,-0.008433,0.000095
0.0,262159078,-1545574.000000,-0.005896,0.000070
0.5,126580392,-400691.000000,-0.003166,0.000100
1.0,80965244,-61612.500000,-0.000761,0.000125
1.5,47181049,86061.500000,0.001824,0.000163
2.0,25295768,117736.000000,0.004654,0.000223
2.5,13202212,89680.500000,0.006793,0.000308
3.0,6199768,74658.500000,0.012182,0.000452
3.5,2818667,63631.000000,0.023535,0.000668
4.0,1155547,34923.000000,0.031981,0.001041
4.5,466526,15071.500000,0.034272,0.001635
5.0,154243,5699.500000,0.039104,0.002839
5.5,51027,1784.500000,0.036705,0.004906
6.0,16324,794.000000,0.051542,0.008688
6.5,4330,119.500000,0.029863,0.016795
7.0,1228,106.000000,0.095615,0.031171
7.5,280,12.500000,0.050657,0.063934
8.0,61,1.500000,0.034502,0.141590
8.5,15,-6.000000,-0.400000,0.201108
9.0,2,1.000000,0.750000,0.176777
