TrueCount,HandsPlayed,TotalPayout,EV,StdError,HandsPlayedPct
-4.0,2,3.0,1.5,0.353553,0.0
-3.5,8,-6.0,-0.75,0.385276,0.0
-3.0,103,-12.5,-0.121359,0.107339,2e-06
-2.5,1462,-65.0,-0.04446,0.029929,3.3e-05
-2.0,18548,-380.5,-0.020514,0.008437,0.000414
-1.5,248620,-5705.5,-0.022949,0.00229,0.005554
-1.0,3259602,-60586.0,-0.018587,0.000629,0.072822
-0.5,48782129,-545631.5,-0.011185,0.000162,1.089835
0.0,343300382,-2479202.0,-0.007222,6.1e-05,7.669625
0.5,330127385,-2492260.0,-0.007549,6.2e-05,7.375329
1.0,296558806,-2170941.0,-0.00732,6.5e-05,6.625378
1.5,276653526,-1983794.5,-0.007171,6.8e-05,6.180677
2.0,257884039,-1808452.0,-0.007013,7e-05,5.761351
2.5,241339745,-1661284.5,-0.006884,7.3e-05,5.391737
3.0,224592195,-1504764.0,-0.0067,7.5e-05,5.017582
3.5,214823764,-1412357.5,-0.006574,7.7e-05,4.799347
4.0,198816688,-1319196.0,-0.006635,8e-05,4.441736
4.5,188848065,-1202087.0,-0.006365,8.2e-05,4.219028
5.0,177998038,-1137336.0,-0.00639,8.4e-05,3.976629
5.5,167084205,-1057136.0,-0.006327,8.7e-05,3.732805
6.0,158965824,-947033.5,-0.005957,8.9e-05,3.551433
6.5,150313711,-875659.5,-0.005826,9.2e-05,3.358137
7.0,142185335,-815891.5,-0.005738,9.4e-05,3.176542
7.5,134038966,-698139.5,-0.005208,9.7e-05,2.994546
8.0,125789294,-619040.0,-0.004921,0.0001,2.810241
8.5,115163732,-492322.0,-0.004275,0.000105,2.572857
9.0,110675711,-388401.0,-0.003509,0.000107,2.47259
9.5,97751384,-253797.0,-0.002596,0.000114,2.18385
10.0,91141158,-137142.5,-0.001505,0.000118,2.036172
10.5,78719153,-13379.0,-0.00017,0.000126,1.758653
11.0,67805254,57877.5,0.000854,0.000136,1.514828
11.5,57608104,155398.0,0.002698,0.000147,1.287015
12.0,46542764,200887.0,0.004316,0.000164,1.039805
12.5,36172739,209363.0,0.005788,0.000185,0.80813
13.0,31566387,239514.5,0.007588,0.000198,0.70522
13.5,20132439,192195.5,0.009547,0.000248,0.449776
14.0,14684903,172490.5,0.011746,0.000289,0.328073
14.5,10208305,136363.0,0.013358,0.000346,0.228062
15.0,6638471,102631.0,0.01546,0.000429,0.148309
15.5,4107342,70008.0,0.017045,0.000544,0.091762
16.0,2500968,47442.5,0.01897,0.000696,0.055874
16.5,1494018,27725.0,0.018557,0.000899,0.033378
17.0,773580,16571.0,0.021421,0.001247,0.017282
17.5,406220,9859.5,0.024271,0.001718,0.009075
18.0,209734,5291.5,0.02523,0.002385,0.004686
18.5,95664,2251.0,0.02353,0.003518,0.002137
19.0,43829,1111.0,0.025349,0.005197,0.000979
19.5,19773,706.0,0.035705,0.007732,0.000442
20.0,7262,106.0,0.014597,0.012688,0.000162
20.5,2821,63.5,0.02251,0.020465,6.3e-05
21.0,1057,13.0,0.012299,0.032798,2.4e-05
21.5,346,27.5,0.07948,0.058132,8e-06
22.0,107,-9.5,-0.088785,0.103821,2e-06
22.5,44,-3.5,-0.079545,0.150707,1e-06
23.0,6,-2.0,-0.333333,0.451335,0.0
24.0,1,1.0,1.0,0.0,0.0
