table_min,table_max,bankroll,kelly,num_replays,mean_end_bankroll,median_end_bankroll,mean_end_profit,p025_bankroll,p975_bankroll,prob_finish_down,prob_lose_25pct,prob_lose_50pct,prob_double,prob_ruin,mean_max_drawdown,median_max_drawdown,p95_max_drawdown,p99_max_drawdown,rtp,mean_total_wagered,mean_shoes_used,mean_hands_used
5.0,500.0,200.0,0.25,1000,32.905,2.5,-167.095,-5.0,420.1249999999999,0.966,0.966,0.966,0.029,0.966,95.26,95.0,122.5,132.5,0.9946164487554595,31038.0625,145.972,5439.76
5.0,500.0,200.0,0.5,1000,27.4575,2.5,-172.5425,-5.0,153.68749999999665,0.975,0.974,0.973,0.021,0.973,95.04,95.0,122.5,135.0,0.9941795994611131,29644.4375,139.399,5193.467
5.0,500.0,200.0,0.75,1000,43.59,2.5,-156.41,-5.0,755.4374999999995,0.961,0.959,0.958,0.034,0.958,95.1825,95.0,125.0,135.02499999999998,0.9950693334592191,31721.8775,149.109,5557.129
5.0,500.0,200.0,1.0,1000,33.1975,2.5,-166.8025,-5.0,582.7499999999998,0.967,0.966,0.964,0.031,0.964,95.47,95.0,125.0,135.0,0.9946880003311989,31401.075,147.55,5498.729
5.0,500.0,200.0,1.25,1000,47.225,2.5,-152.775,-5.0,810.0,0.958,0.958,0.958,0.033,0.958,95.7975,95.0,127.5,140.0,0.9951984521903026,31817.865,148.993,5552.939
5.0,500.0,200.0,1.5,1000,45.6925,0.0,-154.3075,-5.0,788.8749999999987,0.963,0.963,0.963,0.034,0.963,96.325,95.0,127.5,145.0,0.9951086582684224,31547.07,147.356,5492.126
5.0,500.0,200.0,2.0,1000,44.3125,0.0,-155.6875,-5.0,712.5625,0.958,0.958,0.958,0.036,0.958,104.0325,100.0,155.0,182.5,0.9954004928101449,33848.735,155.742,5806.115
5.0,500.0,200.0,2.5,1000,54.175,0.0,-145.825,-7.5,1000.5624999999995,0.956,0.956,0.954,0.041,0.951,115.535,110.0,177.5,210.07499999999993,0.9962244153653155,38623.1575,173.706,6478.469
5.0,500.0,200.0,3.0,1000,82.105,0.0,-117.895,-10.0,1327.8749999999995,0.939,0.939,0.939,0.058,0.938,124.5375,115.0,202.5,247.52499999999998,0.9969526269779686,38687.42,171.16,6383.656
5.0,500.0,200.0,4.0,1000,87.7475,0.0,-112.2525,-20.0,1301.3124999999966,0.934,0.934,0.934,0.064,0.934,151.9425,137.5,262.6249999999999,327.5,0.9971712707043096,39683.0125,167.009,6229.253
