TrueCount,Hit EV,Stand EV,Double EV,Split EV,Hands Played
27.5,-994.252874,-1046.524357,0.000000,0.000000,7308
28,-976.695470,-1052.107882,0.000000,0.000000,3819
28.5,-1001.306506,-1050.431147,0.000000,0.000000,7654
29,-1003.030303,-1092.929293,0.000000,0.000000,3960
29.5,-981.481481,-1064.814815,0.000000,0.000000,7776
30,-1003.075346,-1080.471553,0.000000,0.000000,3902
30.5,-995.734781,-1069.406747,0.000000,0.000000,7737
31,-1030.196276,-1070.961248,0.000000,0.000000,3974
31.5,-1005.216484,-1073.030777,0.000000,0.000000,7668
32,-1038.850452,-1064.395955,0.000000,0.000000,3758
32.5,-1001.197286,-1079.419981,0.000000,0.000000,7517
33,-1001.667593,-1067.259589,0.000000,0.000000,3598
33.5,-1022.097115,-1161.717101,0.000000,0.000000,7105
34,-1008.403361,-1097.238896,0.000000,0.000000,3332
34.5,-1032.592141,-1098.994822,0.000000,0.000000,6566
35,-998.050682,-1086.419753,0.000000,0.000000,3078
35.5,-1084.307907,-1108.395881,0.000000,0.000000,5729
36,-1026.509573,-1098.674521,0.000000,0.000000,2716
36.5,-1079.221545,-1136.622764,0.000000,0.000000,5087
37,-1021.406728,-1084.316295,0.000000,0.000000,2289
37.5,-984.134284,-1095.884111,0.000000,0.000000,4349
38,-1136.811024,-1133.858268,0.000000,0.000000,2032
38.5,-1055.126792,-1121.278942,0.000000,0.000000,3628
39,-1009.815951,-1133.742331,0.000000,0.000000,1630
39.5,-1049.234864,-1067.198935,0.000000,0.000000,3006
40,-1116.975749,-1155.492154,0.000000,0.000000,1402
40.5,-1115.929942,-1085.904921,0.000000,0.000000,2398
41,-1118.908382,-1052.631579,0.000000,0.000000,1026
41.5,-1007.008086,-1146.091644,0.000000,0.000000,1855
42,-1029.702970,-1000.000000,0.000000,0.000000,808
42.5,-1110.791367,-1079.136691,0.000000,0.000000,1390
43,-1060.931900,-1175.627240,0.000000,0.000000,558
43.5,-1191.235060,-1211.155378,0.000000,0.000000,1004
44,-1213.270142,-1080.568720,0.000000,0.000000,422
44.5,-1096.317280,-1110.481586,0.000000,0.000000,706
45,-1182.089552,-1068.656716,0.000000,0.000000,335
45.5,-1281.124498,-1148.594378,0.000000,0.000000,498
46,-1203.619910,-1167.420814,0.000000,0.000000,221
46.5,-1215.568862,-1173.652695,0.000000,0.000000,334
47,-1250.000000,-1166.666667,0.000000,0.000000,144
47.5,-1070.422535,-1042.253521,0.000000,0.000000,213
48,-1172.413793,-1310.344828,0.000000,0.000000,87
48.5,-1338.345865,-1037.593985,0.000000,0.000000,133
49,-1192.307692,-1076.923077,0.000000,0.000000,52
49.5,-1241.379310,-1126.436782,0.000000,0.000000,87
50,-1133.333333,-400.000000,0.000000,0.000000,30
50.5,-1269.230769,-1384.615385,0.000000,0.000000,52
51,-1307.692308,-1076.923077,0.000000,0.000000,26
51.5,-1368.421053,-1157.894737,0.000000,0.000000,38
52,-750.000000,-750.000000,0.000000,0.000000,16
52.5,-888.888889,-444.444444,0.000000,0.000000,18
53,-1500.000000,-2000.000000,0.000000,0.000000,4
53.5,-2000.000000,-2000.000000,0.000000,0.000000,6
54,-2000.000000,-666.666667,0.000000,0.000000,3
54.5,-333.333333,-666.666667,0.000000,0.000000,6
55.5,0.000000,-2000.000000,0.000000,0.000000,2
56,-2000.000000,2000.000000,0.000000,0.000000,1
57.5,-2000.000000,2000.000000,0.000000,0.000000,1
