TrueCount,Hit EV,Stand EV,Double EV,Split EV,Hands Played
13.5,-1468.926554,867.545512,-2937.853107,867.545512,1593
14,-1453.350854,885.676741,-2906.701708,885.676741,1522
14.5,-1472.133248,923.766816,-2944.266496,923.766816,1561
15,-1457.855698,887.390425,-2915.711396,887.390425,1483
15.5,-1444.520082,883.594282,-2889.040163,883.594282,1469
16,-1390.207715,890.207715,-2780.415430,890.207715,1348
16.5,-1460.272011,919.112384,-2920.544023,919.112384,1397
17,-1422.150883,878.009631,-2844.301766,878.009631,1246
17.5,-1450.549451,882.502113,-2901.098901,882.502113,1183
18,-1510.658017,891.566265,-3021.316033,891.566265,1079
18.5,-1470.115968,884.924175,-2940.231936,884.924175,1121
19,-1455.981941,873.589165,-2911.963883,873.589165,886
19.5,-1471.172962,930.417495,-2942.345924,930.417495,1006
20,-1427.807487,922.459893,-2855.614973,922.459893,748
20.5,-1492.813142,901.437372,-2985.626283,901.437372,974
21,-1405.731523,862.745098,-2811.463047,862.745098,663
21.5,-1478.174603,847.222222,-2956.349206,847.222222,1008
22,-1515.966387,857.142857,-3031.932773,857.142857,595
22.5,-1466.244726,814.345992,-2932.489451,814.345992,948
23,-1413.005272,917.398946,-2826.010545,917.398946,569
23.5,-1487.636004,846.686449,-2975.272008,846.686449,1011
24,-1460.431655,917.266187,-2920.863309,917.266187,556
24.5,-1466.540999,902.921772,-2933.081998,902.921772,1061
25,-1453.900709,872.340426,-2907.801418,872.340426,564
25.5,-1471.045808,955.920484,-2942.091616,955.920484,1157
26,-1419.031720,878.130217,-2838.063439,878.130217,599
26.5,-1453.534551,856.235107,-2907.069102,856.235107,1259
27,-1450.746269,898.507463,-2901.492537,898.507463,670
27.5,-1418.295543,881.939015,-2836.591087,881.939015,1279
28,-1444.274809,1010.687023,-2888.549618,1010.687023,655
28.5,-1443.971631,856.737589,-2887.943262,856.737589,1410
29,-1379.407616,978.843441,-2758.815233,978.843441,709
29.5,-1499.298738,849.929874,-2998.597475,849.929874,1426
30,-1417.582418,936.813187,-2835.164835,936.813187,728
30.5,-1459.420290,889.855072,-2918.840580,889.855072,1380
31,-1333.333333,917.787743,-2666.666667,917.787743,669
31.5,-1427.319211,915.997078,-2854.638422,915.997078,1369
32,-1441.307578,921.248143,-2882.615156,921.248143,673
32.5,-1485.337243,885.630499,-2970.674487,885.630499,1364
33,-1433.278418,958.813839,-2866.556837,958.813839,607
33.5,-1448.330684,833.068362,-2896.661367,833.068362,1258
34,-1476.666667,910.000000,-2953.333333,910.000000,600
34.5,-1512.419503,813.247470,-3024.839006,813.247470,1087
35,-1436.781609,980.842912,-2873.563218,980.842912,522
35.5,-1471.739130,913.043478,-2943.478261,913.043478,920
36,-1492.341357,888.402626,-2984.682713,888.402626,457
36.5,-1429.234339,930.394432,-2858.468677,930.394432,862
37,-1506.234414,1102.244389,-3012.468828,1102.244389,401
37.5,-1457.579972,962.447844,-2915.159944,962.447844,719
38,-1387.622150,925.081433,-2775.244300,925.081433,307
38.5,-1372.093023,990.033223,-2744.186047,990.033223,602
39,-1531.914894,808.510638,-3063.829787,808.510638,282
39.5,-1230.769231,863.247863,-2461.538462,863.247863,468
40,-1493.562232,1175.965665,-2987.124464,1175.965665,233
40.5,-1506.561680,1013.123360,-3013.123360,1013.123360,381
41,-1391.304348,981.366460,-2782.608696,981.366460,161
41.5,-1480.519481,1077.922078,-2961.038961,1077.922078,308
42,-1603.053435,946.564885,-3206.106870,946.564885,131
42.5,-1362.068966,818.965517,-2724.137931,818.965517,232
43,-1255.319149,808.510638,-2510.638298,808.510638,94
43.5,-1337.209302,825.581395,-2674.418605,825.581395,172
44,-1301.587302,1238.095238,-2603.174603,1238.095238,63
44.5,-1283.018868,1169.811321,-2566.037736,1169.811321,106
45,-1391.304348,739.130435,-2782.608696,739.130435,46
45.5,-1714.285714,690.476190,-3428.571429,690.476190,84
46,-1259.259259,888.888889,-2518.518519,888.888889,27
46.5,-1466.666667,1200.000000,-2933.333333,1200.000000,30
47,-1200.000000,1400.000000,-2400.000000,1400.000000,20
47.5,-1393.939394,909.090909,-2787.878788,909.090909,33
48,-1384.615385,1230.769231,-2769.230769,1230.769231,13
48.5,-1714.285714,928.571429,-3428.571429,928.571429,28
49,-1555.555556,1111.111111,-3111.111111,1111.111111,9
49.5,-1600.000000,600.000000,-3200.000000,600.000000,10
50,-2000.000000,1000.000000,-4000.000000,1000.000000,4
50.5,-500.000000,750.000000,-1000.000000,750.000000,8
51,-2000.000000,0.000000,-4000.000000,0.000000,3
51.5,0.000000,0.000000,0.000000,0.000000,2
52,-400.000000,800.000000,-800.000000,800.000000,5
52.5,-2000.000000,2000.000000,-4000.000000,2000.000000,2
54.5,-2000.000000,2000.000000,-4000.000000,2000.000000,1
55.5,-2000.000000,2000.000000,-4000.000000,2000.000000,1
