TrueCount,Hit EV,Stand EV,Double EV,Split EV,Hands Played
-1.5,-25.000000,0.000000,-50.000000,0.000000,1
-1,-7.894737,0.000000,-10.526316,0.000000,19
-0.5,5.961538,0.000000,7.692308,0.000000,130
0,0.877193,0.000000,0.389864,0.000000,1026
0.5,1.996792,0.000000,2.317562,0.000000,6235
1,3.446592,0.000000,3.046280,0.000000,5121
1.5,8.739325,0.000000,8.423913,0.000000,5152
2,8.829258,0.000000,6.232417,0.000000,4621
2.5,12.693143,0.000000,-2.209078,0.000000,4142
3,24.302679,0.000000,20.822977,0.000000,3621
3.5,35.740181,0.000000,29.607251,0.000000,3310
4,47.456576,0.000000,58.250620,0.000000,3224
4.5,57.097427,0.000000,61.578491,0.000000,3459
5,82.674419,0.000000,81.395349,0.000000,3440
5.5,125.864755,0.000000,128.326581,0.000000,3209
6,93.279840,0.000000,66.332330,0.000000,2991
6.5,152.993678,0.000000,201.264411,0.000000,2689
7,221.799747,0.000000,284.241656,0.000000,2367
7.5,183.115672,0.000000,190.858209,0.000000,2144
8,119.920319,0.000000,66.932271,0.000000,2008
8.5,218.815331,0.000000,305.425585,0.000000,2009
9,195.121951,0.000000,228.292683,0.000000,2050
9.5,189.792060,0.000000,226.465028,0.000000,2116
10,238.999537,0.000000,342.751274,0.000000,2159
10.5,158.084914,0.000000,168.021680,0.000000,2214
11,217.794254,0.000000,309.545876,0.000000,2158
11.5,196.620584,0.000000,227.342550,0.000000,1953
12,201.142857,0.000000,258.285714,0.000000,1750
12.5,161.458333,0.000000,135.416667,0.000000,1536
13,100.456621,0.000000,106.544901,0.000000,1314
13.5,237.082067,0.000000,308.004053,0.000000,987
14,183.206107,0.000000,157.760814,0.000000,786
14.5,293.193717,0.000000,439.790576,0.000000,573
15,212.264151,0.000000,235.849057,0.000000,424
15.5,89.887640,0.000000,59.925094,0.000000,267
16,132.596685,0.000000,154.696133,0.000000,181
16.5,255.813953,0.000000,232.558140,0.000000,86
17,189.189189,0.000000,324.324324,0.000000,74
17.5,-166.666667,0.000000,-333.333333,0.000000,24
18,210.526316,0.000000,0.000000,0.000000,19
18.5,428.571429,0.000000,1428.571429,0.000000,14
19,1428.571429,0.000000,2857.142857,0.000000,7
19.5,0.000000,0.000000,0.000000,0.000000,4
20,2000.000000,0.000000,4000.000000,0.000000,2
21,-2000.000000,0.000000,-4000.000000,0.000000,1
