TrueCount,Hit EV,Stand EV,Double EV,Hands Played
-100,1.000000,0.000000,-2.000000,1
-97,1.000000,0.000000,-2.000000,1
-93,-1.000000,0.000000,2.000000,1
-86,1.000000,0.000000,2.000000,1
-85,0.000000,0.000000,0.000000,2
-84,0.000000,0.000000,-2.000000,2
-83,1.000000,0.000000,2.000000,1
-82,-0.500000,0.000000,1.000000,2
-81,0.333333,0.000000,-0.666667,3
-80,1.000000,0.000000,2.000000,1
-79,0.000000,0.000000,0.000000,2
-78,-1.000000,0.000000,2.000000,1
-77,-1.000000,0.000000,2.000000,1
-76,0.250000,0.000000,0.500000,4
-75,0.333333,0.000000,-0.666667,3
-74,0.666667,0.000000,0.000000,3
-73,0.166667,0.000000,-0.333333,6
-72,-1.000000,0.000000,-2.000000,1
-71,-1.000000,0.000000,-2.000000,6
-70,0.600000,0.000000,0.400000,5
-69,0.000000,0.000000,-1.000000,8
-68,0.300000,0.000000,0.200000,10
-67,-0.222222,0.000000,-1.333333,9
-66,0.500000,0.000000,-0.500000,8
-65,-0.166667,0.000000,0.000000,6
-64,-0.136364,0.000000,-0.363636,22
-63,0.444444,0.000000,0.444444,9
-62,-0.137931,0.000000,-0.551724,29
-61,0.160000,0.000000,-0.480000,25
-60,0.238095,0.000000,-0.190476,21
-59,0.000000,0.000000,0.142857,28
-58,0.275862,0.000000,0.000000,29
-57,0.447368,0.000000,0.000000,38
-56.5,1.000000,0.000000,2.000000,1
-56,0.404762,0.000000,-0.238095,42
-55,0.140351,0.000000,-0.385965,57
-54,0.196721,0.000000,0.163934,61
-53,0.152174,0.000000,0.086957,46
-52,0.087719,0.000000,-0.280702,57
-51,0.074074,0.000000,-0.222222,54
-50,0.102941,0.000000,0.235294,68
-49.5,1.000000,0.000000,2.000000,1
-49,-0.025316,0.000000,-0.405063,79
-48.5,0.000000,0.000000,-2.000000,1
-48,0.188679,0.000000,-0.226415,106
-47.5,1.000000,0.000000,2.000000,1
-47,0.186813,0.000000,0.285714,91
-46,0.008000,0.000000,-0.288000,125
-45,0.150442,0.000000,-0.017699,113
-44.5,1.000000,0.000000,-0.666667,3
-44,0.090278,0.000000,-0.208333,144
-43,0.031646,0.000000,-0.101266,158
-42.5,0.400000,0.000000,0.000000,5
-42,0.054422,0.000000,-0.054422,147
-41.5,0.000000,0.000000,-0.285714,7
-41,0.160256,0.000000,0.012821,156
-40.5,0.666667,0.000000,0.333333,6
-40,0.208955,0.000000,0.248756,201
-39.5,0.200000,0.000000,0.400000,5
-39,0.069124,0.000000,-0.202765,217
-38.5,0.200000,0.000000,0.800000,10
-38,0.083333,0.000000,-0.271930,228
-37.5,0.076923,0.000000,-0.461538,13
-37,0.160000,0.000000,-0.160000,250
-36.5,0.230769,0.000000,-0.461538,13
-36,0.099010,0.000000,-0.026403,303
-35.5,0.043478,0.000000,-0.347826,23
-35,0.057239,0.000000,-0.309764,297
-34.5,0.371429,0.000000,-0.057143,35
-34,0.137026,0.000000,0.139942,343
-33.5,0.189189,0.000000,-0.054054,37
-33,0.155216,0.000000,-0.081425,393
-32.5,-0.022727,0.000000,-0.136364,44
-32,0.154047,0.000000,-0.010444,383
-31.5,-0.214286,0.000000,-0.071429,56
-31,0.121359,0.000000,-0.111650,412
-30.5,0.225000,0.000000,0.100000,80
-30,0.167431,0.000000,0.114679,436
-29.5,0.085366,0.000000,-0.439024,82
-29,0.074427,0.000000,0.022901,524
-28.5,0.219780,0.000000,0.087912,91
-28,0.132428,0.000000,-0.071307,589
-27.5,0.009901,0.000000,0.059406,101
-27,0.115214,0.000000,0.044313,677
-26.5,0.086667,0.000000,-0.040000,150
-26,0.048518,0.000000,-0.175202,742
-25.5,0.050459,0.000000,-0.045872,218
-25,0.164439,0.000000,0.077540,748
-24.5,0.108333,0.000000,-0.216667,240
-24,0.140759,0.000000,0.031824,817
-23.5,-0.017241,0.000000,-0.262069,290
-23,0.104058,0.000000,-0.018730,961
-22.5,0.207921,0.000000,0.064356,404
-22,0.075581,0.000000,-0.063953,1032
-21.5,0.131687,0.000000,-0.041152,486
-21,0.157741,0.000000,0.112950,1027
-20.5,0.125448,0.000000,0.050179,558
-20,0.087921,0.000000,0.037798,1217
-19.5,0.146965,0.000000,-0.028754,626
-19,0.174944,0.000000,0.143810,1349
-18.5,0.185864,0.000000,0.159686,764
-18,0.135536,0.000000,0.084963,1483
-17.5,0.128966,0.000000,0.010235,977
-17,0.120382,0.000000,0.019108,1570
-16.5,0.166517,0.000000,0.077408,1111
-16,0.166667,0.000000,0.071507,1818
-15.5,0.113978,0.000000,-0.015771,1395
-15,0.131814,0.000000,0.007929,2018
-14.5,0.128127,0.000000,-0.013423,1639
-14,0.104558,0.000000,0.009830,2238
-13.5,0.145886,0.000000,0.023221,1981
-13,0.130019,0.000000,0.093308,2615
-12.5,0.113174,0.000000,0.026525,2262
-12,0.156444,0.000000,0.095796,2902
-11.5,0.120176,0.000000,0.040426,2721
-11,0.162531,0.000000,0.068859,3224
-10.5,0.112800,0.000000,-0.003040,3289
-10,0.176455,0.000000,0.119603,3729
-9.5,0.174258,0.000000,0.078301,3908
-9,0.156288,0.000000,0.057184,4127
-8.5,0.136977,0.000000,0.080072,4446
-8,0.152744,0.000000,0.049140,4884
-7.5,0.157151,0.000000,0.097452,5377
-7,0.141138,0.000000,0.085832,5569
-6.5,0.165386,0.000000,0.079411,6246
-6,0.160608,0.000000,0.111939,6575
-5.5,0.157607,0.000000,0.082601,7506
-5,0.148327,0.000000,0.094067,7888
-4.5,0.160191,0.000000,0.095705,8777
-4,0.139391,0.000000,0.087867,9355
-3.5,0.160706,0.000000,0.129032,10261
-3,0.168561,0.000000,0.115836,11171
-2.5,0.159253,0.000000,0.113050,12207
-2,0.160940,0.000000,0.102203,13620
-1.5,0.172639,0.000000,0.146195,13954
-1,0.164734,0.000000,0.099701,16730
-0.5,0.164166,0.000000,0.125381,16398
0,0.173137,0.000000,0.119390,17824
0.5,0.176381,0.000000,0.167149,18307
1,0.174641,0.000000,0.133643,26294
1.5,0.169704,0.000000,0.151260,27542
2,0.176886,0.000000,0.162352,21398
2.5,0.173029,0.000000,0.156582,17997
3,0.185608,0.000000,0.156566,18663
3.5,0.184593,0.000000,0.184147,15694
4,0.174436,0.000000,0.167685,15553
4.5,0.176334,0.000000,0.215104,13361
5,0.198311,0.000000,0.212047,12667
5.5,0.183292,0.000000,0.187389,11228
6,0.194209,0.000000,0.210081,10396
6.5,0.183065,0.000000,0.198234,9625
7,0.198535,0.000000,0.205516,8739
7.5,0.211088,0.000000,0.212889,8333
8,0.201768,0.000000,0.238478,7464
8.5,0.203997,0.000000,0.204428,6956
9,0.191972,0.000000,0.215927,6178
9.5,0.198779,0.000000,0.193351,5896
10,0.187800,0.000000,0.200370,5410
10.5,0.206108,0.000000,0.227046,5206
11,0.217145,0.000000,0.230635,4596
11.5,0.234152,0.000000,0.251228,4275
12,0.198994,0.000000,0.252075,3975
12.5,0.209380,0.000000,0.248465,3582
13,0.199344,0.000000,0.228603,3657
13.5,0.196109,0.000000,0.217760,3187
14,0.210159,0.000000,0.191111,3150
14.5,0.209741,0.000000,0.280440,2546
15,0.200509,0.000000,0.169996,2753
15.5,0.218380,0.000000,0.260237,2198
16,0.224859,0.000000,0.283186,2486
16.5,0.220588,0.000000,0.241597,1904
17,0.203021,0.000000,0.252332,2251
17.5,0.226858,0.000000,0.324641,1534
18,0.186124,0.000000,0.219139,2090
18.5,0.198098,0.000000,0.270998,1262
19,0.185786,0.000000,0.303302,1787
19.5,0.192615,0.000000,0.263473,1002
20,0.222757,0.000000,0.255268,1661
20.5,0.236448,0.000000,0.260669,867
21,0.244547,0.000000,0.345010,1513
21.5,0.244265,0.000000,0.302294,741
22,0.196914,0.000000,0.260103,1361
22.5,0.216088,0.000000,0.195584,634
23,0.222048,0.000000,0.311181,1279
23.5,0.230769,0.000000,0.352227,494
24,0.175337,0.000000,0.240848,1038
24.5,0.228637,0.000000,0.258661,433
25,0.240722,0.000000,0.242728,997
25.5,0.268156,0.000000,0.357542,358
26,0.198718,0.000000,0.258547,936
26.5,0.307432,0.000000,0.432432,296
27,0.221302,0.000000,0.217751,845
27.5,0.338983,0.000000,0.508475,236
28,0.212082,0.000000,0.241645,778
28.5,0.180952,0.000000,0.228571,210
29,0.243759,0.000000,0.417034,681
