TrueCount,Hit EV,Stand EV,Double EV,Split EV,Hands Played
-2,-10.714286,-3.571429,0.000000,0.000000,7
-1.5,-9.677419,-11.290323,0.000000,0.000000,62
-1,-12.296296,-13.888889,0.000000,0.000000,675
-0.5,-12.812779,-13.821865,0.000000,0.000000,6714
0,-13.221588,-13.491920,0.000000,0.000000,41523
0.5,-18.025476,-18.492333,0.000000,0.000000,33522
1,-48.956769,-50.304182,0.000000,0.000000,33286
1.5,-66.880798,-65.713178,0.000000,0.000000,30939
2,-146.301871,-149.881746,0.000000,0.000000,27906
2.5,-169.301951,-174.801851,0.000000,0.000000,24855
3,-242.354235,-246.367437,0.000000,0.000000,22725
3.5,-298.155556,-287.608889,0.000000,0.000000,22500
4,-483.013163,-483.400036,0.000000,0.000000,22488
4.5,-553.119510,-569.611244,0.000000,0.000000,22199
5,-796.147012,-799.672683,0.000000,0.000000,21386
5.5,-876.222792,-872.502890,0.000000,0.000000,19893
6,-1015.940139,-1030.825917,0.000000,0.000000,17641
6.5,-1041.325910,-1046.586037,0.000000,0.000000,15627
7,-1049.927491,-1037.248809,0.000000,0.000000,14481
7.5,-1040.405109,-1046.058499,0.000000,0.000000,13231
8,-1077.907242,-1119.731932,0.000000,0.000000,13131
8.5,-1053.698670,-1049.731874,0.000000,0.000000,13613
9,-1067.318757,-1054.948216,0.000000,0.000000,13904
9.5,-1074.668921,-1092.983939,0.000000,0.000000,14196
10,-1082.029868,-1051.312903,0.000000,0.000000,14129
10.5,-1051.948052,-1072.150072,0.000000,0.000000,13860
11,-1082.397004,-1083.021223,0.000000,0.000000,12816
11.5,-1093.937833,-1070.238709,0.000000,0.000000,11646
12,-1126.105535,-1096.889596,0.000000,0.000000,10063
12.5,-1118.416402,-1092.258749,0.000000,0.000000,8487
13,-1102.892932,-1092.752759,0.000000,0.000000,6706
13.5,-1058.913251,-1117.635844,0.000000,0.000000,5245
14,-1127.178153,-1104.291287,0.000000,0.000000,3845
14.5,-1150.370370,-1062.222222,0.000000,0.000000,2700
15,-1162.592986,-1122.210414,0.000000,0.000000,1882
15.5,-1108.626198,-1166.134185,0.000000,0.000000,1252
16,-1295.663601,-1180.026281,0.000000,0.000000,761
16.5,-1230.425056,-1042.505593,0.000000,0.000000,447
17,-1279.693487,-1126.436782,0.000000,0.000000,261
17.5,-1424.460432,-1079.136691,0.000000,0.000000,139
18,-1168.831169,-1116.883117,0.000000,0.000000,77
18.5,-1272.727273,-1090.909091,0.000000,0.000000,44
19,-916.666667,-1166.666667,0.000000,0.000000,24
19.5,0.000000,-400.000000,0.000000,0.000000,10
20,-666.666667,-2000.000000,0.000000,0.000000,3
