TrueCount,Hit EV,Stand EV,Double EV,Hands Played
81.5,-0.208307,0.000000,-0.416613,1565
82,-0.229399,0.000000,-0.458797,1347
82.5,-0.206126,0.000000,-0.412252,1208
83,-0.182469,0.000000,-0.364937,1118
83.5,-0.150153,0.000000,-0.300306,979
84,-0.216799,0.000000,-0.433598,881
84.5,-0.196765,0.000000,-0.393531,742
85,-0.269817,0.000000,-0.539634,656
85.5,-0.238342,0.000000,-0.476684,579
86,-0.198148,0.000000,-0.396296,540
86.5,-0.181818,0.000000,-0.363636,418
87,-0.157773,0.000000,-0.315545,431
87.5,-0.151899,0.000000,-0.303797,395
88,-0.150769,0.000000,-0.301538,325
88.5,-0.169742,0.000000,-0.339483,271
89,-0.116466,0.000000,-0.232932,249
89.5,-0.148515,0.000000,-0.297030,202
90,-0.111765,0.000000,-0.223529,170
90.5,-0.275362,0.000000,-0.550725,138
91,-0.125000,0.000000,-0.250000,112
91.5,-0.205882,0.000000,-0.411765,102
92,-0.273684,0.000000,-0.547368,95
92.5,-0.306122,0.000000,-0.612245,49
93,-0.061538,0.000000,-0.123077,65
93.5,-0.204082,0.000000,-0.408163,49
94,-0.225000,0.000000,-0.450000,40
94.5,-0.340909,0.000000,-0.681818,44
95,-0.114286,0.000000,-0.228571,35
95.5,-0.214286,0.000000,-0.428571,28
96,-0.294118,0.000000,-0.588235,17
96.5,-0.062500,0.000000,-0.125000,16
97,0.421053,0.000000,0.842105,19
97.5,-0.300000,0.000000,-0.600000,10
98,-0.636364,0.000000,-1.272727,11
98.5,0.500000,0.000000,1.000000,4
99,-0.750000,0.000000,-1.500000,8
99.5,-0.200000,0.000000,-0.400000,5
100,-1.000000,0.000000,-2.000000,3
100.5,0.000000,0.000000,0.000000,1
101,-0.375000,0.000000,-0.750000,8
101.5,-1.000000,0.000000,-2.000000,1
102,-0.545455,0.000000,-1.090909,11
102.5,0.000000,0.000000,0.000000,2
103,0.076923,0.000000,0.153846,13
103.5,1.000000,0.000000,2.000000,1
104,-0.368421,0.000000,-0.736842,19
105,-0.187500,0.000000,-0.375000,16
106,-0.422222,0.000000,-0.844444,45
107,-0.333333,0.000000,-0.666667,36
108,-0.128205,0.000000,-0.256410,39
109,-0.277778,0.000000,-0.555556,54
110,-0.181818,0.000000,-0.363636,66
111,-0.323944,0.000000,-0.647887,71
112,-0.161290,0.000000,-0.322581,93
113,-0.326087,0.000000,-0.652174,92
114,-0.363636,0.000000,-0.727273,132
115,-0.113821,0.000000,-0.227642,123
116,-0.402235,0.000000,-0.804469,179
117,-0.216346,0.000000,-0.432692,208
118,-0.197479,0.000000,-0.394958,238
119,-0.315789,0.000000,-0.631579,285
120,-0.348592,0.000000,-0.697183,284
121,-0.240933,0.000000,-0.481865,386
122,-0.289157,0.000000,-0.578313,415
123,-0.295833,0.000000,-0.591667,480
124,-0.288719,0.000000,-0.577438,523
125,-0.222037,0.000000,-0.444073,599
126,-0.226496,0.000000,-0.452991,702
127,-0.240331,0.000000,-0.480663,724
128,-0.252914,0.000000,-0.505828,858
129,-0.196653,0.000000,-0.393305,956
130,-0.250940,0.000000,-0.501880,1064
131,-0.244328,0.000000,-0.488656,1146
132,-0.299528,0.000000,-0.599057,1272
133,-0.227116,0.000000,-0.454233,1453
134,-0.245367,0.000000,-0.490735,1565
135,-0.259109,0.000000,-0.518219,1729
136,-0.241611,0.000000,-0.483221,1788
137,-0.227809,0.000000,-0.455618,1949
138,-0.209257,0.000000,-0.418515,2074
139,-0.220175,0.000000,-0.440351,2280
140,-0.225405,0.000000,-0.450809,2409
141,-0.243615,0.000000,-0.487230,2545
142,-0.218761,0.000000,-0.437522,2793
143,-0.260223,0.000000,-0.520446,2959
144,-0.227609,0.000000,-0.455219,2970
145,-0.257064,0.000000,-0.514128,3256
146,-0.233233,0.000000,-0.466465,3310
147,-0.235294,0.000000,-0.470588,3451
148,-0.229167,0.000000,-0.458333,3600
149,-0.240132,0.000000,-0.480265,3623
150,-0.234881,0.000000,-0.469762,3704
151,-0.243003,0.000000,-0.486006,3823
152,-0.218565,0.000000,-0.437130,3889
153,-0.233891,0.000000,-0.467783,3942
154,-0.226532,0.000000,-0.453063,4048
155,-0.248422,0.000000,-0.496843,4118
156,-0.208059,0.000000,-0.416117,4095
157,-0.230901,0.000000,-0.461801,4097
158,-0.212262,0.000000,-0.424524,4094
159,-0.228904,0.000000,-0.457807,4041
160,-0.225701,0.000000,-0.451401,3961
161,-0.232901,0.000000,-0.465802,3933
162,-0.224203,0.000000,-0.448406,3702
163,-0.198313,0.000000,-0.396627,3676
164,-0.193227,0.000000,-0.386454,3514
165,-0.230228,0.000000,-0.460457,3414
166,-0.199646,0.000000,-0.399291,3386
167,-0.231360,0.000000,-0.462720,3125
168,-0.209032,0.000000,-0.418065,3100
169,-0.236395,0.000000,-0.472789,2940
170,-0.227407,0.000000,-0.454815,2700
171,-0.208575,0.000000,-0.417149,2589
172,-0.236289,0.000000,-0.472577,2425
173,-0.191509,0.000000,-0.383017,2214
174,-0.192847,0.000000,-0.385694,2069
175,-0.213969,0.000000,-0.427938,1804
176,-0.199887,0.000000,-0.399775,1776
177,-0.244798,0.000000,-0.489596,1634
178,-0.237573,0.000000,-0.475145,1549
179,-0.228897,0.000000,-0.457795,1315
180,-0.234060,0.000000,-0.468121,1192
181,-0.165899,0.000000,-0.331797,1085
182,-0.208802,0.000000,-0.417605,977
183,-0.230349,0.000000,-0.460699,916
184,-0.185732,0.000000,-0.371464,813
185,-0.171642,0.000000,-0.343284,670
186,-0.188854,0.000000,-0.377709,646
187,-0.191095,0.000000,-0.382189,539
188,-0.164384,0.000000,-0.328767,438
189,-0.170732,0.000000,-0.341463,410
190,-0.141975,0.000000,-0.283951,324
191,-0.255452,0.000000,-0.510903,321
192,-0.211765,0.000000,-0.423529,255
193,-0.318182,0.000000,-0.636364,198
194,-0.279793,0.000000,-0.559585,193
195,-0.203822,0.000000,-0.407643,157
196,-0.040984,0.000000,-0.081967,122
197,-0.324324,0.000000,-0.648649,111
198,-0.242105,0.000000,-0.484211,95
199,0.066667,0.000000,0.133333,60
200,-0.203125,0.000000,-0.406250,64
201,-0.285714,0.000000,-0.571429,35
202,-0.320000,0.000000,-0.640000,50
203,-0.185185,0.000000,-0.370370,27
204,-0.612903,0.000000,-1.225806,31
205,-0.076923,0.000000,-0.153846,13
206,-0.444444,0.000000,-0.888889,18
207,-0.461538,0.000000,-0.923077,26
208,0.100000,0.000000,0.200000,10
209,-0.333333,0.000000,-0.666667,6
210,-0.250000,0.000000,-0.500000,8
211,-0.333333,0.000000,-0.666667,6
212,0.000000,0.000000,0.000000,6
213,0.250000,0.000000,0.500000,4
214,0.000000,0.000000,0.000000,2
215,-1.000000,0.000000,-2.000000,1
216,1.000000,0.000000,2.000000,1
218,-0.333333,0.000000,-0.666667,3
220,-1.000000,0.000000,-2.000000,1
221,-1.000000,0.000000,-2.000000,1
228,1.000000,0.000000,2.000000,1
