TrueCount,Hit EV,Stand EV,Double EV,Split EV,Hands Played
-2,-25.000000,25.000000,-50.000000,25.000000,1
-1.5,-25.000000,8.333333,-50.000000,8.333333,3
-1,-14.375000,3.125000,-28.750000,3.125000,40
-0.5,-18.442623,6.693989,-36.885246,7.065217,183
0,-15.061475,5.160209,-30.122951,5.107328,2684
0.5,-15.052284,6.019538,-30.104568,5.795972,3634
1,-35.347527,11.012837,-70.695053,10.557123,3194
1.5,-57.387807,24.682472,-114.775614,20.867461,2362
2,-115.388904,42.291609,-230.777809,40.987805,3587
2.5,-171.096544,58.184346,-342.193087,55.057351,2517
3,-243.639798,79.785894,-487.279597,80.788447,3573
3.5,-289.056441,115.252047,-578.112882,113.378943,2321
4,-434.364061,175.262544,-868.728121,168.830169,3428
4.5,-557.054945,202.417582,-1114.109890,191.841492,2275
5,-791.653187,267.906826,-1583.306373,281.172840,3091
5.5,-950.565667,340.137727,-1901.131333,334.160139,2033
6,-1088.726592,339.063670,-2177.453184,316.530278,2670
6.5,-1135.521013,399.309154,-2271.042026,391.939547,1737
7,-1240.056285,418.198874,-2480.112570,441.710794,2132
7.5,-1187.267905,414.323607,-2374.535809,478.134111,1508
8,-1179.518072,436.473165,-2359.036145,428.827131,1826
8.5,-1252.992519,484.164589,-2505.985037,503.991131,1604
9,-1200.000000,445.070423,-2400.000000,454.183267,1775
9.5,-1212.364053,408.700630,-2424.728105,371.951220,1747
10,-1180.064309,433.011790,-2360.128617,440.245631,1866
10.5,-1224.449878,398.044010,-2448.899756,429.255551,2045
11,-1197.582520,423.988842,-2395.165040,408.296055,2151
11.5,-1177.083333,448.784722,-2354.166667,486.158513,2304
12,-1217.314488,425.795053,-2434.628975,431.250000,2264
12.5,-1183.111519,432.308398,-2366.223038,420.670166,2179
13,-1222.272522,427.342689,-2444.545043,450.060168,2209
13.5,-1232.902033,365.988909,-2465.804067,335.231896,2164
14,-1250.360404,470.927439,-2500.720807,425.495990,2081
14.5,-1248.548813,409.498681,-2497.097625,396.840149,1895
15,-1140.388769,485.961123,-2280.777538,467.841829,1852
15.5,-1140.309156,406.658740,-2280.618312,427.600627,1682
16,-1199.735450,462.962963,-2399.470899,467.863347,1512
16.5,-1259.259259,426.666667,-2518.518519,442.838371,1350
17,-1211.610487,486.891386,-2423.220974,480.000000,1068
17.5,-1270.142180,454.976303,-2540.284360,422.654269,1055
18,-1215.880893,397.022333,-2431.761787,381.663113,806
18.5,-1123.203285,408.624230,-2246.406571,376.021798,974
19,-1127.090301,508.361204,-2254.180602,668.571429,598
19.5,-1230.936819,494.553377,-2461.873638,515.580737,918
20,-1234.482759,548.275862,-2468.965517,571.865443,580
20.5,-1224.086871,412.635735,-2448.173741,432.862191,1013
21,-1201.342282,520.134228,-2402.684564,460.624071,596
21.5,-1258.246179,429.605792,-2516.492357,371.720117,1243
22,-1219.858156,417.021277,-2439.716312,419.437340,705
22.5,-1217.736598,484.447386,-2435.473197,480.286738,1511
23,-1152.173913,362.318841,-2304.347826,382.663848,828
23.5,-1279.139271,442.319187,-2558.278542,427.505330,1673
24,-1153.508772,432.017544,-2307.017544,400.797607,912
24.5,-1199.384931,481.804203,-2398.769862,453.598914,1951
25,-1142.276423,335.365854,-2284.552846,337.157988,984
25.5,-1267.550319,449.680903,-2535.100638,436.504520,2037
26,-1239.332096,476.808905,-2478.664193,495.033113,1078
26.5,-1138.302860,435.067979,-2276.605720,420.792079,2133
27,-1255.597015,477.611940,-2511.194030,526.143791,1072
27.5,-1264.015333,450.407283,-2528.030666,402.871622,2087
28,-1259.944496,432.932470,-2519.888992,451.248993,1081
28.5,-1215.897939,413.150147,-2431.795878,399.477807,2038
29,-1200.819672,434.426230,-2401.639344,453.477868,976
29.5,-1158.475980,435.118719,-2316.951960,481.903818,1811
30,-1200.918485,424.799082,-2401.836969,481.592040,871
30.5,-1232.682060,532.859680,-2465.364121,610.995851,1689
31,-1272.058824,473.039216,-2544.117647,437.971953,816
31.5,-1171.369580,492.773572,-2342.739160,505.148395,1453
32,-1255.384615,461.538462,-2510.769231,426.051560,650
32.5,-1184.402924,459.788790,-2368.805849,398.555957,1231
33,-1072.897196,343.925234,-2145.794393,341.059603,535
33.5,-1189.926548,570.828961,-2379.853095,532.490975,953
34,-1258.706468,472.636816,-2517.412935,568.329718,402
34.5,-1178.203240,409.425626,-2356.406480,508.771930,679
35,-1314.878893,512.110727,-2629.757785,574.850299,289
35.5,-1223.340040,494.969819,-2446.680080,457.044674,497
36,-950.980392,598.039216,-1901.960784,592.920354,204
36.5,-1175.257732,357.388316,-2350.515464,421.364985,291
37,-1401.574803,519.685039,-2803.149606,850.000000,127
37.5,-1243.781095,587.064677,-2487.562189,562.770563,201
38,-1309.523810,380.952381,-2619.047619,552.380952,84
38.5,-1390.476190,933.333333,-2780.952381,983.333333,105
39,-787.878788,424.242424,-1575.757576,400.000000,33
39.5,-1142.857143,734.693878,-2285.714286,677.966102,49
40,-800.000000,300.000000,-1600.000000,86.956522,20
40.5,-1351.351351,270.270270,-2702.702703,255.319149,37
41,-1000.000000,250.000000,-2000.000000,0.000000,8
41.5,-1714.285714,142.857143,-3428.571429,533.333333,14
42,-2000.000000,1142.857143,-4000.000000,222.222222,7
42.5,-1777.777778,666.666667,-3555.555556,666.666667,9
43.5,-2000.000000,-2000.000000,-4000.000000,-2000.000000,1
44,-2000.000000,2000.000000,-4000.000000,2000.000000,1
