TrueCount,Hit EV,Stand EV,Double EV,Split EV,Hands Played
-21.5,-25.000000,25.000000,0.000000,0.000000,1
-19.5,-25.000000,-25.000000,0.000000,0.000000,1
-19,-25.000000,-25.000000,0.000000,0.000000,1
-18.5,-25.000000,0.000000,0.000000,0.000000,2
-18,0.000000,-25.000000,0.000000,0.000000,2
-17.5,-4.545455,-11.363636,0.000000,0.000000,11
-17,6.250000,-25.000000,0.000000,0.000000,8
-16.5,-11.666667,-11.666667,0.000000,0.000000,15
-16,0.000000,-15.909091,0.000000,0.000000,11
-15.5,-15.625000,-13.750000,0.000000,0.000000,40
-15,-10.344828,-9.482759,0.000000,0.000000,29
-14.5,-11.746988,-13.554217,0.000000,0.000000,83
-14,-10.714286,-11.904762,0.000000,0.000000,42
-13.5,-13.285714,-12.714286,0.000000,0.000000,175
-13,-10.950413,-14.669421,0.000000,0.000000,121
-12.5,-13.046647,-12.317784,0.000000,0.000000,343
-12,-11.267606,-11.384977,0.000000,0.000000,213
-11.5,-11.190053,-12.655417,0.000000,0.000000,563
-11,-9.585492,-13.989637,0.000000,0.000000,386
-10.5,-11.082737,-13.712972,0.000000,0.000000,979
-10,-10.411051,-14.150943,0.000000,0.000000,742
-9.5,-11.284830,-13.823529,0.000000,0.000000,1615
-9,-12.005277,-13.082674,0.000000,0.000000,1137
-8.5,-11.776860,-12.111373,0.000000,0.000000,2541
-8,-12.538660,-13.324742,0.000000,0.000000,1940
-7.5,-11.682243,-12.678308,0.000000,0.000000,4066
-7,-10.646357,-13.845906,0.000000,0.000000,3102
-6.5,-11.680659,-13.133678,0.000000,0.000000,6194
-6,-11.924686,-13.085276,0.000000,0.000000,5019
-5.5,-11.454162,-13.402425,0.000000,0.000000,9239
-5,-11.414408,-13.761295,0.000000,0.000000,7968
-4.5,-11.755408,-13.124619,0.000000,0.000000,13128
-4,-11.941158,-13.378464,0.000000,0.000000,12593
-3.5,-11.880405,-13.319975,0.000000,0.000000,18964
-3,-12.038412,-13.079385,0.000000,0.000000,19525
-2.5,-12.257050,-13.407670,0.000000,0.000000,26703
-2,-12.180512,-13.413579,0.000000,0.000000,30635
-1.5,-12.575330,-13.435566,0.000000,0.000000,37170
-1,-12.614237,-13.514222,0.000000,0.000000,46723
-0.5,-12.538386,-13.406506,0.000000,0.000000,59266
0,-12.726582,-13.439494,0.000000,0.000000,49375
0.5,-38.888469,-41.550725,0.000000,0.000000,39675
1,-51.029968,-53.620641,0.000000,0.000000,35705
1.5,-121.104296,-126.776988,0.000000,0.000000,29263
2,-153.684968,-160.674120,0.000000,0.000000,22585
2.5,-223.316660,-234.133321,0.000000,0.000000,20792
3,-257.587797,-271.656616,0.000000,0.000000,14095
3.5,-430.566857,-452.705452,0.000000,0.000000,14748
4,-500.658262,-520.975120,0.000000,0.000000,8963
4.5,-737.627712,-757.935195,0.000000,0.000000,10277
5,-833.344881,-863.519834,0.000000,0.000000,5773
5.5,-985.400150,-1018.997756,0.000000,0.000000,6685
6,-1052.388889,-1092.944444,0.000000,0.000000,3600
6.5,-1077.690289,-1058.705162,0.000000,0.000000,4572
7,-1100.329722,-1155.911446,0.000000,0.000000,2123
7.5,-1106.514995,-1088.314374,0.000000,0.000000,2901
8,-1074.780059,-1152.492669,0.000000,0.000000,1364
8.5,-1159.468439,-1129.568106,0.000000,0.000000,1806
9,-1129.161119,-1073.235686,0.000000,0.000000,751
9.5,-1155.913978,-1179.211470,0.000000,0.000000,1116
10,-1183.673469,-1029.478458,0.000000,0.000000,441
10.5,-1123.519459,-1126.903553,0.000000,0.000000,591
11,-914.798206,-1192.825112,0.000000,0.000000,223
11.5,-1263.440860,-1118.279570,0.000000,0.000000,372
12,-1305.084746,-1050.847458,0.000000,0.000000,118
12.5,-1177.033493,-1157.894737,0.000000,0.000000,209
13,-1188.405797,-1188.405797,0.000000,0.000000,69
13.5,-1115.384615,-1076.923077,0.000000,0.000000,104
14,-1150.000000,-700.000000,0.000000,0.000000,40
14.5,-1180.327869,-1016.393443,0.000000,0.000000,61
15,-1666.666667,-1000.000000,0.000000,0.000000,12
15.5,-1000.000000,-1714.285714,0.000000,0.000000,28
16,-1200.000000,-400.000000,0.000000,0.000000,5
16.5,-1571.428571,-857.142857,0.000000,0.000000,14
17,-666.666667,-2000.000000,0.000000,0.000000,3
17.5,-1200.000000,-2000.000000,0.000000,0.000000,5
18,-1333.333333,-666.666667,0.000000,0.000000,3
18.5,2000.000000,-2000.000000,0.000000,0.000000,1
19.5,-2000.000000,-2000.000000,0.000000,0.000000,1
