TrueCount,Hit EV,Stand EV,Double EV,Split EV,Hands Played
-20.5,0.000000,0.000000,-50.000000,0.000000,1
-17.5,25.000000,0.000000,50.000000,0.000000,2
-16,-25.000000,0.000000,-50.000000,0.000000,1
-15.5,10.000000,0.000000,20.000000,0.000000,5
-15,-8.333333,0.000000,-16.666667,0.000000,3
-14.5,12.500000,0.000000,25.000000,0.000000,4
-14,5.000000,0.000000,10.000000,0.000000,5
-13.5,-1.923077,0.000000,-3.846154,0.000000,13
-13,10.000000,0.000000,0.000000,0.000000,5
-12.5,-0.806452,0.000000,4.838710,0.000000,31
-12,-11.666667,0.000000,-23.333333,0.000000,15
-11.5,1.704545,0.000000,-1.136364,0.000000,44
-11,-2.777778,0.000000,5.555556,0.000000,18
-10.5,0.588235,0.000000,-1.764706,0.000000,85
-10,-1.136364,0.000000,-11.363636,0.000000,44
-9.5,3.515625,0.000000,2.343750,0.000000,128
-9,-0.301205,0.000000,-1.807229,0.000000,83
-8.5,2.990431,0.000000,0.478469,0.000000,209
-8,0.000000,0.000000,-2.980132,0.000000,151
-7.5,1.376147,0.000000,-0.917431,0.000000,327
-7,1.046025,0.000000,-0.209205,0.000000,239
-6.5,-0.283554,0.000000,-3.497164,0.000000,529
-6,0.854214,0.000000,-0.341686,0.000000,439
-5.5,1.962560,0.000000,1.932367,0.000000,828
-5,-0.846154,0.000000,-2.307692,0.000000,650
-4.5,1.211362,0.000000,0.710109,0.000000,1197
-4,1.771300,0.000000,1.390135,0.000000,1115
-3.5,1.336898,0.000000,-0.347594,0.000000,1870
-3,2.804014,0.000000,1.889020,0.000000,1694
-2.5,1.813421,0.000000,0.969744,0.000000,2578
-2,1.724777,0.000000,0.185460,0.000000,2696
-1.5,2.075580,0.000000,2.147151,0.000000,3493
-1,1.998320,0.000000,2.208353,0.000000,4166
-0.5,2.437780,0.000000,2.539780,0.000000,4902
-0,2.234142,0.000000,1.902985,0.000000,5360
0.5,2.067500,0.000000,1.590880,0.000000,7763
1,2.409282,0.000000,2.833290,0.000000,7606
1.5,3.434262,0.000000,4.278314,0.000000,5598
2,7.602908,0.000000,5.232439,0.000000,4883
2.5,13.219228,0.000000,14.226754,0.000000,4119
3,29.283083,0.000000,40.666257,0.000000,3257
3.5,38.126065,0.000000,60.511073,0.000000,2935
4,67.265338,0.000000,100.865233,0.000000,1907
4.5,68.477729,0.000000,103.083700,0.000000,2043
5,122.068404,0.000000,197.231270,0.000000,1228
5.5,75.330320,0.000000,89.603616,0.000000,1438
6,153.589109,0.000000,183.910891,0.000000,808
6.5,240.973631,0.000000,349.087221,0.000000,986
7,270.259481,0.000000,428.742515,0.000000,501
7.5,408.333333,0.000000,634.905660,0.000000,636
8,105.734767,0.000000,39.426523,0.000000,279
8.5,408.955224,0.000000,668.656716,0.000000,402
9,231.818182,0.000000,463.636364,0.000000,176
9.5,347.286822,0.000000,617.054264,0.000000,258
10,277.227723,0.000000,475.247525,0.000000,101
10.5,125.000000,0.000000,361.111111,0.000000,144
11,790.123457,0.000000,1333.333333,0.000000,81
11.5,610.526316,0.000000,1136.842105,0.000000,95
12,324.324324,0.000000,216.216216,0.000000,37
12.5,595.744681,0.000000,1361.702128,0.000000,47
13,625.000000,0.000000,750.000000,0.000000,16
13.5,347.826087,0.000000,347.826087,0.000000,23
14,1090.909091,0.000000,1818.181818,0.000000,11
14.5,0.000000,0.000000,0.000000,0.000000,9
15,400.000000,0.000000,800.000000,0.000000,5
15.5,-400.000000,0.000000,-800.000000,0.000000,10
16,2000.000000,0.000000,4000.000000,0.000000,2
16.5,-500.000000,0.000000,-1000.000000,0.000000,4
17,1333.333333,0.000000,2666.666667,0.000000,3
17.5,2000.000000,0.000000,4000.000000,0.000000,1
18,2000.000000,0.000000,4000.000000,0.000000,1
18.5,0.000000,0.000000,0.000000,0.000000,2
