TrueCount,Hit EV,Stand EV,Double EV,Split EV,Hands Played
-10,25.000000,0.000000,50.000000,0.000000,1
-8.5,-25.000000,0.000000,-50.000000,0.000000,1
-8,5.000000,0.000000,10.000000,0.000000,5
-7.5,2.272727,0.000000,-4.545455,0.000000,11
-7,-3.125000,0.000000,-12.500000,0.000000,8
-6.5,0.781250,0.000000,0.000000,0.000000,32
-6,-4.545455,0.000000,-10.606061,0.000000,33
-5.5,2.127660,0.000000,0.531915,0.000000,94
-5,-2.631579,0.000000,-3.759398,0.000000,133
-4.5,-0.526316,0.000000,-2.982456,0.000000,285
-4,0.353357,0.000000,-1.236749,0.000000,283
-3.5,-0.481481,0.000000,-1.777778,0.000000,675
-3,0.456292,0.000000,-0.240154,0.000000,1041
-2.5,1.245655,0.000000,1.158749,0.000000,1726
-2,1.796073,0.000000,1.941098,0.000000,2241
-1.5,0.838534,0.000000,-0.416017,0.000000,3846
-1,1.548338,0.000000,1.170695,0.000000,5296
-0.5,2.396779,0.000000,2.748306,0.000000,7823
0,2.078661,0.000000,2.212351,0.000000,11594
0.5,2.070387,0.000000,2.064046,0.000000,15770
1,2.531939,0.000000,2.843602,0.000000,9706
1.5,8.651805,0.000000,11.238500,0.000000,7065
2,9.973629,0.000000,11.719409,0.000000,4740
2.5,17.958283,0.000000,17.828867,0.000000,3284
3,35.087083,0.000000,52.564103,0.000000,2067
3.5,49.028078,0.000000,65.514759,0.000000,1389
4,53.075823,0.000000,81.258941,0.000000,699
4.5,156.637168,0.000000,256.637168,0.000000,565
5,119.480519,0.000000,180.519481,0.000000,308
5.5,183.408072,0.000000,359.641256,0.000000,223
6,262.666667,0.000000,482.666667,0.000000,75
6.5,147.222222,0.000000,472.222222,0.000000,72
7,437.500000,0.000000,875.000000,0.000000,32
7.5,307.692308,0.000000,615.384615,0.000000,13
8,-666.666667,0.000000,-4000.000000,0.000000,3
8.5,1000.000000,0.000000,1000.000000,0.000000,8
9,2000.000000,0.000000,4000.000000,0.000000,1
