TrueCount,Hit EV,Stand EV,Double EV,Split EV,Hands Played
-2.5,-25.000000,25.000000,0.000000,0.000000,1
-2,-5.000000,-25.000000,0.000000,0.000000,5
-1.5,-15.000000,-10.714286,0.000000,0.000000,35
-1,-13.259346,-13.901869,0.000000,0.000000,428
-0.5,-12.243989,-13.379341,0.000000,0.000000,2246
0,-12.638021,-13.404946,0.000000,0.000000,20015
0.5,-14.355718,-15.956694,0.000000,0.000000,14132
1,-35.393258,-38.058002,0.000000,0.000000,16465
1.5,-57.042137,-63.584522,0.000000,0.000000,12056
2,-113.548024,-120.626478,0.000000,0.000000,18189
2.5,-159.681256,-172.115301,0.000000,0.000000,11561
3,-218.451129,-233.337124,0.000000,0.000000,17587
3.5,-274.054194,-295.957060,0.000000,0.000000,11551
4,-416.508693,-455.154969,0.000000,0.000000,17197
4.5,-528.348540,-573.202555,0.000000,0.000000,10960
5,-700.012974,-739.390204,0.000000,0.000000,15415
5.5,-818.220554,-867.779243,0.000000,0.000000,9857
6,-930.130383,-981.667325,0.000000,0.000000,12655
6.5,-957.255044,-1046.417784,0.000000,0.000000,8277
7,-952.114666,-1041.465630,0.000000,0.000000,9907
7.5,-990.448395,-1051.260281,0.000000,0.000000,7538
8,-997.871096,-1091.028190,0.000000,0.000000,8549
8.5,-976.717024,-1083.356608,0.000000,0.000000,7877
9,-1025.994575,-1118.444846,0.000000,0.000000,8848
9.5,-995.962902,-1078.232406,0.000000,0.000000,9165
10,-985.273351,-1086.544281,0.000000,0.000000,9914
10.5,-1008.799923,-1063.533507,0.000000,0.000000,10341
11,-992.962963,-1067.407407,0.000000,0.000000,10800
11.5,-1025.092853,-1049.913941,0.000000,0.000000,11039
12,-1004.363636,-1087.636364,0.000000,0.000000,11000
12.5,-977.931160,-1051.130687,0.000000,0.000000,11011
13,-997.120832,-1100.585121,0.000000,0.000000,10767
13.5,-977.252928,-1116.445649,0.000000,0.000000,10331
14,-1033.855987,-1062.418855,0.000000,0.000000,10013
14.5,-1001.275781,-1081.012120,0.000000,0.000000,9406
15,-1027.546296,-1097.685185,0.000000,0.000000,8640
15.5,-1004.213135,-1091.449814,0.000000,0.000000,8070
16,-993.201215,-1090.987994,0.000000,0.000000,6913
16.5,-1000.775074,-1077.352348,0.000000,0.000000,6451
17,-1044.267457,-1084.274866,0.000000,0.000000,5399
17.5,-1054.442344,-1029.867675,0.000000,0.000000,5290
18,-998.204668,-1133.111054,0.000000,0.000000,3899
18.5,-1007.477906,-1049.172898,0.000000,0.000000,4413
19,-1051.233397,-1061.353574,0.000000,0.000000,3162
19.5,-986.678916,-1055.581075,0.000000,0.000000,4354
20,-932.838590,-1075.324675,0.000000,0.000000,2695
20.5,-967.384859,-1027.475786,0.000000,0.000000,5059
21,-1004.755435,-1085.597826,0.000000,0.000000,2944
21.5,-928.547909,-1079.354626,0.000000,0.000000,6074
22,-993.514151,-1041.273585,0.000000,0.000000,3392
22.5,-992.474916,-1067.447046,0.000000,0.000000,7176
23,-949.203187,-1053.784861,0.000000,0.000000,4016
23.5,-975.816619,-1088.595989,0.000000,0.000000,8725
24,-998.880681,-1090.217148,0.000000,0.000000,4467
24.5,-985.212375,-1057.367593,0.000000,0.000000,9535
25,-965.683323,-1121.814168,0.000000,0.000000,4983
25.5,-984.301413,-1073.783359,0.000000,0.000000,10192
26,-981.448936,-1038.469049,0.000000,0.000000,5121
26.5,-992.649830,-1073.878628,0.000000,0.000000,10612
27,-1001.519180,-1104.443600,0.000000,0.000000,5266
27.5,-985.071824,-1072.763121,0.000000,0.000000,10651
28,-1002.137167,-1041.771906,0.000000,0.000000,5147
28.5,-1037.878788,-1084.130781,0.000000,0.000000,10032
29,-987.430455,-1100.762415,0.000000,0.000000,4853
29.5,-1027.272727,-1080.086580,0.000000,0.000000,9240
30,-1013.076394,-1103.464097,0.000000,0.000000,4359
30.5,-1009.607199,-1059.224127,0.000000,0.000000,8223
31,-1061.562338,-1042.938438,0.000000,0.000000,3866
31.5,-1058.592655,-1087.748809,0.000000,0.000000,7134
32,-1037.564767,-1093.264249,0.000000,0.000000,3088
32.5,-995.565017,-1090.296257,0.000000,0.000000,5637
33,-1122.523251,-1110.392236,0.000000,0.000000,2473
33.5,-1075.351793,-1097.594190,0.000000,0.000000,4406
34,-1104.413348,-1097.954790,0.000000,0.000000,1858
34.5,-1087.829360,-1074.027604,0.000000,0.000000,3188
35,-1101.573677,-1118.741059,0.000000,0.000000,1398
35.5,-1058.714748,-1093.851133,0.000000,0.000000,2163
36,-1155.609168,-1174.909530,0.000000,0.000000,829
36.5,-1160.261059,-1083.393764,0.000000,0.000000,1379
37,-1098.646035,-1056.092843,0.000000,0.000000,517
37.5,-1168.057211,-1079.856973,0.000000,0.000000,839
38,-1054.662379,-1061.093248,0.000000,0.000000,311
38.5,-1129.102845,-958.424508,0.000000,0.000000,457
39,-1192.771084,-1301.204819,0.000000,0.000000,166
39.5,-1123.076923,-1230.769231,0.000000,0.000000,260
40,-1148.936170,-1063.829787,0.000000,0.000000,94
40.5,-1318.181818,-1090.909091,0.000000,0.000000,132
41,-1127.272727,-1418.181818,0.000000,0.000000,55
41.5,-792.452830,-943.396226,0.000000,0.000000,53
42,-1238.095238,-1047.619048,0.000000,0.000000,21
42.5,-1846.153846,-461.538462,0.000000,0.000000,26
43,-1200.000000,-800.000000,0.000000,0.000000,10
43.5,-1384.615385,-769.230769,0.000000,0.000000,13
44,-1000.000000,-2000.000000,0.000000,0.000000,4
44.5,-1000.000000,-2000.000000,0.000000,0.000000,4
45.5,-2000.000000,-2000.000000,0.000000,0.000000,2
46,-2000.000000,-2000.000000,0.000000,0.000000,2
