TrueCount,Hit EV,Stand EV,Double EV,Split EV,Hands Played
-3.5,25.000000,-25.000000,0.000000,0.000000,1
-3,-13.888889,-17.592593,0.000000,0.000000,27
-2.5,-16.346154,-10.897436,0.000000,0.000000,78
-2,-12.810945,-12.935323,0.000000,0.000000,402
-1.5,-11.915535,-15.723982,0.000000,0.000000,663
-1,-12.927308,-13.330059,0.000000,0.000000,2545
-0.5,-13.402955,-13.653776,0.000000,0.000000,5482
-0,-14.928068,-14.685849,0.000000,0.000000,17030
0.5,-18.929338,-18.686310,0.000000,0.000000,14916
1,-45.980065,-47.705942,0.000000,0.000000,12892
1.5,-86.141101,-84.281133,0.000000,0.000000,9355
2,-127.223169,-133.853612,0.000000,0.000000,14079
2.5,-189.340196,-191.399083,0.000000,0.000000,9374
3,-262.810783,-251.022694,0.000000,0.000000,13836
3.5,-341.050223,-358.012855,0.000000,0.000000,9179
4,-469.855582,-470.528005,0.000000,0.000000,13087
4.5,-614.095108,-652.982096,0.000000,0.000000,8769
5,-770.813944,-782.937383,0.000000,0.000000,12249
5.5,-894.263566,-905.879547,0.000000,0.000000,8385
6,-979.123060,-998.953446,0.000000,0.000000,11084
6.5,-1075.489307,-1044.018146,0.000000,0.000000,7715
7,-1073.703780,-1041.189837,0.000000,0.000000,9682
7.5,-1036.233310,-1088.854533,0.000000,0.000000,7115
8,-1047.047798,-1068.416120,0.000000,0.000000,8536
8.5,-1037.037037,-1051.383399,0.000000,0.000000,6831
9,-1043.511257,-1086.769542,0.000000,0.000000,7906
9.5,-1068.596237,-1091.751085,0.000000,0.000000,6910
10,-1068.027211,-1062.271062,0.000000,0.000000,7644
10.5,-1031.258569,-1062.242939,0.000000,0.000000,7294
11,-1027.683468,-1059.806738,0.000000,0.000000,7658
11.5,-1046.895130,-1076.011337,0.000000,0.000000,7762
12,-1085.677419,-1075.612903,0.000000,0.000000,7750
12.5,-1066.750789,-1067.255521,0.000000,0.000000,7925
13,-1060.326293,-1064.120400,0.000000,0.000000,7907
13.5,-1079.807574,-1066.979154,0.000000,0.000000,8107
14,-1076.486521,-1069.263511,0.000000,0.000000,7753
14.5,-1083.471390,-1086.529884,0.000000,0.000000,7847
15,-1043.181197,-1035.802132,0.000000,0.000000,7318
15.5,-1085.256584,-1092.044529,0.000000,0.000000,7366
16,-1063.878545,-1099.971355,0.000000,0.000000,6982
16.5,-1082.397004,-1025.064823,0.000000,0.000000,6942
17,-1095.680000,-1100.800000,0.000000,0.000000,6250
17.5,-1048.494453,-1067.511886,0.000000,0.000000,6310
18,-1111.559633,-1037.798165,0.000000,0.000000,5450
18.5,-1068.104038,-1105.407255,0.000000,0.000000,5844
19,-1083.722907,-1137.271568,0.000000,0.000000,4706
19.5,-1047.307692,-1102.307692,0.000000,0.000000,5200
20,-1056.072416,-1101.835554,0.000000,0.000000,3977
