TrueCount,Hit EV,Stand EV,Double EV,Split EV,Hands Played
-4,25.000000,-25.000000,0.000000,0.000000,1
-3,-25.000000,25.000000,0.000000,0.000000,1
-2.5,-25.000000,25.000000,0.000000,0.000000,1
-2,-2.941176,4.411765,0.000000,0.000000,17
-1.5,-7.317073,-9.146341,0.000000,0.000000,41
-1,-4.166667,-7.352941,0.000000,0.000000,204
-0.5,-8.954155,-6.518625,0.000000,0.000000,349
-0,-5.532787,-6.568761,0.000000,0.000000,2196
0.5,-5.574158,-6.588537,0.000000,0.000000,5077
1,-6.707638,-8.467954,0.000000,0.000000,5695
1.5,-12.287571,-12.945685,0.000000,0.000000,3001
2,-25.352532,-27.661370,0.000000,0.000000,5035
2.5,-37.399135,-42.485591,0.000000,0.000000,3470
3,-64.723005,-72.145540,0.000000,0.000000,5325
3.5,-85.438500,-92.926089,0.000000,0.000000,3626
4,-120.352470,-127.060145,0.000000,0.000000,5121
4.5,-163.408331,-161.067194,0.000000,0.000000,3289
5,-206.796907,-241.371591,0.000000,0.000000,4914
5.5,-288.273921,-323.608505,0.000000,0.000000,3198
6,-330.163714,-390.648127,0.000000,0.000000,4459
6.5,-387.923026,-353.881885,0.000000,0.000000,3014
7,-418.986384,-411.220373,0.000000,0.000000,3966
7.5,-431.614996,-467.664023,0.000000,0.000000,2774
8,-426.593597,-467.320450,0.000000,0.000000,3467
8.5,-471.852732,-459.422011,0.000000,0.000000,2526
9,-473.339629,-527.352849,0.000000,0.000000,3177
9.5,-451.794674,-513.315322,0.000000,0.000000,2591
10,-499.254526,-472.133475,0.000000,0.000000,2817
10.5,-398.150289,-441.618497,0.000000,0.000000,2595
11,-417.920896,-508.925446,0.000000,0.000000,2857
11.5,-497.109827,-441.907514,0.000000,0.000000,2768
12,-510.465901,-414.584740,0.000000,0.000000,2962
12.5,-414.994793,-458.729608,0.000000,0.000000,2881
13,-373.262740,-491.065520,0.000000,0.000000,3022
13.5,-470.240053,-538.638606,0.000000,0.000000,3041
14,-458.659408,-538.278326,0.000000,0.000000,2939
14.5,-462.876254,-470.903010,0.000000,0.000000,2990
15,-452.707110,-502.283105,0.000000,0.000000,3066
15.5,-427.725531,-518.982933,0.000000,0.000000,2871
16,-457.395795,-400.590188,0.000000,0.000000,2711
16.5,-483.314998,-499.449945,0.000000,0.000000,2727
17,-478.397486,-463.472113,0.000000,0.000000,2546
17.5,-448.583624,-514.551804,0.000000,0.000000,2577
18,-514.712341,-394.378568,0.000000,0.000000,2277
18.5,-501.742160,-439.024390,0.000000,0.000000,2296
19,-530.757499,-440.264362,0.000000,0.000000,1967
19.5,-420.650096,-388.145315,0.000000,0.000000,2092
20,-493.728620,-488.027366,0.000000,0.000000,1754
20.5,-469.812278,-555.048199,0.000000,0.000000,1971
