TrueCount,Hit EV,Stand EV,Double EV,Hands Played
-29,-1.000000,0.000000,-2.000000,1
-28,0.000000,0.000000,0.000000,2
-27,0.200000,0.000000,0.400000,5
-26,-0.375000,0.000000,-0.750000,8
-25,0.100000,0.000000,0.200000,10
-24,-0.100000,0.000000,-0.200000,20
-23,-0.242424,0.000000,-0.484848,33
-22,-0.229508,0.000000,-0.459016,61
-21,-0.342105,0.000000,-0.684211,76
-20,0.000000,0.000000,0.000000,128
-19,-0.074468,0.000000,-0.148936,188
-18,-0.186508,0.000000,-0.373016,252
-17.5,-1.000000,0.000000,-2.000000,1
-17,-0.200483,0.000000,-0.400966,414
-16.5,-1.000000,0.000000,-2.000000,1
-16,-0.227799,0.000000,-0.455598,518
-15.5,-1.000000,0.000000,-2.000000,1
-15,-0.202824,0.000000,-0.405648,779
-14.5,-0.416667,0.000000,-0.833333,12
-14,-0.242737,0.000000,-0.485473,1067
-13.5,-0.192308,0.000000,-0.384615,26
-13,-0.192024,0.000000,-0.384047,1354
-12.5,-0.047619,0.000000,-0.095238,42
-12,-0.250000,0.000000,-0.500000,1980
-11.5,-0.176471,0.000000,-0.352941,119
-11,-0.241379,0.000000,-0.482759,2581
-10.5,-0.220974,0.000000,-0.441948,267
-10,-0.249082,0.000000,-0.498164,3541
-9.5,-0.222930,0.000000,-0.445860,628
-9,-0.244755,0.000000,-0.489510,4433
-8.5,-0.254317,0.000000,-0.508634,1274
-8,-0.232770,0.000000,-0.465540,6036
-7.5,-0.216610,0.000000,-0.433219,2336
-7,-0.232989,0.000000,-0.465978,8039
-6.5,-0.219184,0.000000,-0.438369,4389
-6,-0.231874,0.000000,-0.463748,11282
-5.5,-0.242710,0.000000,-0.485420,8162
-5,-0.236346,0.000000,-0.472692,15435
-4.5,-0.240432,0.000000,-0.480864,14449
-4,-0.235778,0.000000,-0.471557,22712
-3.5,-0.228028,0.000000,-0.456055,25589
-3,-0.233092,0.000000,-0.466183,34347
-2.5,-0.239316,0.000000,-0.478631,44130
-2,-0.232190,0.000000,-0.464380,55502
-1.5,-0.242156,0.000000,-0.484311,73461
-1,-0.240393,0.000000,-0.480785,98231
-0.5,-0.241793,0.000000,-0.483586,121695
0,-0.240301,0.000000,-0.480603,167319
0.5,-0.246206,0.000000,-0.492412,164862
1,-0.247166,0.000000,-0.494332,133303
1.5,-0.251681,0.000000,-0.503361,95351
2,-0.249804,0.000000,-0.499608,72765
2.5,-0.248206,0.000000,-0.496412,57134
3,-0.243358,0.000000,-0.486716,43660
3.5,-0.266269,0.000000,-0.532539,34067
4,-0.255285,0.000000,-0.510569,28337
4.5,-0.250774,0.000000,-0.501548,19384
5,-0.255848,0.000000,-0.511697,18894
5.5,-0.259791,0.000000,-0.519582,11005
6,-0.264193,0.000000,-0.528386,13475
6.5,-0.259139,0.000000,-0.518278,6155
7,0.462573,0.000000,0.925146,22978
7.5,-0.278779,0.000000,-0.557557,3275
8,-0.253597,0.000000,-0.507194,7228
8.5,-0.291642,0.000000,-0.583285,1711
9,-0.247185,0.000000,-0.494370,5506
9.5,-0.268640,0.000000,-0.537281,912
10,-0.267244,0.000000,-0.534487,4045
10.5,-0.277108,0.000000,-0.554217,415
11,-0.266232,0.000000,-0.532463,3065
11.5,-0.256281,0.000000,-0.512563,199
12,-0.330047,0.000000,-0.660094,2333
12.5,-0.367347,0.000000,-0.734694,98
13,-0.273151,0.000000,-0.546302,1717
13.5,-0.097561,0.000000,-0.195122,41
14,-0.298622,0.000000,-0.597243,1306
14.5,0.333333,0.000000,0.666667,15
15,-0.258201,0.000000,-0.516402,945
15.5,-0.166667,0.000000,-0.333333,6
16,-0.295148,0.000000,-0.590296,742
16.5,-1.000000,0.000000,-2.000000,1
17,-0.292829,0.000000,-0.585657,502
18,-0.308824,0.000000,-0.617647,340
19,-0.406977,0.000000,-0.813953,258
20,-0.314103,0.000000,-0.628205,156
21,-0.158537,0.000000,-0.317073,82
22,-0.158730,0.000000,-0.317460,63
23,-0.348837,0.000000,-0.697674,43
24,-0.347826,0.000000,-0.695652,23
25,0.777778,0.000000,1.555556,9
26,-0.250000,0.000000,-0.500000,8
27,-0.500000,0.000000,-1.000000,8
28,0.000000,0.000000,0.000000,2
29,-1.000000,0.000000,-2.000000,1
30,0.000000,0.000000,0.000000,2
31,1.000000,0.000000,2.000000,1
