table_min,table_max,bankroll,kelly,num_replays,mean_end_bankroll,median_end_bankroll,mean_end_profit,p025_bankroll,p975_bankroll,prob_finish_down,prob_lose_25pct,prob_lose_50pct,prob_double,prob_ruin,mean_max_drawdown,median_max_drawdown,p95_max_drawdown,p99_max_drawdown,rtp,mean_total_wagered,mean_shoes_used,mean_hands_used
5.0,500.0,200.0,0.25,2000,119.4175,2.5,-80.5825,-5.0,1045.2499999999986,0.831,0.8275,0.8255,0.1275,0.821,50.0125,50.0,60.0,65.0,0.9960453911993054,20376.8575,364.1205,3597.397
5.0,500.0,200.0,0.5,2000,110.5625,2.5,-89.4375,-5.0,972.5624999999997,0.8365,0.8255,0.819,0.123,0.8145,50.245,50.0,60.0,65.0,0.9957874337293557,21231.12,379.366,3748.1775
5.0,500.0,200.0,0.75,2000,124.28,2.5,-75.72,-5.0,1087.5624999999995,0.827,0.822,0.819,0.1355,0.815,50.24375,50.0,60.0,65.0,0.9963948453716233,21003.26,375.222,3707.3375
5.0,500.0,200.0,1.0,2000,113.24125,2.5,-86.75875,-5.0,997.5,0.8285,0.825,0.8215,0.1295,0.819,50.345,50.0,60.0,65.0,0.9958562519985299,20937.265,374.0765,3695.947
5.0,500.0,200.0,1.25,2000,101.70125,2.5,-98.29875,-5.0,932.874999999998,0.8445,0.8405,0.836,0.116,0.8315,50.19625,50.0,60.0,65.0,0.9951804870491102,20395.9925,364.581,3602.0135
5.0,500.0,200.0,1.5,2000,113.575,2.5,-86.425,-5.0,1040.1249999999993,0.8445,0.84,0.8375,0.127,0.835,50.38375,50.0,60.0,65.0,0.9957445902318589,20309.4425,362.7865,3584.5905
5.0,500.0,200.0,2.0,2000,96.92375,2.5,-103.07625,-5.0,1002.8124999999983,0.8625,0.858,0.854,0.1095,0.847,50.36,50.0,60.0,65.0,0.9948776349794524,20122.785,359.545,3552.5565
5.0,500.0,200.0,2.5,2000,108.55625,2.5,-91.44375,-5.0,1062.687499999999,0.845,0.84,0.835,0.1195,0.831,50.085,50.0,60.0,65.0,0.9955105612734283,20368.6375,364.016,3596.41
5.0,500.0,200.0,3.0,2000,111.84125,2.5,-88.15875,-5.0,1007.7499999999986,0.836,0.832,0.8295,0.1215,0.824,50.53375,50.0,60.0,65.0,0.9957847973711986,20914.475,373.66,3692.263
5.0,500.0,200.0,4.0,2000,115.375,2.5,-84.625,-5.0,1027.5624999999995,0.8375,0.827,0.8235,0.124,0.8205,50.475,50.0,60.0,65.0,0.9960008917361647,21160.9675,378.083,3735.5385
5.0,500.0,200.0,5.0,2000,108.59,2.5,-91.41,-5.0,980.187499999999,0.839,0.835,0.832,0.125,0.828,50.2375,50.0,60.0,65.0,0.9954807293225816,20226.715,361.4155,3570.7205
5.0,500.0,200.0,6.0,2000,119.77125,2.5,-80.22875,-5.0,1130.1249999999993,0.8365,0.8305,0.8265,0.13,0.8235,50.4325,50.0,60.0,65.0,0.9960871225039197,20503.7725,366.2925,3618.9165
5.0,500.0,200.0,7.0,2000,123.89,2.5,-76.11,-5.0,1080.187499999999,0.8275,0.822,0.817,0.137,0.8105,50.2975,50.0,60.0,65.0,0.9963693970365579,20963.46,374.5385,3700.653
5.0,500.0,500.0,0.25,2000,322.47,2.5,-177.53,-2.5,1348.3124999999955,0.6965,0.6355,0.591,0.1035,0.5435,54.595,55.0,65.0,70.0,0.9955734504770266,40105.73,716.0495,7080.1605
5.0,500.0,500.0,0.5,2000,330.14875,2.5,-169.85125,-5.0,1382.7499999999986,0.688,0.634,0.5815,0.0985,0.534,54.54,55.0,65.0,70.0,0.9957817568847069,40265.875,718.884,7108.597
5.0,500.0,500.0,0.75,2000,320.1675,2.5,-179.8325,-2.5,1377.6249999999993,0.6935,0.643,0.587,0.0945,0.5365,54.4125,55.0,65.0,65.0,0.9955277064532075,40210.3525,717.8925,7098.7125
5.0,500.0,500.0,1.0,2000,341.40375,2.5,-158.59625,-5.0,1432.874999999998,0.6825,0.6255,0.5745,0.107,0.5225,54.60375,55.0,65.0,70.0,0.9960719679057825,40375.4975,720.86,7128.595
5.0,500.0,500.0,1.25,2000,332.16,2.5,-167.84,-2.5624999999999964,1350.0624999999995,0.685,0.6225,0.5755,0.092,0.5205,54.67125,55.0,65.0,70.0,0.9958719076354091,40658.005,725.9195,7178.232
5.0,500.0,500.0,1.5,2000,323.32375,2.5,-176.67625,-2.5,1397.6249999999993,0.7005,0.6375,0.587,0.1015,0.5365,54.54875,55.0,65.0,70.0,0.995615423425373,40294.94,719.476,7114.1295
5.0,500.0,500.0,2.0,2000,302.75375,2.5,-197.24625,-5.0,1330.0624999999995,0.7185,0.6585,0.6045,0.0835,0.5505,54.52,55.0,65.0,70.0,0.995054669815525,39885.355,712.176,7042.4445
5.0,500.0,500.0,2.5,2000,343.5475,2.5,-156.4525,-2.5,1350.0624999999995,0.669,0.614,0.5595,0.1,0.5135,54.4575,55.0,65.0,70.0,0.9961651766469239,40797.8375,728.405,7203.0815
