TrueCount,HandsPlayed,TotalPayout,EV,StdError,HandsPlayedPct
-29.0,3,-2.0,-0.666667,0.720082,0.0
-28.5,2,-1.0,-0.5,0.353553,0.0
-28.0,5,-1.0,-0.2,0.438178,0.0
-27.5,8,-2.0,-0.25,0.385276,0.0
-27.0,13,2.0,0.153846,0.341354,0.0
-26.5,27,-1.0,-0.037037,0.24835,1e-06
-26.0,44,3.0,0.068182,0.167467,1e-06
-25.5,89,2.5,0.02809,0.134212,2e-06
-25.0,131,15.5,0.118321,0.099359,3e-06
-24.5,184,-11.0,-0.059783,0.085473,4e-06
-24.0,341,-16.5,-0.048387,0.059665,8e-06
-23.5,516,-54.5,-0.10562,0.050814,1.2e-05
-23.0,830,-6.0,-0.007229,0.039731,2e-05
-22.5,1279,-1.5,-0.001173,0.032277,3.1e-05
-22.0,1875,-110.0,-0.058667,0.026659,4.5e-05
-21.5,3100,-203.0,-0.065484,0.020781,7.4e-05
-21.0,4639,-216.0,-0.046562,0.017004,0.000111
-20.5,7150,-299.0,-0.041818,0.013663,0.000171
-20.0,10581,-499.5,-0.047207,0.011191,0.000253
-19.5,15719,-545.0,-0.034671,0.009159,0.000376
-19.0,23491,-922.0,-0.039249,0.007507,0.000562
-18.5,34244,-1110.0,-0.032414,0.006223,0.000819
-18.0,50778,-1716.0,-0.033794,0.0051,0.001215
-17.5,72907,-3159.0,-0.043329,0.004249,0.001744
-17.0,102293,-3749.5,-0.036655,0.003595,0.002448
-16.5,150555,-5498.0,-0.036518,0.002957,0.003602
-16.0,202978,-7151.0,-0.03523,0.002546,0.004857
-15.5,293375,-8650.5,-0.029486,0.002113,0.00702
-15.0,403899,-11879.5,-0.029412,0.001802,0.009664
-14.5,546676,-16352.0,-0.029912,0.001547,0.013081
-14.0,772231,-22324.0,-0.028908,0.001301,0.018478
-13.5,1018897,-27462.5,-0.026953,0.001132,0.02438
-13.0,1408501,-38445.5,-0.027295,0.000963,0.033702
-12.5,1851773,-49040.5,-0.026483,0.000839,0.044309
-12.0,2481135,-61684.5,-0.024861,0.000724,0.059368
-11.5,3265228,-80295.5,-0.024591,0.000631,0.078129
-11.0,4250691,-102004.0,-0.023997,0.000553,0.101709
-10.5,5651197,-125476.5,-0.022204,0.000479,0.13522
-10.0,7261723,-152098.0,-0.020945,0.000422,0.173756
-9.5,9112679,-185980.0,-0.020409,0.000377,0.218045
-9.0,11888354,-223325.0,-0.018785,0.00033,0.28446
-8.5,14791882,-275678.0,-0.018637,0.000295,0.353935
-8.0,18802764,-337431.0,-0.017946,0.000262,0.449906
-7.5,23410427,-387548.5,-0.016555,0.000234,0.560156
-7.0,29215253,-469160.5,-0.016059,0.00021,0.699052
-6.5,36105542,-544855.5,-0.015091,0.000189,0.863921
-6.0,44248597,-635813.0,-0.014369,0.00017,1.058765
-5.5,54452773,-730538.0,-0.013416,0.000153,1.302927
-5.0,66023643,-811602.5,-0.012293,0.000139,1.57979
-4.5,79629884,-949232.0,-0.011921,0.000127,1.905355
-4.0,96614064,-1029262.0,-0.010653,0.000115,2.311747
-3.5,116210878,-1137617.0,-0.009789,0.000105,2.780652
-3.0,137157165,-1242667.0,-0.00906,9.6e-05,3.281848
-2.5,163288613,-1340719.5,-0.008211,8.8e-05,3.907112
-2.0,193490742,-1434296.5,-0.007413,8.1e-05,4.629777
-1.5,233088032,-1539178.0,-0.006603,7.4e-05,5.577247
-1.0,272419668,-1582313.0,-0.005808,6.8e-05,6.518361
-0.5,309271763,-1550617.5,-0.005014,6.4e-05,7.400144
0.0,418289993,-1749300.0,-0.004182,5.5e-05,10.008694
0.5,298261756,-972047.5,-0.003259,6.5e-05,7.136701
1.0,254157818,-629624.5,-0.002477,7e-05,6.081398
1.5,218549157,-374029.5,-0.001711,7.6e-05,5.229366
2.0,182953202,-148664.5,-0.000813,8.3e-05,4.377639
2.5,153614842,9473.5,6.2e-05,9.1e-05,3.675641
3.0,128720328,103582.0,0.000805,9.9e-05,3.079974
3.5,108936358,174831.0,0.001605,0.000108,2.60659
4.0,90392368,210968.0,0.002334,0.000118,2.162876
4.5,74311918,242700.5,0.003266,0.00013,1.778109
5.0,61454099,243390.5,0.003961,0.000143,1.470452
5.5,50652898,235836.0,0.004656,0.000158,1.212004
6.0,41049384,226903.0,0.005528,0.000175,0.982215
6.5,33417875,218071.0,0.006526,0.000194,0.799611
7.0,26964163,203098.5,0.007532,0.000216,0.645189
7.5,21544999,175212.5,0.008132,0.000241,0.515521
8.0,17257885,147603.0,0.008553,0.000269,0.412941
8.5,13532871,127799.5,0.009444,0.000304,0.32381
9.0,10844946,110553.0,0.010194,0.000341,0.259494
9.5,8286173,92799.0,0.011199,0.000392,0.198269
10.0,6591239,82374.0,0.012498,0.000441,0.157713
10.5,5114428,65705.5,0.01287,0.0005,0.122376
11.0,3856280,61634.0,0.016142,0.000575,0.092272
11.5,2948571,53957.0,0.018623,0.000656,0.070552
