TrueCount,HandsPlayed,TotalMoneyWagered,TotalPayout,EVPerDollar,StdErrorPerDollar
-8.5,8,225.000000,25.000000,0.111111,0.066254
-8.0,3,100.000000,-50.000000,-0.500000,0.086603
-7.5,13,325.000000,50.000000,0.153846,0.052606
-7.0,35,950.000000,-162.500000,-0.171053,0.031199
-6.5,85,2400.000000,112.500000,0.046875,0.019878
-6.0,147,4125.000000,0.000000,0.000000,0.015284
-5.5,291,8175.000000,-550.000000,-0.067278,0.010567
-5.0,515,14600.000000,-737.500000,-0.050514,0.008030
-4.5,1196,33850.000000,-1050.000000,-0.031019,0.005255
-4.0,2145,60050.000000,-887.500000,-0.014779,0.004015
-3.5,3863,107525.000000,-1050.000000,-0.009765,0.002999
-3.0,6605,185100.000000,-1737.500000,-0.009387,0.002284
-2.5,11417,318750.000000,-7087.500000,-0.022235,0.001736
-2.0,18569,515925.000000,-7387.500000,-0.014319,0.001366
-1.5,30549,849500.000000,-11250.000000,-0.013243,0.001062
-1.0,48082,1331950.000000,-14662.500000,-0.011008,0.000850
-0.5,77770,2151825.000000,-20262.500000,-0.009416,0.000670
0.0,102711,2843250.000000,-27950.000000,-0.009830,0.000583
0.5,73410,2028975.000000,-4862.500000,-0.002397,0.000690
1.0,45518,1257475.000000,-2962.500000,-0.002356,0.000878
1.5,28892,948675.000000,-13575.000000,-0.014309,0.001013
2.0,17765,1654375.000000,-9725.000000,-0.005878,0.000766
2.5,10639,1788500.000000,30012.500000,0.016781,0.000736
3.0,6425,1571712.500000,19975.000000,0.012709,0.000794
3.5,4014,1260625.000000,27475.000000,0.021795,0.000889
4.0,2121,811125.000000,33600.000000,0.041424,0.001118
4.5,1180,532350.000000,-23975.000000,-0.045036,0.001375
5.0,640,336412.500000,14962.500000,0.044477,0.001764
5.5,324,191325.000000,6162.500000,0.032210,0.002300
6.0,151,99062.500000,14625.000000,0.147634,0.003266
6.5,46,33287.500000,-6675.000000,-0.200526,0.005607
7.0,27,22175.000000,-4250.000000,-0.191657,0.006787
7.5,10,7962.500000,2112.500000,0.265306,0.009504
8.0,3,2312.500000,-462.500000,-0.200000,0.020375
