TrueCount,HandsPlayed,TotalMoneyWagered,TotalPayout,EVPerDollar,StdErrorPerDollar,HandsPlayedPct
-32.0,2,3.0,-3.0,-1.0,0.0,0.0
-31.5,3,3.0,-3.0,-1.0,0.0,0.0
-31.0,1,2.0,-2.0,-1.0,0.0,0.0
-30.5,8,9.0,-1.0,-0.111111,0.29163,0.0
-30.0,14,15.0,-4.0,-0.266667,0.239753,1e-06
-29.5,22,24.0,-3.0,-0.125,0.198191,1e-06
-29.0,37,43.0,-12.0,-0.27907,0.144582,2e-06
-28.5,59,70.0,-15.0,-0.214286,0.112291,3e-06
-28.0,92,104.0,-19.0,-0.182692,0.097124,5e-06
-27.5,109,132.0,-20.5,-0.155303,0.081264,6e-06
-27.0,209,253.0,17.5,0.06917,0.061238,1.1e-05
-26.5,249,292.0,-79.0,-0.270548,0.054,1.3e-05
-26.0,558,664.0,-88.0,-0.13253,0.037525,2.9e-05
-25.5,565,669.0,-27.0,-0.040359,0.03796,2.9e-05
-25.0,839,983.0,-79.0,-0.080366,0.030623,4.3e-05
-24.5,1275,1529.0,-156.5,-0.102354,0.024686,6.6e-05
-24.0,1837,2147.0,-151.0,-0.070331,0.020943,9.5e-05
-23.5,2679,3176.0,-241.5,-0.076039,0.017215,0.000139
-23.0,3479,4067.0,-376.0,-0.092451,0.0152,0.00018
-22.5,5181,6098.0,-396.0,-0.064939,0.012504,0.000268
-22.0,6891,8075.0,-522.0,-0.064644,0.010891,0.000357
-21.5,10989,12911.0,-999.0,-0.077376,0.008573,0.000569
-21.0,13116,15272.0,-1209.0,-0.079164,0.00788,0.000679
-20.5,18553,21723.0,-1435.0,-0.066059,0.00662,0.000961
-20.0,26040,30317.0,-2004.5,-0.066118,0.005595,0.001349
-19.5,33941,39343.0,-2835.5,-0.072071,0.004913,0.001758
-19.0,46036,53495.0,-3971.5,-0.074241,0.004212,0.002384
-18.5,62590,72509.0,-4359.0,-0.060117,0.003624,0.003241
-18.0,87138,101019.0,-6255.5,-0.061924,0.003074,0.004513
-17.5,104084,120173.0,-7048.5,-0.058653,0.002817,0.00539
-17.0,144744,167078.0,-9425.0,-0.056411,0.002389,0.007496
-16.5,201270,231865.0,-12062.0,-0.052022,0.002028,0.010423
-16.0,238131,274166.0,-15281.5,-0.055738,0.001866,0.012332
-15.5,310845,356742.0,-19618.5,-0.054994,0.001635,0.016098
-15.0,406921,467003.0,-23686.5,-0.05072,0.001431,0.021073
-14.5,544110,623410.0,-30944.0,-0.049637,0.001238,0.028178
-14.0,673198,770317.0,-36627.0,-0.047548,0.001114,0.034863
-13.5,828824,947949.0,-42507.0,-0.044841,0.001005,0.042922
-13.0,1138094,1298624.0,-57564.0,-0.044327,0.000859,0.058938
-12.5,1354687,1543186.0,-67257.5,-0.043584,0.000788,0.070155
-12.0,1718668,1955988.0,-76270.0,-0.038993,0.0007,0.089004
-11.5,2132450,2424272.0,-95173.0,-0.039258,0.000629,0.110432
-11.0,2688884,3051882.0,-112152.5,-0.036749,0.000561,0.139248
-10.5,3264693,3701624.0,-130494.0,-0.035253,0.000509,0.169067
-10.0,4191691,4744335.0,-157875.5,-0.033277,0.00045,0.217074
-9.5,5033922,5692057.0,-176044.5,-0.030928,0.000411,0.26069
-9.0,6029242,6809050.0,-203224.5,-0.029846,0.000376,0.312234
-8.5,7655092,8633611.0,-244091.0,-0.028272,0.000334,0.396431
-8.0,9245309,10414033.0,-276961.5,-0.026595,0.000304,0.478783
-7.5,11081439,12465221.0,-314246.5,-0.02521,0.000278,0.57387
