TrueCount,HandsPlayed,TotalMoneyWagered,TotalPayout,EVPerDollar,StdErrorPerDollar,HandsPlayedPct
-24.0,1,1.0,-1.0,-1.0,0.0,0.0
-23.5,1,1.0,-1.0,-1.0,0.0,0.0
-22.5,1,1.0,1.0,1.0,0.0,0.0
-21.5,1,1.0,1.0,1.0,0.0,0.0
-21.0,2,3.0,2.0,0.666667,0.272166,0.0
-20.5,9,13.0,11.5,0.884615,0.155318,1e-06
-20.0,14,16.0,-7.5,-0.46875,0.231624,1e-06
-19.5,22,26.0,4.5,0.173077,0.190263,1e-06
-19.0,32,37.0,4.5,0.121622,0.16705,2e-06
-18.5,77,91.0,-1.5,-0.016484,0.104381,5e-06
-18.0,150,176.0,-1.0,-0.005682,0.074839,1e-05
-17.5,275,314.0,-14.0,-0.044586,0.055744,1.8e-05
-17.0,479,551.0,-5.5,-0.009982,0.041473,3.2e-05
-16.5,852,962.0,-40.0,-0.04158,0.031527,5.7e-05
-16.0,1467,1685.0,-96.5,-0.05727,0.023829,9.8e-05
-15.5,2611,2980.0,-205.5,-0.06896,0.017905,0.000174
-15.0,4477,5097.0,-177.0,-0.034726,0.013721,0.000298
-14.5,7311,8374.0,-135.5,-0.016181,0.010699,0.000486
-14.0,12387,14157.0,-857.0,-0.060535,0.008182,0.000824
-13.5,20309,23312.0,-1012.5,-0.043433,0.006407,0.00135
-13.0,35143,40105.0,-1796.5,-0.044795,0.004884,0.002336
-12.5,53056,60510.0,-2742.5,-0.045323,0.003977,0.003527
-12.0,85401,97219.0,-3857.5,-0.039678,0.003139,0.005678
-11.5,132786,151180.0,-5337.5,-0.035306,0.002519,0.008828
-11.0,204545,231972.0,-7928.5,-0.034179,0.002034,0.013599
-10.5,318233,360936.0,-11965.0,-0.03315,0.001631,0.021157
-10.0,463155,524533.0,-16860.0,-0.032143,0.001352,0.030792
-9.5,689757,780019.0,-22185.5,-0.028442,0.00111,0.045857
-9.0,999843,1129628.0,-30406.0,-0.026917,0.000922,0.066472
-8.5,1493162,1684184.0,-47084.5,-0.027957,0.000755,0.099269
-8.0,2102994,2369967.0,-57579.5,-0.024295,0.000637,0.139813
-7.5,2999934,3375992.0,-82124.5,-0.024326,0.000534,0.199443
-7.0,4156545,4671364.0,-99335.0,-0.021265,0.000454,0.276338
-6.5,5748551,6450300.0,-131243.5,-0.020347,0.000386,0.382179
-6.0,8026560,8997082.0,-174833.0,-0.019432,0.000327,0.533627
-5.5,10555162,11817155.0,-204980.5,-0.017346,0.000285,0.701735
-5.0,14310253,16006635.0,-256603.5,-0.016031,0.000245,0.951383
-4.5,19330043,21593331.0,-321973.5,-0.014911,0.000211,1.285112
-4.0,25355488,28288895.0,-377759.0,-0.013354,0.000185,1.685699
-3.5,33561458,37403297.0,-465457.5,-0.012444,0.000161,2.231254
-3.0,43163432,48042065.0,-533455.5,-0.011104,0.000142,2.869618
-2.5,56485765,62800936.0,-627635.5,-0.009994,0.000124,3.755322
