table_min,table_max,bankroll,kelly,num_replays,mean_end_bankroll,median_end_bankroll,mean_end_profit,p025_bankroll,p975_bankroll,prob_finish_down,prob_lose_25pct,prob_lose_50pct,prob_double,prob_ruin,mean_max_drawdown,median_max_drawdown,p95_max_drawdown,p99_max_drawdown,rtp,mean_total_wagered,mean_shoes_used,mean_hands_used
5.0,500.0,200.0,0.25,1000,-815.965,-855.0,-1015.965,-2875.0,1097.7499999999998,0.827,0.81,0.798,0.135,0.773,110.25,110.0,130.0,140.0,0.9943569010354361,180036.715,1000.0,31679.702
5.0,500.0,200.0,0.5,1000,-772.8375,-786.25,-972.8375,-2815.0625,1350.1874999999998,0.822,0.81,0.796,0.131,0.77,110.6575,110.0,130.0,135.0,0.9945964514973982,180036.785,1000.0,31682.284
5.0,500.0,200.0,0.75,1000,-768.1625,-800.0,-968.1625,-2675.0625,1297.9374999999995,0.823,0.811,0.796,0.134,0.772,109.96,107.5,130.0,135.0,0.9946222066309672,180029.695,1000.0,31679.681
5.0,500.0,200.0,1.0,1000,-774.6675,-735.0,-974.6675,-2780.3125,1115.2499999999998,0.836,0.824,0.807,0.12,0.778,110.64,110.0,130.0,135.0,0.9945861978992003,180033.825,1000.0,31682.219
5.0,500.0,200.0,1.25,1000,-749.805,-742.5,-949.805,-2730.6875,1340.2499999999998,0.83,0.812,0.798,0.129,0.782,110.88,110.0,130.0,135.0,0.9947241735755531,180029.615,1000.0,31682.031
5.0,500.0,200.0,1.5,1000,-773.765,-811.25,-973.765,-2625.4375,1342.7499999999998,0.835,0.829,0.815,0.125,0.781,110.3875,110.0,130.0,140.0,0.9945912161036249,180034.0,1000.0,31681.987
5.0,500.0,200.0,2.0,1000,-752.65,-765.0,-952.65,-2640.0625,1130.3749999999995,0.816,0.806,0.798,0.135,0.776,110.575,110.0,130.0,140.02499999999998,0.9947082115985458,180024.205,1000.0,31680.479
5.0,500.0,200.0,2.5,1000,-743.4975,-747.5,-943.4975,-2690.0625,1302.625,0.8,0.792,0.781,0.152,0.76,110.9075,110.0,130.0,135.04999999999995,0.9947591316055253,180026.94,1000.0,31681.582
5.0,500.0,200.0,3.0,1000,-784.8225,-805.0,-984.8225,-2797.6875,1300.4374999999995,0.834,0.825,0.81,0.136,0.79,110.595,110.0,130.0,140.0,0.9945298560942887,180035.94,1000.0,31681.744
5.0,500.0,200.0,4.0,1000,-765.48,-778.75,-965.48,-2793.75,1120.4374999999995,0.833,0.825,0.81,0.121,0.788,111.1375,110.0,130.0,140.0,0.9946376390771416,180047.56,1000.0,31681.553
5.0,500.0,200.0,5.0,1000,-747.3025,-742.5,-947.3025,-2803.6875,1116.124999999999,0.817,0.806,0.795,0.138,0.769,110.4275,110.0,130.0,135.04999999999995,0.9947378250310054,180021.095,1000.0,31681.074
5.0,500.0,200.0,6.0,1000,-794.4675,-785.0,-994.4675,-2668.25,1090.1874999999998,0.838,0.817,0.808,0.124,0.786,110.9,110.0,130.0,140.0,0.994475914491694,180023.915,1000.0,31679.968
5.0,500.0,200.0,7.0,1000,-783.8175,-832.5,-983.8175,-2605.0625,1292.7499999999998,0.832,0.82,0.807,0.125,0.783,110.59,110.0,130.0,140.02499999999998,0.9945362974604898,180064.25,1000.0,31683.071
5.0,500.0,500.0,0.25,1000,-492.805,-516.25,-992.805,-2405.0,1530.1874999999998,0.835,0.808,0.772,0.058,0.678,110.5775,110.0,130.0,140.0,0.9944852668546932,180027.75,1000.0,31680.353
5.0,500.0,500.0,0.5,1000,-443.165,-386.25,-943.165,-2538.5,1472.9374999999995,0.818,0.787,0.747,0.081,0.652,111.0375,110.0,130.0,140.02499999999998,0.9947612836608832,180037.425,1000.0,31680.754
5.0,500.0,500.0,0.75,1000,-470.175,-471.25,-970.175,-2497.75,1632.4374999999977,0.832,0.8,0.767,0.089,0.685,110.74,110.0,130.0,140.0,0.9946109704460881,180027.775,1000.0,31682.803
5.0,500.0,500.0,1.0,1000,-473.945,-470.0,-973.945,-2427.9375,1420.125,0.833,0.795,0.76,0.064,0.687,110.7375,110.0,130.0,135.0,0.9945902072778596,180033.7,1000.0,31681.342
5.0,500.0,500.0,1.25,1000,-492.0325,-487.5,-992.0325,-2460.5625,1492.5,0.831,0.798,0.763,0.065,0.69,110.4825,110.0,130.0,135.0,0.9944894283813581,180023.52,1000.0,31681.648
5.0,500.0,500.0,1.5,1000,-484.825,-485.0,-984.825,-2548.5,1575.4374999999995,0.838,0.798,0.76,0.07,0.678,110.4975,110.0,130.0,135.0,0.994529479554685,180024.005,1000.0,31682.591
5.0,500.0,500.0,2.0,1000,-420.3325,-426.25,-920.3325,-2453.0,1587.625,0.807,0.779,0.74,0.079,0.654,111.21,110.0,130.0,140.0,0.9948881878485468,180040.36,1000.0,31680.539
5.0,500.0,500.0,2.5,1000,-485.985,-531.25,-985.985,-2467.875,1402.7499999999998,0.82,0.788,0.758,0.073,0.685,110.655,110.0,130.0,140.0,0.9945228750244106,180018.715,1000.0,31680.253
5.0,500.0,500.0,3.0,1000,-526.6075,-568.75,-1026.6075,-2464.0,1592.5625,0.828,0.792,0.764,0.073,0.692,110.825,110.0,130.0,135.0,0.9942975313757074,180028.61,1000.0,31681.408
5.0,500.0,500.0,4.0,1000,-452.0775,-453.75,-952.0775,-2421.25,1617.9374999999995,0.818,0.788,0.751,0.071,0.678,110.7325,110.0,130.0,140.0,0.9947113934890943,180024.265,1000.0,31682.673
5.0,500.0,500.0,5.0,1000,-431.6525,-392.5,-931.6525,-2582.875,1545.0625,0.816,0.793,0.749,0.075,0.656,110.48,110.0,130.0,140.0,0.9948252034052308,180036.545,1000.0,31680.723
5.0,500.0,500.0,6.0,1000,-479.8175,-461.25,-979.8175,-2580.5,1605.7499999999993,0.829,0.797,0.768,0.072,0.675,110.9325,110.0,130.0,135.0,0.9945573637669658,180026.27,1000.0,31681.538
5.0,500.0,500.0,7.0,1000,-485.38,-498.75,-985.38,-2405.0625,1560.0625,0.83,0.796,0.762,0.066,0.675,110.97,110.0,130.0,140.0,0.9945262231673113,180018.3,1000.0,31682.15
5.0,500.0,1000.0,0.25,1000,6.07,31.25,-993.93,-1825.1875,2020.0625,0.842,0.764,0.685,0.027,0.484,110.47,110.0,130.0,140.0,0.9944791256118763,180031.265,1000.0,31681.391
5.0,500.0,1000.0,0.5,1000,28.41,7.5,-971.59,-1958.1875,2018.499999999999,0.817,0.758,0.661,0.027,0.497,110.285,110.0,130.0,140.0,0.9946032520406941,180032.495,1000.0,31681.364
5.0,500.0,1000.0,0.75,1000,14.865,-8.75,-985.135,-1925.25,2098.1874999999995,0.832,0.764,0.687,0.03,0.502,110.2775,110.0,130.0,140.0,0.9945278145564405,180025.88,1000.0,31680.595
5.0,500.0,1000.0,1.0,1000,-32.16,-68.75,-1032.16,-2062.8125,2032.625,0.817,0.767,0.696,0.029,0.53,110.6625,110.0,130.0,140.0,0.994267065458575,180040.43,1000.0,31679.481
5.0,500.0,1000.0,1.25,1000,-48.7575,-53.75,-1048.7575,-2013.75,2110.125,0.841,0.772,0.699,0.03,0.527,110.54,110.0,130.0,140.0,0.9941740211196404,180013.955,1000.0,31681.881
5.0,500.0,1000.0,1.5,1000,-62.755,-90.0,-1062.755,-2060.0625,1912.5625,0.849,0.799,0.716,0.02,0.539,110.435,110.0,125.12499999999989,140.0,0.9940969917322725,180036.17,1000.0,31681.457
5.0,500.0,1000.0,2.0,1000,64.5725,58.75,-935.4275,-1903.0625,2153.499999999999,0.816,0.749,0.659,0.032,0.484,110.65,110.0,130.0,140.0,0.9948035731744712,180013.6,1000.0,31679.658
5.0,500.0,1000.0,2.5,1000,-34.31,-85.0,-1034.31,-1965.0625,2022.5625,0.847,0.783,0.704,0.026,0.53,110.28,110.0,130.0,140.0,0.9942551804935076,180042.21,1000.0,31681.73
5.0,500.0,1000.0,3.0,1000,-27.01,-45.0,-1027.01,-2045.0625,1977.6874999999998,0.838,0.779,0.693,0.023,0.518,110.34,110.0,130.0,135.0,0.9942954329831132,180032.945,1000.0,31682.683
5.0,500.0,1000.0,4.0,1000,86.9475,88.75,-913.0525,-1891.1875,2125.0625,0.816,0.748,0.659,0.038,0.465,110.7675,110.0,130.0,140.02499999999998,0.994928725192589,180043.98,1000.0,31682.285
5.0,500.0,1000.0,5.0,1000,-36.63,0.0,-1036.63,-2067.5,1886.8749999999982,0.852,0.781,0.693,0.023,0.502,110.475,110.0,130.0,135.0,0.9942414990200805,180017.335,1000.0,31683.521
5.0,500.0,1000.0,6.0,1000,31.695,-10.0,-968.305,-1925.25,1925.3124999999998,0.832,0.762,0.69,0.019,0.501,110.19,110.0,130.0,140.0,0.9946215293685309,180033.52,1000.0,31681.759
5.0,500.0,1000.0,7.0,1000,79.685,77.5,-920.315,-1820.4375,2017.8124999999998,0.811,0.74,0.663,0.028,0.465,110.48,110.0,130.0,140.0,0.9948877084833687,180020.055,1000.0,31680.289
10.0,1000.0,500.0,0.25,1000,-1408.46,-1407.5,-1908.46,-5545.125,2355.125,0.831,0.813,0.798,0.118,0.764,222.245,220.0,260.0,270.0999999999999,0.9946992439049679,360035.43,1000.0,31683.041
10.0,1000.0,500.0,0.5,1000,-1519.035,-1547.5,-2019.035,-5515.625,2310.749999999999,0.851,0.836,0.813,0.098,0.774,221.655,220.0,260.0,280.0,0.994391999079626,360027.58,1000.0,31682.607
10.0,1000.0,500.0,0.75,1000,-1442.615,-1420.0,-1942.615,-5580.375,2398.1249999999973,0.836,0.818,0.794,0.121,0.758,221.53,220.0,260.0,280.0,0.9946041976496082,360023.38,1000.0,31681.519
10.0,1000.0,500.0,1.0,1000,-1580.44,-1585.0,-2080.44,-5711.625,2560.125,0.83,0.816,0.805,0.11,0.772,222.725,220.0,260.0,280.0,0.9942219427863354,360058.74,1000.0,31681.239
10.0,1000.0,500.0,1.25,1000,-1430.1,-1457.5,-1930.1,-5495.625,2535.999999999999,0.817,0.809,0.795,0.124,0.757,221.485,220.0,260.0,280.0,0.9946394918723771,360059.15,1000.0,31681.775
10.0,1000.0,500.0,1.5,1000,-1410.985,-1420.0,-1910.985,-5415.375,2730.4999999999995,0.812,0.798,0.782,0.127,0.75,222.175,220.0,260.0,280.0,0.9946927050728056,360067.61,1000.0,31680.457
10.0,1000.0,500.0,2.0,1000,-1461.03,-1430.0,-1961.03,-5645.0,2535.6249999999995,0.84,0.826,0.801,0.116,0.766,221.67,220.0,260.0,280.0,0.994553777335051,360071.58,1000.0,31680.678
10.0,1000.0,500.0,2.5,1000,-1574.395,-1580.0,-2074.395,-5635.375,2372.124999999998,0.836,0.819,0.803,0.11,0.768,220.56,220.0,260.0,270.0999999999999,0.9942385137729405,360045.12,1000.0,31681.232
10.0,1000.0,500.0,3.0,1000,-1425.79,-1430.0,-1925.79,-5515.0,2385.25,0.827,0.81,0.785,0.108,0.749,221.225,220.0,260.0,280.0,0.9946510562691082,360031.83,1000.0,31681.805
10.0,1000.0,500.0,4.0,1000,-1450.09,-1425.0,-1950.09,-5315.5,2477.7499999999973,0.83,0.819,0.806,0.128,0.761,221.565,220.0,260.0,280.0,0.9945840921966036,360067.06,1000.0,31681.0
10.0,1000.0,500.0,5.0,1000,-1499.78,-1485.0,-1999.78,-5196.5,2620.25,0.835,0.818,0.802,0.105,0.763,219.965,220.0,260.0,270.0,0.9944458155531274,360049.26,1000.0,31681.154
10.0,1000.0,500.0,6.0,1000,-1509.375,-1500.0,-2009.375,-5690.75,2415.749999999999,0.839,0.824,0.808,0.111,0.767,219.965,220.0,260.0,270.0,0.9944193521079914,360061.24,1000.0,31681.822
10.0,1000.0,500.0,7.0,1000,-1575.74,-1642.5,-2075.74,-5495.5,2525.4999999999995,0.857,0.845,0.828,0.094,0.801,220.05,220.0,255.0,280.0,0.9942352978488691,360077.58,1000.0,31683.101
10.0,1000.0,1000.0,0.25,1000,-963.935,-1050.0,-1963.935,-4961.875,2954.499999999996,0.835,0.804,0.774,0.088,0.7,219.145,220.0,250.0,270.0,0.9945454004622343,360051.18,1000.0,31680.589
10.0,1000.0,1000.0,0.5,1000,-949.145,-925.0,-1949.145,-5016.25,3035.6249999999995,0.833,0.797,0.76,0.075,0.687,221.36,220.0,260.0,270.0999999999999,0.9945865568905408,360056.43,1000.0,31680.833
10.0,1000.0,1000.0,0.75,1000,-947.625,-997.5,-1947.625,-4960.125,3051.249999999999,0.836,0.804,0.761,0.073,0.681,221.77,220.0,260.0,280.0,0.9945912355702177,360086.86,1000.0,31682.305
