Strategy,Decks,Penetration,DealerRule,DAS,RAS,Surrender,BlackjackPayout,Iterations,RTP,HouseEdge%,AvgWallet,AvgMoneyBet,NetPer1000,Duration_s
NoStrategy,2,0.55,S17,DAS,NoRAS,NoSurrender,3to2,50000000,0.997769,0.2231,49999.97,12.49,-111.56,284
MentorStrategy,2,0.55,S17,DAS,NoRAS,NoSurrender,3to2,50000000,0.997899,0.2101,49999.34,313.15,-105.03,323
HiLoStrategy,2,0.55,S17,DAS,NoRAS,NoSurrender,3to2,50000000,1.013273,-1.3273,50006.47,487.54,663.66,325
ZenCountStrategy,2,0.55,S17,DAS,NoRAS,NoSurrender,3to2,50000000,1.015149,-1.5149,50008.06,531.92,757.43,331
R14Strategy,2,0.55,S17,DAS,NoRAS,NoSurrender,3to2,50000000,0.998043,0.1957,49999.39,313.38,-97.83,336
WongHalvesStrategy,2,0.55,S17,DAS,NoRAS,NoSurrender,3to2,50000000,0.998017,0.1983,49999.38,312.95,-99.13,346
OmegaIIStrategy,2,0.55,S17,DAS,NoRAS,NoSurrender,3to2,50000000,0.997823,0.2177,49999.32,313.08,-108.84,347
RAPCStrategy,2,0.55,S17,DAS,NoRAS,NoSurrender,3to2,50000000,1.012765,-1.2765,50006.16,482.44,638.27,349
RPCStrategy,2,0.55,S17,DAS,NoRAS,NoSurrender,3to2,50000000,1.014502,-1.4502,50007.63,525.86,725.08,356
