Strategy,Decks,Penetration,DealerRule,DAS,RAS,Surrender,BlackjackPayout,Iterations,RTP,HouseEdge%,AvgWallet,AvgMoneyBet,NetPer1000,Duration_s
NoStrategy,2,0.65,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.995967,0.4033,49999.94,14.51,-201.67,338
HiLoStrategy,2,0.65,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.031357,-3.1357,50076.03,2424.59,1567.86,369
MentorStrategy,2,0.65,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.999149,0.0851,49999.67,382.15,-42.56,385
ZenCountStrategy,2,0.65,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.031149,-3.1149,50088.89,2853.58,1557.44,388
RAPCStrategy,2,0.65,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.029943,-2.9943,50072.35,2416.30,1497.15,395
OmegaIIStrategy,2,0.65,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.000148,-0.0148,50000.06,398.98,7.40,406
WongHalvesStrategy,2,0.65,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.007367,-0.7367,50004.13,560.65,368.33,408
R14Strategy,2,0.65,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.006697,-0.6697,50003.79,565.37,334.87,410
RPCStrategy,2,0.65,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.030490,-3.0490,50085.71,2811.19,1524.49,414
