Strategy,Decks,Penetration,DealerRule,DAS,RAS,Surrender,BlackjackPayout,Iterations,RTP,HouseEdge%,AvgWallet,AvgMoneyBet,NetPer1000,Duration_s
NoStrategy,2,0.6,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.995953,0.4047,49999.95,13.47,-202.33,318
HiLoStrategy,2,0.60,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.014050,-1.4050,50007.79,554.23,702.52,350
ZenCountStrategy,2,0.60,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.015684,-1.5684,50009.48,604.30,784.18,364
MentorStrategy,2,0.60,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.996634,0.3366,49998.86,338.35,-168.28,365
OmegaIIStrategy,2,0.60,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.996244,0.3756,49998.73,337.98,-187.80,374
RAPCStrategy,2,0.60,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.013272,-1.3272,50007.24,545.57,663.59,376
WongHalvesStrategy,2,0.60,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.996570,0.3430,49998.84,338.50,-171.51,376
R14Strategy,2,0.60,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.996804,0.3196,49998.92,339.07,-159.78,383
RPCStrategy,2,0.60,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.015148,-1.5148,50009.04,596.97,757.41,390
