TrueCount,HandsPlayed,TotalMoneyWagered,TotalPayout,EVPerDollar,StdErrorPerDollar,HandsPlayedPct
-51.5,2,2.0,0.0,0.0,0.707107,0.0
-51.0,2,2.0,0.0,0.0,0.707107,0.0
-50.5,2,3.0,-3.0,-1.0,0.0,0.0
-50.0,3,4.0,0.0,0.0,0.5,0.0
-49.5,2,2.0,-2.0,-1.0,0.0,0.0
-49.0,6,8.0,-4.0,-0.5,0.25,0.0
-48.5,3,4.0,0.0,0.0,0.5,0.0
-48.0,8,10.0,4.0,0.4,0.289828,0.0
-47.5,7,8.0,5.0,0.625,0.246063,0.0
-47.0,20,22.0,0.5,0.022727,0.21912,1e-06
-46.5,23,28.0,-6.5,-0.232143,0.184685,1e-06
-46.0,28,33.0,1.0,0.030303,0.168638,1e-06
-45.5,20,23.0,-7.0,-0.304348,0.198623,1e-06
-45.0,41,51.0,3.5,0.068627,0.135861,2e-06
-44.5,44,51.0,1.5,0.029412,0.138934,2e-06
-44.0,74,89.0,-15.0,-0.168539,0.100793,4e-06
-43.5,68,80.0,-4.5,-0.05625,0.107527,3e-06
-43.0,99,114.0,-20.0,-0.175439,0.088588,5e-06
-42.5,118,136.0,-11.5,-0.084559,0.082464,6e-06
-42.0,173,199.0,-7.0,-0.035176,0.068856,9e-06
-41.5,206,240.0,-16.5,-0.06875,0.062655,1.1e-05
-41.0,246,286.0,7.0,0.024476,0.057701,1.3e-05
-40.5,336,382.0,-50.0,-0.13089,0.049111,1.7e-05
-40.0,429,494.0,-52.0,-0.105263,0.043347,2.2e-05
-39.5,519,601.0,-47.0,-0.078203,0.039544,2.7e-05
-39.0,674,795.0,-108.5,-0.136478,0.034205,3.4e-05
-38.5,760,872.0,-61.5,-0.070528,0.032827,3.9e-05
-38.0,1034,1194.0,-89.0,-0.074539,0.028196,5.3e-05
-37.5,1148,1326.0,-59.0,-0.044495,0.026582,5.9e-05
-37.0,1640,1900.0,-129.0,-0.067895,0.022344,8.4e-05
-36.5,2077,2375.0,-137.5,-0.057895,0.0199,0.000106
-36.0,2421,2818.0,-140.0,-0.049681,0.018427,0.000124
-35.5,2968,3441.0,-157.0,-0.045626,0.016519,0.000152
-35.0,3970,4599.0,-336.0,-0.073059,0.014308,0.000203
-34.5,4259,4893.0,-302.5,-0.061823,0.01385,0.000218
-34.0,5731,6582.0,-304.0,-0.046187,0.012007,0.000293
-33.5,7157,8263.0,-334.5,-0.040482,0.010694,0.000366
-33.0,8641,9971.0,-710.5,-0.071257,0.009727,0.000442
-32.5,10115,11668.0,-615.0,-0.052708,0.008987,0.000517
-32.0,12576,14438.0,-942.5,-0.065279,0.00809,0.000643
-31.5,16081,18477.0,-1059.5,-0.057342,0.007121,0.000822
-31.0,18097,20851.0,-1059.5,-0.050813,0.006733,0.000925
-30.5,22899,26394.0,-1441.0,-0.054596,0.005977,0.001171
-30.0,28094,32325.0,-1767.5,-0.054679,0.005406,0.001436
-29.5,32849,37733.0,-1882.0,-0.049877,0.005002,0.001679
-29.0,39779,45599.0,-2506.5,-0.054968,0.004555,0.002034
-28.5,47259,54194.0,-3091.5,-0.057045,0.00418,0.002416
-28.0,58344,67020.0,-3655.0,-0.054536,0.003754,0.002983
-27.5,66348,75886.0,-3678.0,-0.048467,0.003535,0.003392
-27.0,82701,94544.0,-4496.5,-0.04756,0.003168,0.004228
-26.5,99889,114204.0,-5883.5,-0.051517,0.002879,0.005107
-26.0,110073,125893.0,-5482.5,-0.043549,0.002744,0.005628
-25.5,140520,160364.0,-8168.5,-0.050937,0.002433,0.007184
-25.0,162969,185734.0,-8915.5,-0.048001,0.00226,0.008332
-24.5,184241,210158.0,-9049.5,-0.04306,0.002124,0.00942
-24.0,228106,260084.0,-11460.0,-0.044063,0.001912,0.011662
-23.5,261667,298008.0,-12938.5,-0.043417,0.001785,0.013378
-23.0,315960,359456.0,-14734.0,-0.04099,0.001626,0.016154
-22.5,351625,400284.0,-15632.0,-0.039052,0.001542,0.017977
-22.0,430405,489176.0,-19483.0,-0.039828,0.001394,0.022005
-21.5,493576,560211.0,-21370.5,-0.038147,0.001304,0.025235
-21.0,555500,630486.0,-23822.0,-0.037784,0.001229,0.028401
-20.5,691649,784213.0,-29217.5,-0.037257,0.001102,0.035362
-20.0,773604,876931.0,-29974.5,-0.034181,0.001042,0.039552
-19.5,884486,1001463.0,-34017.0,-0.033967,0.000975,0.045221
-19.0,1043213,1180871.0,-40378.0,-0.034193,0.000898,0.053336
-18.5,1206235,1364412.0,-44732.0,-0.032785,0.000836,0.061671
-18.0,1386831,1567825.0,-49941.0,-0.031854,0.00078,0.070904
-17.5,1513813,1710401.0,-54180.0,-0.031677,0.000747,0.077396
-17.0,1892509,2137263.0,-66094.5,-0.030925,0.000668,0.096758
-16.5,2119959,2391844.0,-70169.0,-0.029337,0.000632,0.108387
-16.0,2343413,2643093.0,-73878.0,-0.027951,0.000601,0.119811
-15.5,2761178,3112025.0,-87559.0,-0.028136,0.000554,0.14117
-15.0,3136436,3532023.0,-89799.0,-0.025424,0.00052,0.160356
-14.5,3520664,3961789.0,-102119.0,-0.025776,0.000491,0.18
-14.0,4103782,4614833.0,-121041.0,-0.026229,0.000455,0.209813
-13.5,4583121,5151589.0,-122894.5,-0.023856,0.000431,0.23432
-13.0,5262271,5909224.0,-138846.0,-0.023496,0.000402,0.269043
-12.5,5974720,6706040.0,-149255.5,-0.022257,0.000378,0.305468
-12.0,6751512,7574293.0,-167050.5,-0.022055,0.000356,0.345183
-11.5,7635828,8561048.0,-182869.0,-0.021361,0.000335,0.390395
-11.0,8598662,9633352.0,-196473.0,-0.020395,0.000315,0.439622
-10.5,9884920,11068644.0,-215424.0,-0.019463,0.000294,0.505384
-10.0,11113016,12434594.0,-236484.0,-0.019018,0.000278,0.568173
-9.5,12343257,13803087.0,-252025.5,-0.018259,0.000264,0.631071
-9.0,14087075,15743440.0,-264391.0,-0.016794,0.000247,0.720227
-8.5,15749264,17589418.0,-285175.0,-0.016213,0.000234,0.80521
-8.0,17848667,19922167.0,-305230.0,-0.015321,0.00022,0.912545
-7.5,20000255,22310963.0,-325808.0,-0.014603,0.000208,1.022549
-7.0,22584773,25179308.0,-352784.0,-0.014011,0.000195,1.154687
-6.5,25394712,28294967.0,-377048.5,-0.013326,0.000184,1.29835
-6.0,28446907,31674248.0,-393266.0,-0.012416,0.000174,1.454399
-5.5,32184407,35814761.0,-424138.5,-0.011843,0.000164,1.645486
-5.0,36080158,40124273.0,-440207.0,-0.010971,0.000155,1.844663
-4.5,40457606,44966019.0,-478683.0,-0.010645,0.000146,2.068468
