Strategy,Decks,Penetration,DealerRule,DAS,RAS,Surrender,BlackjackPayout,Iterations,RTP,HouseEdge%,AvgWallet,AvgMoneyBet,NetPer1000,Duration_s
NoStrategy,6,0.3,H17,DAS,NoRAS,NoSurrender,3to2,17000000,0.994473,0.5527,49999.89,19.90,-276.34,161
HiLoStrategy,6,0.30,H17,DAS,NoRAS,NoSurrender,3to2,17000000,0.995164,0.4836,49997.49,519.02,-241.78,175
R14Strategy,6,0.30,H17,DAS,NoRAS,NoSurrender,3to2,17000000,0.993983,0.6017,49996.96,504.47,-300.84,184
MentorStrategy,6,0.30,H17,DAS,NoRAS,NoSurrender,3to2,17000000,0.994165,0.5835,49997.09,498.89,-291.75,184
WongHalvesStrategy,6,0.30,H17,DAS,NoRAS,NoSurrender,3to2,17000000,0.993332,0.6668,49996.67,499.98,-333.38,190
ZenCountStrategy,6,0.30,H17,DAS,NoRAS,NoSurrender,3to2,17000000,0.995917,0.4083,49997.80,537.96,-204.17,194
RAPCStrategy,6,0.30,H17,DAS,NoRAS,NoSurrender,3to2,17000000,0.995299,0.4701,49997.54,523.03,-235.07,196
OmegaIIStrategy,6,0.30,H17,DAS,NoRAS,NoSurrender,3to2,17000000,0.994252,0.5748,49997.14,497.47,-287.40,196
RPCStrategy,6,0.30,H17,DAS,NoRAS,NoSurrender,3to2,17000000,0.995693,0.4307,49997.68,537.62,-215.33,197
