Strategy,Decks,Penetration,DealerRule,DAS,RAS,Surrender,BlackjackPayout,Iterations,RTP,HouseEdge%,AvgWallet,AvgMoneyBet,NetPer1000,Duration_s
NoStrategy,6,0.45,H17,DAS,NoRAS,NoSurrender,3to2,17000000,0.994392,0.5608,49999.83,29.60,-280.42,218
HiLoStrategy,6,0.45,H17,DAS,NoRAS,NoSurrender,3to2,17000000,1.005190,-0.5190,50008.92,1718.22,259.52,243
MentorStrategy,6,0.45,H17,DAS,NoRAS,NoSurrender,3to2,17000000,0.994276,0.5724,49995.75,742.19,-286.18,249
ZenCountStrategy,6,0.45,H17,DAS,NoRAS,NoSurrender,3to2,17000000,1.005897,-0.5897,50013.39,2270.50,294.87,253
RAPCStrategy,6,0.45,H17,DAS,NoRAS,NoSurrender,3to2,17000000,1.004187,-0.4187,50008.12,1938.97,209.34,264
R14Strategy,6,0.45,H17,DAS,NoRAS,NoSurrender,3to2,17000000,0.993967,0.6033,49995.47,750.56,-301.63,267
RPCStrategy,6,0.45,H17,DAS,NoRAS,NoSurrender,3to2,17000000,1.005053,-0.5053,50011.52,2280.53,252.65,267
OmegaIIStrategy,6,0.45,H17,DAS,NoRAS,NoSurrender,3to2,17000000,0.994440,0.5560,49995.89,740.11,-277.99,269
WongHalvesStrategy,6,0.45,H17,DAS,NoRAS,NoSurrender,3to2,17000000,0.993293,0.6707,49995.01,743.92,-335.35,270
