Strategy,Decks,Penetration,DealerRule,DAS,RAS,Surrender,BlackjackPayout,Iterations,RTP,HouseEdge%,AvgWallet,AvgMoneyBet,NetPer1000,Duration_s
NoStrategy,8,0.65,S17,DAS,NoRAS,NoSurrender,3to2,17000000,0.996026,0.3974,49999.77,56.68,-198.71,405
HiLoStrategy,8,0.65,S17,DAS,NoRAS,NoSurrender,3to2,17000000,1.010961,-1.0961,50044.96,4102.38,548.03,473
RPCStrategy,8,0.65,S17,DAS,NoRAS,NoSurrender,3to2,17000000,1.010495,-1.0495,50055.46,5284.00,524.76,475
ZenCountStrategy,8,0.65,S17,DAS,NoRAS,NoSurrender,3to2,17000000,1.011456,-1.1456,50060.56,5286.58,572.78,476
RAPCStrategy,8,0.65,S17,DAS,NoRAS,NoSurrender,3to2,17000000,1.009551,-0.9551,50042.88,4489.28,477.56,477
MentorStrategy,8,0.65,S17,DAS,NoRAS,NoSurrender,3to2,17000000,0.996426,0.3574,49994.51,1536.10,-178.68,484
R14Strategy,8,0.65,S17,DAS,NoRAS,NoSurrender,3to2,17000000,0.997495,0.2505,49994.68,2124.78,-125.26,493
OmegaIIStrategy,8,0.65,S17,DAS,NoRAS,NoSurrender,3to2,17000000,0.996636,0.3364,49994.96,1497.93,-168.21,505
WongHalvesStrategy,8,0.65,S17,DAS,NoRAS,NoSurrender,3to2,17000000,0.997079,0.2921,49993.98,2061.76,-146.04,515
