Strategy,Decks,Penetration,DealerRule,DAS,RAS,Surrender,BlackjackPayout,Iterations,RTP,HouseEdge%,AvgWallet,AvgMoneyBet,NetPer1000,Duration_s
NoStrategy,8,0.45,S17,DAS,NoRAS,NoSurrender,3to2,17000000,0.995968,0.4032,49999.84,39.47,-201.58,302
HiLoStrategy,8,0.45,S17,DAS,NoRAS,NoSurrender,3to2,17000000,0.999599,0.0401,49999.51,1220.09,-20.07,337
RAPCStrategy,8,0.45,S17,DAS,NoRAS,NoSurrender,3to2,17000000,0.999524,0.0476,49999.39,1275.83,-23.82,340
R14Strategy,8,0.45,S17,DAS,NoRAS,NoSurrender,3to2,17000000,0.995612,0.4388,49995.61,1000.64,-219.38,342
ZenCountStrategy,8,0.45,S17,DAS,NoRAS,NoSurrender,3to2,17000000,1.000902,-0.0902,50001.25,1383.03,45.12,345
MentorStrategy,8,0.45,S17,DAS,NoRAS,NoSurrender,3to2,17000000,0.995862,0.4138,49995.91,989.49,-206.89,347
OmegaIIStrategy,8,0.45,S17,DAS,NoRAS,NoSurrender,3to2,17000000,0.995937,0.4063,49995.99,986.71,-203.15,348
WongHalvesStrategy,8,0.45,S17,DAS,NoRAS,NoSurrender,3to2,17000000,0.994875,0.5125,49994.92,991.74,-256.24,350
RPCStrategy,8,0.45,S17,DAS,NoRAS,NoSurrender,3to2,17000000,1.000460,-0.0460,50000.64,1384.43,22.99,363
