table_min,table_max,bankroll,kelly,num_replays,mean_end_bankroll,median_end_bankroll,mean_end_profit,p025_bankroll,p975_bankroll,prob_finish_down,prob_lose_25pct,prob_lose_50pct,prob_double,prob_ruin,mean_max_drawdown,median_max_drawdown,p95_max_drawdown,p99_max_drawdown,rtp,mean_total_wagered,mean_shoes_used,mean_hands_used
5.0,500.0,200.0,0.25,16000,179.80234375,147.5,-20.19765625,-2.5,595.0,0.576125,0.5013125,0.4456875,0.1464375,0.3944375,55.09828125,55.0,70.0,75.0,0.9968017279403041,6315.17765625,80.3978125,1102.6045625
5.0,500.0,200.0,0.5,16000,181.38484375,150.0,-18.61515625,-2.5,597.5,0.5721875,0.4968125,0.4389375,0.148,0.383875,55.16453125,55.0,70.0,75.0,0.997078838886454,6372.51953125,81.1155625,1112.544125
5.0,500.0,200.0,0.75,16000,187.17640625,155.0,-12.82359375,-2.5,605.0,0.558375,0.489,0.4295,0.159625,0.382,56.24625,55.0,70.0,80.0,0.9979992619275276,6409.4315625,80.95475,1110.3023125
5.0,500.0,200.0,1.0,16000,188.36203125,152.5,-11.63796875,-5.0,622.5,0.55725,0.4945,0.4410625,0.1675625,0.3946875,59.73984375,57.5,80.0,95.0,0.9981958740662304,6450.751875,79.998625,1097.17375
5.0,500.0,200.0,1.25,16000,196.31296875,160.0,-3.68703125,-5.0,645.0,0.548625,0.486125,0.4394375,0.1863125,0.393625,64.84234375,62.5,90.0,107.52500000000055,0.9994428506478015,6617.67125,79.8748125,1095.604
5.0,500.0,200.0,1.5,16000,202.61484375,160.0,2.61484375,-5.0,680.0,0.544875,0.489375,0.445625,0.2050625,0.409,72.74671875,70.0,105.0,127.5,1.000389664981021,6710.49203125,78.2578125,1073.2464375
5.0,500.0,200.0,2.0,16000,222.416875,162.5,22.416875,-12.5,767.5,0.529875,0.489125,0.4575,0.2554375,0.430875,90.50265625,85.0,135.0,162.52500000000055,1.0032233254195588,6954.58015625,75.3799375,1033.5415
5.0,500.0,200.0,2.5,16000,229.22421875,102.5,29.22421875,-17.5,870.0,0.553875,0.5215,0.4985625,0.2774375,0.4789375,108.79484375,105.0,165.0,200.0,1.0041310800410423,7074.23203125,70.873125,971.3199375
5.0,500.0,200.0,3.0,16000,245.71703125,2.5,45.71703125,-25.0,952.5,0.5581875,0.53175,0.51375,0.3056875,0.501125,125.3459375,120.0,190.0,240.0,1.0062380775696798,7328.70515625,68.148875,933.8015625
5.0,500.0,200.0,4.0,16000,264.15859375,2.5,64.15859375,-35.0,1162.5,0.59375,0.5794375,0.569125,0.3161875,0.55925,159.4740625,152.5,250.0,307.5,1.0084514941885236,7591.390625,61.8105625,846.2808125
5.0,500.0,200.0,5.0,16000,285.70140625,0.0,85.70140625,-47.5,1385.0,0.6293125,0.6211875,0.6145,0.315375,0.6093125,189.82015625,182.5,300.0,375.0,1.0110646739633116,7745.49765625,55.484125,759.146875
5.0,500.0,200.0,6.0,16000,298.82609375,0.0,98.82609375,-62.5,1587.5,0.66425,0.659,0.655125,0.2984375,0.652375,220.6928125,210.0,357.5,447.5,1.012589296270745,7850.009375,50.0128125,683.57125
5.0,500.0,200.0,7.0,16000,312.31359375,-2.5,112.31359375,-70.0,1832.5,0.692875,0.6886875,0.685625,0.2834375,0.6829375,245.5565625,235.0,405.1249999999982,505.0,1.013913115145372,8072.49796875,46.8255,639.7079375
5.0,500.0,500.0,0.25,16000,478.23703125,477.5,-21.76296875,2.5,902.5,0.54,0.3168125,0.1421875,0.007875,0.0253125,56.9553125,55.0,70.0,80.0,0.9972301555349112,7857.10859375,99.4799375,1367.6871875
