TrueCount,HandsPlayed,TotalPayout,EV,StdError,HandsPlayedPct
-9.5,1,2.0,2.0,0.0,0.0
-9.0,4,0.0,0.0,0.5,1e-06
-8.5,5,4.0,0.8,0.178885,1e-06
-8.0,9,0.0,0.0,0.41574,1e-06
-7.5,26,-9.5,-0.365385,0.209885,3e-06
-7.0,84,8.5,0.10119,0.127881,1.1e-05
-6.5,199,-18.5,-0.092965,0.080092,2.6e-05
-6.0,457,-7.0,-0.015317,0.053033,6.1e-05
-5.5,1252,-72.0,-0.057508,0.033249,0.000166
-5.0,3303,-193.5,-0.058583,0.01995,0.000438
-4.5,7911,-254.5,-0.03217,0.012972,0.001049
-4.0,20864,-628.0,-0.0301,0.007976,0.002766
-3.5,51877,-1584.0,-0.030534,0.005052,0.006878
-3.0,102992,-2538.0,-0.024643,0.003565,0.013656
-2.5,277339,-6579.0,-0.023722,0.002168,0.036772
-2.0,642834,-10420.5,-0.01621,0.001421,0.085233
-1.5,1336255,-20271.0,-0.01517,0.000986,0.177174
-1.0,2563820,-37321.5,-0.014557,0.000711,0.339937
-0.5,4272010,-55769.0,-0.013055,0.00055,0.566426
0.0,57676055,-173626.5,-0.00301,0.000149,7.647274
0.5,8652658,-75255.0,-0.008697,0.000386,1.147257
1.0,10736957,-80906.0,-0.007535,0.000346,1.423614
1.5,11813439,-75734.0,-0.006411,0.000329,1.566345
2.0,12863363,-75823.5,-0.005895,0.000316,1.705555
2.5,12374988,-73471.5,-0.005937,0.000322,1.640801
3.0,12503499,-59137.0,-0.00473,0.00032,1.65784
3.5,12672680,-69577.5,-0.00549,0.000318,1.680272
4.0,12610453,-55799.5,-0.004425,0.000318,1.672021
4.5,10758077,-64443.0,-0.00599,0.000345,1.426414
5.0,9782552,-51514.5,-0.005266,0.000362,1.297069
5.5,11804377,-54119.5,-0.004585,0.000329,1.565143
6.0,11385968,-49413.5,-0.00434,0.000335,1.509667
6.5,10583634,-46172.0,-0.004363,0.000347,1.403285
7.0,9859673,-55303.0,-0.005609,0.00036,1.307295
7.5,10414310,-49011.5,-0.004706,0.00035,1.380834
8.0,9666771,-45229.0,-0.004679,0.000364,1.281718
8.5,8986907,-35636.5,-0.003965,0.000377,1.191575
9.0,10066855,-42250.0,-0.004197,0.000356,1.334765
9.5,9185697,-35560.0,-0.003871,0.000373,1.217932
10.0,8844850,-44517.0,-0.005033,0.00038,1.172739
10.5,8692561,-47462.5,-0.00546,0.000383,1.152547
11.0,8635837,-34747.0,-0.004024,0.000384,1.145026
11.5,8257170,-37749.5,-0.004572,0.000393,1.094819
12.0,8673468,-29072.5,-0.003352,0.000383,1.150016
12.5,7804480,-25616.5,-0.003282,0.000404,1.034797
13.0,7805172,-41286.5,-0.00529,0.000405,1.034888
13.5,7739445,-22463.0,-0.002902,0.000406,1.026174
14.0,7759057,-31577.0,-0.00407,0.000406,1.028774
14.5,6821034,-32818.5,-0.004811,0.000433,0.904402
15.0,7215878,-23751.0,-0.003291,0.00042,0.956754
15.5,7355612,-23971.5,-0.003259,0.000416,0.975281
16.0,6589616,-27154.5,-0.004121,0.00044,0.873718
16.5,6858586,-22728.0,-0.003314,0.000431,0.909381
17.0,6312188,-22271.5,-0.003528,0.00045,0.836934
17.5,6484040,-32007.0,-0.004936,0.000444,0.859719
18.0,6907144,-24787.0,-0.003589,0.00043,0.915819
18.5,6148433,-15264.5,-0.002483,0.000455,0.815221
19.0,6376550,-21560.0,-0.003381,0.000447,0.845467
19.5,5939952,-23552.0,-0.003965,0.000464,0.787579
20.0,5977990,-13438.5,-0.002248,0.000462,0.792622
20.5,5458419,-19398.5,-0.003554,0.000483,0.723732
21.0,6028185,-22629.0,-0.003754,0.00046,0.799278
21.5,5846642,-22646.5,-0.003873,0.000467,0.775207
22.0,5071746,-11403.5,-0.002248,0.000501,0.672463
22.5,5366455,-14885.5,-0.002774,0.000487,0.711539
23.0,5594670,-19216.0,-0.003435,0.000477,0.741798
23.5,5227965,-21514.0,-0.004115,0.000494,0.693176
24.0,4963912,-12023.0,-0.002422,0.000506,0.658166
24.5,5191185,-23688.0,-0.004563,0.000496,0.6883
25.0,5751848,-7796.5,-0.001355,0.00047,0.762638
25.5,4452060,-15816.5,-0.003553,0.000535,0.590299
26.0,4140818,-19839.5,-0.004791,0.000556,0.549031
26.5,4301096,-11588.5,-0.002694,0.000545,0.570283
27.0,5162023,-559.5,-0.000108,0.000496,0.684433
27.5,4866422,-15689.0,-0.003224,0.000512,0.645239
28.0,4303943,-10187.0,-0.002367,0.000544,0.57066
28.5,4371217,-11760.0,-0.00269,0.00054,0.57958
29.0,4521184,-8965.5,-0.001983,0.00053,0.599464
29.5,4464590,-21240.5,-0.004758,0.000535,0.59196
30.0,3685462,-12714.5,-0.00345,0.000588,0.488656
30.5,4318706,-6773.0,-0.001568,0.000543,0.572618
31.0,4543990,-18356.0,-0.00404,0.00053,0.602488
31.5,3606000,-2281.5,-0.000633,0.000594,0.47812
32.0,4061340,-19999.0,-0.004924,0.000561,0.538493
32.5,4048719,-213.5,-5.3e-05,0.00056,0.53682
33.0,3596840,-8670.0,-0.00241,0.000595,0.476905
33.5,3786070,-14962.0,-0.003952,0.000581,0.501995
34.0,3197939,-1317.0,-0.000412,0.000629,0.424015
34.5,4792567,-20059.5,-0.004186,0.000516,0.635447
35.0,2496792,-7378.0,-0.002955,0.000714,0.33105
35.5,3957645,-2171.5,-0.000549,0.000566,0.524745
36.0,3615909,-11255.0,-0.003114,0.000594,0.479434
36.5,3470791,-8379.0,-0.002416,0.000606,0.460193
37.0,3181362,-8849.5,-0.002788,0.000634,0.421817
37.5,3754205,-7080.5,-0.001895,0.000583,0.49777
