TrueCount,HandsPlayed,TotalMoneyWagered,TotalPayout,EVPerDollar,StdErrorPerDollar
-14.5,1,25.000000,25.000000,1.000000,0.000000
-13.0,7,175.000000,87.500000,0.500000,0.072843
-12.5,34,1075.000000,-237.500000,-0.220930,0.028350
-12.0,82,2400.000000,37.500000,0.015625,0.020007
-11.5,204,5975.000000,-337.500000,-0.056485,0.012732
-11.0,488,14250.000000,-925.000000,-0.064912,0.008196
-10.5,1138,32725.000000,-1950.000000,-0.059587,0.005357
-10.0,2849,82225.000000,-5375.000000,-0.065369,0.003419
-9.5,5633,162525.000000,-4937.500000,-0.030380,0.002416
-9.0,11139,319150.000000,-18100.000000,-0.056713,0.001726
-8.5,25844,738475.000000,-43500.000000,-0.058905,0.001134
-8.0,45460,1299700.000000,-51850.000000,-0.039894,0.000855
-7.5,92244,2625900.000000,-106412.500000,-0.040524,0.000603
-7.0,165295,4697600.000000,-185837.500000,-0.039560,0.000450
-6.5,293895,8327075.000000,-339375.000000,-0.040756,0.000338
-6.0,535541,15150875.000000,-511262.500000,-0.033745,0.000251
-5.5,866587,24460650.000000,-779012.500000,-0.031848,0.000198
-5.0,1469559,41403925.000000,-1178275.000000,-0.028458,0.000152
-4.5,2373859,66758450.000000,-1739475.000000,-0.026056,0.000120
-4.0,3669446,102961500.000000,-2544062.500000,-0.024709,0.000097
-3.5,5909256,165493050.000000,-3533012.500000,-0.021348,0.000076
-3.0,8524571,238183975.000000,-4536875.000000,-0.019048,0.000064
-2.5,12829487,357843900.000000,-5877737.500000,-0.016425,0.000052
-2.0,18580863,517236700.000000,-7372375.000000,-0.014253,0.000043
-1.5,26169302,727109050.000000,-8195375.000000,-0.011271,0.000036
-1.0,38628164,1071271625.000000,-9812787.500000,-0.009160,0.000030
-0.5,52091474,1441838050.000000,-9913687.500000,-0.006876,0.000026
0.0,74569991,2060374200.000000,-9163162.500000,-0.004447,0.000022
0.5,47518779,1310607825.000000,-3000912.500000,-0.002290,0.000027
1.0,34643123,953704125.000000,-150825.000000,-0.000158,0.000032
1.5,23925794,1651390675.000000,3910162.500000,0.002368,0.000024
2.0,16915569,2325269862.500000,9449787.500000,0.004064,0.000020
2.5,11821418,2458551750.000000,14319025.000000,0.005824,0.000020
3.0,8080989,2188652962.500000,16956675.000000,0.007748,0.000021
3.5,5707796,1927395450.000000,16543425.000000,0.008583,0.000023
4.0,3578115,1435571100.000000,18059375.000000,0.012580,0.000027
4.5,2314784,1081447637.500000,14890750.000000,0.013769,0.000031
5.0,1433617,766249650.000000,13734300.000000,0.017924,0.000036
5.5,841943,504232750.000000,9078975.000000,0.018006,0.000045
6.0,520953,346203950.000000,7200737.500000,0.020799,0.000054
6.5,285698,208743850.000000,4442387.500000,0.021282,0.000070
7.0,160593,127755987.500000,3281300.000000,0.025684,0.000089
7.5,89722,76957675.000000,2136162.500000,0.027758,0.000115
8.0,45003,41478950.000000,1338387.500000,0.032267,0.000157
8.5,25259,24931462.500000,617225.000000,0.024757,0.000202
9.0,10958,11571450.000000,378687.500000,0.032726,0.000297
9.5,5542,6160950.000000,235250.000000,0.038184,0.000408
10.0,2776,3266287.500000,205562.500000,0.062935,0.000565
10.5,1072,1327287.500000,87725.000000,0.066093,0.000875
11.0,495,643225.000000,35062.500000,0.054510,0.001253
11.5,216,295175.000000,1537.500000,0.005209,0.001858
12.0,85,121350.000000,34062.500000,0.280696,0.002870
12.5,32,51525.000000,10987.500000,0.213246,0.004479
13.0,10,14600.000000,775.000000,0.053082,0.008906
13.5,6,8762.500000,-7162.500000,-0.817404,0.004127
14.5,1,1725.000000,-1725.000000,-1.000000,0.000000
