table_min,table_max,bankroll,kelly,num_replays,mean_end_bankroll,median_end_bankroll,mean_end_profit,p025_bankroll,p975_bankroll,prob_finish_down,prob_lose_25pct,prob_lose_50pct,prob_double,prob_ruin,mean_max_drawdown,median_max_drawdown,p95_max_drawdown,p99_max_drawdown,rtp,mean_total_wagered,mean_shoes_used,mean_hands_used
5.0,500.0,200.0,0.25,16000,176.543125,175.0,-23.456875,-237.5,602.5,0.544,0.45175,0.3624375,0.150625,0.2083125,56.68109375,55.0,70.0,75.0,0.9970192234513594,7869.38390625,100.0,1375.109
5.0,500.0,200.0,0.5,16000,175.0990625,177.5,-24.9009375,-252.5,590.0,0.5380625,0.4465,0.357625,0.14825,0.212,56.67125,55.0,70.0,75.0,0.9968373724674704,7873.49671875,100.0,1375.3093125
5.0,500.0,200.0,0.75,16000,177.41671875,177.5,-22.58328125,-250.0,605.0624999999991,0.5351875,0.4464375,0.35675,0.155,0.2124375,57.946875,55.0,70.0,80.0,0.9971528044333616,7931.76328125,100.0,1375.18
5.0,500.0,200.0,1.0,16000,184.4234375,182.5,-15.5765625,-247.5,627.5,0.5285625,0.440875,0.3516875,0.170625,0.2120625,61.72859375,60.0,80.0,97.5,0.9980746039312149,8090.05625,100.0,1375.1623125
5.0,500.0,200.0,1.25,16000,193.1165625,195.0,-6.8834375,-262.5,647.5,0.5065625,0.4233125,0.340375,0.1869375,0.2075,67.98140625,65.0,95.0,115.0,0.9991718790782544,8312.11640625,100.0,1375.18125
5.0,500.0,200.0,1.5,16000,203.8203125,205.0,3.8203125,-285.0,695.0,0.4913125,0.4135,0.3361875,0.2126875,0.2095,76.12625,72.5,110.0,135.0,1.0004453053965423,8579.08421875,100.0,1375.165875
5.0,500.0,200.0,2.0,16000,218.5984375,220.0,18.5984375,-317.5,755.0,0.4713125,0.4005,0.33075,0.2556875,0.2150625,93.994375,90.0,142.5,172.5,1.0020394125251455,9119.50734375,100.0,1375.1705625
5.0,500.0,200.0,2.5,16000,243.5334375,245.0,43.5334375,-357.5,850.0,0.4405,0.379375,0.31875,0.3060625,0.21925,116.3003125,110.0,175.0,215.0,1.004383368178258,9931.50375,100.0,1375.1103125
5.0,500.0,200.0,3.0,16000,262.72484375,262.5,62.72484375,-422.5,965.0,0.430375,0.3751875,0.32575,0.3509375,0.235625,137.91546875,130.0,210.0,255.0,1.0058432327375557,10734.61328125,100.0,1375.089125
5.0,500.0,200.0,4.0,16000,302.495625,307.5,102.495625,-545.0,1147.562499999999,0.4011875,0.358625,0.316625,0.414125,0.2460625,178.04953125,170.0,275.0,332.5,1.0084099053067062,12187.48859375,100.0,1375.180125
5.0,500.0,200.0,5.0,16000,351.33796875,345.0,151.33796875,-685.0,1397.562499999999,0.3886875,0.3510625,0.314875,0.455125,0.254,222.2559375,210.0,345.0,415.0,1.0108488045406232,13949.736875,100.0,1375.154375
5.0,500.0,200.0,6.0,16000,389.16828125,385.0,189.16828125,-800.0625,1592.5,0.378625,0.348125,0.3186875,0.4916875,0.2656875,264.16765625,250.0,410.0,505.0,1.012286463833832,15396.47890625,100.0,1375.1949375
5.0,500.0,200.0,7.0,16000,434.17890625,435.0,234.17890625,-955.0,1837.5,0.3751875,0.34675,0.3194375,0.5186875,0.2725,310.745,295.0,480.0,590.0250000000005,1.0136098886461757,17206.52625,100.0,1375.125375
5.0,500.0,500.0,0.25,16000,478.73234375,480.0,-21.26765625,52.5,905.0,0.531375,0.316,0.1470625,0.00775,0.0145,57.16421875,55.0,70.0,77.5,0.9973042820924323,7889.42203125,100.0,1375.071875
5.0,500.0,500.0,0.5,16000,496.86875,500.0,-3.13125,32.5,950.0,0.4998125,0.301875,0.144625,0.0154375,0.01825,67.79859375,65.0,95.0,115.0,0.9996232726656948,8311.714375,100.0,1375.067875
5.0,500.0,500.0,0.75,16000,520.4878125,522.5,20.4878125,5.0,1037.5,0.463625,0.2875625,0.15225,0.0345625,0.0248125,88.8934375,85.0,135.0,162.52500000000055,1.002272790066908,9014.3884375,100.0,1375.0655625
5.0,500.0,500.0,1.0,16000,539.7290625,540.0,39.7290625,-80.0,1165.0,0.443375,0.29925,0.1775625,0.0736875,0.0445625,116.25890625,110.0,175.12499999999818,215.0,1.0039997736671693,9932.82765625,100.0,1375.007625
5.0,500.0,500.0,1.25,16000,567.86609375,567.5,67.86609375,-140.0,1272.562499999999,0.421,0.293625,0.186,0.1145625,0.0578125,140.29609375,135.0,217.5,265.0,1.0063013307040685,10770.1209375,100.0,1375.1525
