TrueCount,HandsPlayed,TotalMoneyWagered,TotalPayout,EVPerDollar,StdErrorPerDollar,HandsPlayedPct
-28.0,5,7.000000,-3.000000,-0.428571,0.341494,0.000001
-27.5,2,2.000000,-2.000000,-1.000000,0.000000,0.000000
-27.0,2,2.000000,2.500000,1.250000,0.176777,0.000000
-26.5,4,4.000000,-1.000000,-0.250000,0.414578,0.000001
-26.0,11,13.000000,-8.000000,-0.615385,0.173323,0.000002
-25.5,11,12.000000,3.000000,0.250000,0.266797,0.000002
-25.0,11,14.000000,3.000000,0.214286,0.251091,0.000002
-24.5,28,32.000000,10.000000,0.312500,0.167923,0.000006
-24.0,39,44.000000,-3.500000,-0.079545,0.145475,0.000009
-23.5,80,96.000000,19.500000,0.203125,0.095634,0.000018
-23.0,112,127.000000,12.000000,0.094488,0.084939,0.000025
-22.5,148,163.000000,-33.500000,-0.205521,0.073585,0.000033
-22.0,246,283.000000,-19.000000,-0.067138,0.058140,0.000054
-21.5,436,505.000000,-47.500000,-0.094059,0.042530,0.000096
-21.0,558,644.000000,-93.500000,-0.145186,0.037659,0.000123
-20.5,834,961.000000,-126.000000,-0.131113,0.031304,0.000184
-20.0,1246,1452.000000,-79.000000,-0.054408,0.025544,0.000275
-19.5,1958,2263.000000,-142.500000,-0.062970,0.020422,0.000432
-19.0,2825,3303.000000,-207.000000,-0.062670,0.017008,0.000623
-18.5,3839,4393.000000,-271.000000,-0.061689,0.014638,0.000847
-18.0,5965,6853.000000,-457.500000,-0.066759,0.011790,0.001316
-17.5,7771,8935.000000,-559.500000,-0.062619,0.010324,0.001715
-17.0,11879,13676.000000,-930.000000,-0.068002,0.008314,0.002621
-16.5,18238,20952.000000,-1055.000000,-0.050353,0.006716,0.004025
-16.0,22829,26190.000000,-1192.500000,-0.045533,0.006031,0.005038
-15.5,32196,36829.000000,-1893.000000,-0.051400,0.005074,0.007105
-15.0,45885,52464.000000,-2543.000000,-0.048471,0.004253,0.010125
-14.5,63294,72259.000000,-3508.000000,-0.048548,0.003627,0.013967
-14.0,85666,97584.000000,-4754.000000,-0.048717,0.003121,0.018904
