table_min,table_max,bankroll,kelly,num_replays,mean_end_bankroll,median_end_bankroll,mean_end_profit,p025_bankroll,p975_bankroll,prob_finish_down,prob_lose_25pct,prob_lose_50pct,prob_double,prob_ruin,mean_max_drawdown,median_max_drawdown,p95_max_drawdown,p99_max_drawdown,rtp,mean_total_wagered,mean_shoes_used,mean_hands_used
5.0,500.0,200.0,0.25,16000,178.4134375,175.0,-21.5865625,-212.5,562.5,0.543625,0.4455,0.3473125,0.1375625,0.1909375,52.275625,50.0,65.0,70.0,0.9968356000378389,6821.6921875,100.0,1192.508
5.0,500.0,200.0,0.5,16000,178.18078125,177.5,-21.81921875,-212.5,570.0624999999991,0.5405,0.444875,0.3505625,0.13675,0.1939375,52.26140625,50.0,65.0,70.0,0.9968023538054012,6823.525,100.0,1192.593125
5.0,500.0,200.0,0.75,16000,181.655,182.5,-18.345,-212.5,582.5,0.53225,0.431875,0.33975,0.1399375,0.1916875,52.6140625,50.0,65.0,70.0,0.9973184265059909,6841.13265625,100.0,1192.6094375
5.0,500.0,200.0,1.0,16000,184.27578125,185.0,-15.72421875,-220.0,582.5,0.5298125,0.427625,0.336875,0.149,0.18775,54.80328125,55.0,70.0,82.5,0.9977303242728011,6927.95828125,100.0,1192.5825625
5.0,500.0,200.0,1.25,16000,191.70796875,192.5,-8.29203125,-217.5,605.0,0.5150625,0.418625,0.32975,0.16275,0.185875,59.500625,57.5,80.0,97.5,0.998831209432518,7094.53984375,100.0,1192.503375
5.0,500.0,200.0,1.5,16000,194.06796875,192.5,-5.93203125,-232.5,622.5624999999991,0.5084375,0.41775,0.332875,0.1746875,0.1938125,64.74015625,60.0,92.5,110.0,0.9991821949108807,7253.6003125,100.0,1192.545125
5.0,500.0,200.0,2.0,16000,211.6996875,210.0,11.6996875,-262.5,687.5624999999991,0.48325,0.398625,0.320875,0.2176875,0.1921875,81.32875,77.5,120.0,145.0,1.0015059914134072,7768.76109375,100.0,1192.5250625
5.0,500.0,200.0,2.5,16000,219.64171875,220.0,19.64171875,-297.5,740.0,0.4665625,0.3945,0.3239375,0.2509375,0.2110625,95.91625,90.0,145.0,175.0,1.0024003138068462,8182.97953125,100.0,1192.529125
5.0,500.0,200.0,3.0,16000,235.6009375,232.5,35.6009375,-360.0,822.5624999999991,0.4529375,0.3850625,0.3246875,0.2944375,0.2201875,113.7259375,110.0,175.0,210.0,1.0040587894758275,8771.3190625,100.0,1192.516375
5.0,500.0,200.0,4.0,16000,264.24234375,265.0,64.24234375,-457.5,985.0,0.4285,0.3751875,0.3234375,0.355125,0.2364375,149.6059375,142.5,227.5,282.5,1.0064500161983414,9960.02828125,100.0,1192.5801875
5.0,500.0,200.0,5.0,16000,291.21703125,292.5,91.21703125,-587.5,1145.062499999999,0.4111875,0.368125,0.32625,0.404875,0.2526875,182.6740625,175.0,285.0,345.0,1.008192691812801,11133.95125,100.0,1192.5699375
5.0,500.0,200.0,6.0,16000,318.09984375,322.5,118.09984375,-685.0,1332.562499999999,0.40675,0.369375,0.33325,0.4395625,0.2713125,220.8,210.0,340.0,420.0,1.0095552954989535,12359.62234375,100.0,1192.6510625
5.0,500.0,200.0,7.0,16000,349.9975,352.5,149.9975,-825.0,1495.0,0.3933125,0.3628125,0.33225,0.4653125,0.2765,257.19625,245.0,397.5,480.0,1.0112074851557888,13383.689375,100.0,1192.56325
5.0,500.0,500.0,0.25,16000,479.23640625,477.5,-20.76359375,82.5,877.5,0.5413125,0.297125,0.1243125,0.005625,0.0104375,52.2796875,50.0,65.0,70.0,0.9969584802467383,6826.71671875,100.0,1192.5696875
5.0,500.0,500.0,0.5,16000,492.70484375,492.5,-7.29515625,72.5,907.5,0.5123125,0.2881875,0.125625,0.00825,0.010125,59.35921875,57.5,80.0,95.0,0.9989715863871951,7093.60140625,100.0,1192.5775
5.0,500.0,500.0,0.75,16000,503.29125,502.5,3.29125,50.0,962.5,0.494625,0.2913125,0.1366875,0.017,0.0158125,74.519375,70.0,110.0,130.02500000000055,1.0004370348711045,7530.86359375,100.0,1192.4873125
5.0,500.0,500.0,1.0,16000,519.3746875,522.5,19.3746875,-10.062499999999943,1040.0,0.4683125,0.2949375,0.1585,0.0350625,0.027875,95.62703125,90.0,145.0,175.0,1.002367836003783,8182.44484375,100.0,1192.5513125
5.0,500.0,500.0,1.25,16000,538.23,540.0,38.23,-72.5,1135.0,0.444375,0.292375,0.1708125,0.063875,0.0408125,117.914375,112.5,180.0,220.0,1.0043221915082448,8845.05,100.0,1192.614
5.0,500.0,500.0,1.5,16000,556.8828125,560.0,56.8828125,-132.56249999999994,1250.0,0.43375,0.30225,0.192875,0.1056875,0.0578125,141.44984375,135.0,215.0,262.5,1.0058710085950888,9688.76328125,100.0,1192.522875
5.0,500.0,500.0,2.0,16000,593.89796875,595.0,93.89796875,-282.5,1445.0,0.4141875,0.3103125,0.2158125,0.1805,0.0855,183.2328125,175.0,280.0,345.0,1.0084277443148588,11141.5303125,100.0,1192.5210625
5.0,500.0,500.0,2.5,16000,643.24234375,647.5,143.24234375,-410.06249999999994,1697.5,0.3928125,0.3056875,0.2339375,0.2541875,0.1164375,231.77765625,220.0,355.0,430.0,1.0112253611703212,12760.6,100.0,1192.596
5.0,500.0,500.0,3.0,16000,655.57046875,655.0,155.57046875,-570.0,1892.562499999999,0.4009375,0.3220625,0.2566875,0.2915625,0.1474375,274.09296875,260.0,420.0,522.5,1.0109871609638266,14159.29640625,100.0,1192.5771875
5.0,500.0,500.0,4.0,16000,729.3271875,740.0,229.3271875,-922.5,2345.0,0.3826875,0.3261875,0.277,0.3740625,0.189625,367.9459375,350.0,567.5,695.0,1.0131749950444329,17406.2446875,100.0,1192.5471875
5.0,500.0,500.0,5.0,16000,800.728125,805.0,300.728125,-1212.5,2822.5,0.383875,0.3379375,0.296,0.425,0.2198125,454.26859375,435.0,700.0,852.5,1.0146398291755732,20541.77828125,100.0,1192.611125
5.0,500.0,500.0,6.0,16000,864.9115625,860.0,364.9115625,-1485.0,3265.124999999998,0.3810625,0.34175,0.300375,0.4555625,0.235,544.24125,520.0,840.0,1025.0250000000005,1.0153231916810597,23814.33125,100.0,1192.6525625
5.0,500.0,500.0,7.0,16000,944.38703125,942.5,444.38703125,-1800.0,3732.5,0.372,0.3418125,0.3095,0.4845,0.25325,636.63765625,605.0,980.0,1205.0,1.0165300976012484,26883.50921875,100.0,1192.5358125
5.0,500.0,1000.0,0.25,16000,989.553125,987.5,-10.446875,572.5,1402.5,0.517625,0.127125,0.0108125,0.0,0.0,59.35640625,57.5,80.0,95.0,0.9985273294482966,7093.8303125,100.0,1192.5010625
